dst,valid,reason_invalid,mass,remaining,steps,fig3_bimodal,fig3_t1,fig3_h1,fig3_t2,fig3_h2,robust_bimodal,robust_t1,robust_h1,robust_t2,robust_h2,robust_sep,robust_ratio,robust_valley,robust_valley_ratio
34,True,,0.9960466100991502,0.0039533899008496985,5000,True,21,5.60901783130787e-05,23,0.00010975496268566742,True,101,0.002879667818043074,105,0.002882268929090941,4,1.000903267742053,0.0,0.0
35,True,,0.9967592999686482,0.0032407000313514843,5000,True,18,4.1537814670138884e-05,20,0.00010052433720341434,True,92,0.003235274351820487,96,0.003233014029916139,4,0.9993013507793934,5.467086108512708e-08,1.691018367976126e-05
36,True,,0.9973693601307827,0.002630639869216561,5000,True,17,7.798936631944444e-05,19,0.00017900820131655092,True,81,0.0036583235391995385,85,0.0036551086861724945,4,0.9991212223324164,0.0,0.0
37,True,,0.9978920667383748,0.0021079332616248565,5000,True,16,0.00014580620659722222,18,0.00031647858796296296,True,68,0.004163186451355191,72,0.004171199682955146,4,1.0019247832624327,3.16725135903e-10,7.607757653993621e-08
38,True,,0.9983303784477439,0.0016696215522562345,5000,True,13,8.138020833333333e-05,15,0.0002712673611111111,True,61,0.004799995142058513,65,0.004792995322108537,4,0.9985417027011878,0.0,0.0
39,True,,0.9986974527340832,0.0013025472659163068,5000,True,12,0.00016276041666666666,14,0.0005018446180555556,True,52,0.005584726319166622,56,0.005574003455195355,4,0.9980799660791851,9.803680501152959e-14,1.7588221069391795e-11
40,True,,0.9989979014360062,0.0010020985639935742,5000,True,11,0.0003255208333333333,13,0.0009223090277777779,True,41,0.0065487508803287,45,0.0065835709660885516,4,1.005317057618491,0.0,0.0
41,True,,0.9992428427209087,0.0007571572790913237,5000,True,10,0.0006510416666666666,12,0.001681857638888889,True,34,0.007838074798463185,38,0.00787591422670052,4,1.0048276431662473,0.0,0.0
42,True,,0.999437639738779,0.0005623602612211006,5000,True,9,0.0013020833333333333,11,0.0030381944444444445,True,27,0.009527041516632436,31,0.009601563936128616,4,1.0078221995113674,0.0,0.0
43,True,,0.9995914236618411,0.00040857633815894156,5000,True,8,0.0026041666666666665,10,0.005425347222222222,True,24,0.011989151687149181,28,0.011783293718715905,4,0.982829646850333,0.0,0.0
44,True,,0.9997095421978388,0.0002904578021606096,5000,True,7,0.005208333333333333,9,0.00954861111111111,True,15,0.014995308079346705,19,0.015395643725262202,4,1.0266973938646107,0.0,0.0
45,True,,0.9997992031408532,0.00020079685914654895,5000,True,6,0.010416666666666666,8,0.016493055555555552,True,14,0.02058969505529835,18,0.01950049520247485,4,0.9470997579178222,0.0,0.0
46,True,,0.9998651619980127,0.00013483800198740213,5000,True,5,0.020833333333333332,7,0.027777777777777773,True,9,0.02922453703703703,13,0.02707951549639917,4,0.9266020352035202,0.0,0.0
47,True,,0.9999128153648664,8.718463513321703e-05,5000,True,4,0.041666666666666664,6,0.04513888888888888,True,6,0.04513888888888888,10,0.037712191358024685,4,0.8354700854700855,0.0,0.0
48,True,,0.9999459744817929,5.402551820675677e-05,5000,True,3,0.08333333333333333,5,0.06944444444444443,True,3,0.08333333333333333,7,0.056134259259259245,4,0.6736111111111109,0.0,0.0
49,True,,0.9999684109507011,3.1589049298762526e-05,5000,True,2,0.16666666666666666,4,0.09722222222222221,True,2,0.16666666666666666,6,0.06712962962962962,4,0.40277777777777773,0.0,0.0
50,True,,0.9999828683184204,1.7131681579537136e-05,5000,True,3,0.1111111111111111,5,0.0648148148148148,True,3,0.1111111111111111,7,0.04475308641975308,4,0.40277777777777773,0.0,0.0
51,True,,0.9999613968035873,3.8603196412501704e-05,5000,True,2,0.16666666666666666,4,0.09722222222222221,True,2,0.16666666666666666,6,0.06712962962962962,4,0.40277777777777773,0.0,0.0
52,True,,0.9999281850149704,7.1814985029368e-05,5000,True,3,0.08333333333333333,5,0.06944444444444443,True,3,0.08333333333333333,7,0.05613425925925925,4,0.673611111111111,0.0,0.0
53,True,,0.9998795752453582,0.00012042475464155676,5000,True,4,0.041666666666666664,6,0.04513888888888888,True,6,0.04513888888888888,10,0.037712191358024685,4,0.8354700854700855,0.0,0.0
54,True,,0.9998107067876509,0.00018929321234885564,5000,True,5,0.020833333333333332,7,0.027777777777777773,True,9,0.02922453703703703,13,0.02707951549639917,4,0.9266020352035202,0.0,0.0
55,True,,0.9997168495932853,0.00028315040671438604,5000,True,6,0.010416666666666666,8,0.016493055555555552,True,14,0.02058969505529835,18,0.01950049520247485,4,0.9470997579178222,0.0,0.0
56,True,,0.9995913786810104,0.00040862131898901767,5000,True,7,0.005208333333333333,9,0.00954861111111111,True,15,0.014995308079346705,19,0.015395643725262202,4,1.0266973938646107,0.0,0.0
