case,display_name,style,base_start_x,base_start_y,target_x,target_y,x_gate,start_x,start_y,phase,t_peak1,t_valley,t_peak2,valley_over_max,sep_peaks
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,39,15,1,1066,1931,2330,0.3739697398963985,0.7497034400948992
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,40,15,1,1079,1946,2341,0.3761505925270826,0.7496287496287496
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,41,15,1,1092,1960,2352,0.378295134865822,0.749776852127343
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,42,15,1,1105,1975,2364,0.38039891216904137,0.7502979737783075
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,43,15,1,1118,1989,2375,0.3824553737001905,0.7504477611940299
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,44,15,1,1131,2004,2386,0.3844575739353412,0.7505980861244019
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,45,15,1,1144,2018,2398,0.38639680915068675,0.7511230907457322
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,46,15,1,1157,2032,2409,0.3882641961313701,0.751500600240096
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,47,15,1,1170,2046,2420,0.39004996336238207,0.7514277126540427
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,48,15,2,111,477,1183,0.0142635355472199,2.049713193116635
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,49,15,2,100,489,1195,0.014940841283756794,2.1200387221684416
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,50,15,2,90,501,1207,0.01562722127347014,2.1859099804305284
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,51,15,2,81,513,1219,0.01631633461286394,2.246791707798618
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,52,15,2,74,525,1231,0.01700092662234764,2.3024875621890546
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,53,15,2,67,536,1243,0.01766916808578408,2.354354354354354
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,54,15,2,61,546,1254,0.01573475469554155,2.40281973816717
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,55,15,2,57,556,1264,0.011424156392350109,2.440849342770475
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,56,15,2,53,566,1274,0.008639935728564509,2.481707317073171
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,57,15,2,51,575,1283,0.006861075453346607,2.511722731906218
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,58,15,2,49,582,1290,0.005769382069332222,2.5352400408580182
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,7,7,58,7,32,59,15,2,48,586,1295,0.005216980566223488,2.5527123848515867
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,0,0,1,603,1423,1932,0.24013054325089664,0.7704347826086957
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,1,0,1,603,1423,1932,0.24035068871354393,0.7699884125144844
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,2,0,1,603,1423,1932,0.24087527773672107,0.7693198263386396
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,3,0,1,603,1424,1932,0.24179352705172003,0.7688747468903674
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,4,0,1,605,1426,1933,0.24317656358868953,0.7674082635076568
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,5,0,1,609,1430,1937,0.24503712373584674,0.7671865973425765
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,6,0,1,616,1437,1942,0.24732847726392967,0.7655889145496536
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,7,0,1,624,1445,1949,0.24994890861684005,0.7647907647907648
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,8,0,1,634,1456,1958,0.2527788609507738,0.7639930755914599
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,9,0,1,645,1467,1968,0.25572131373981355,0.7636363636363637
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,10,0,1,657,1479,1978,0.25871115356316404,0.7629223216863991
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,11,0,1,669,1492,1989,0.2617120221914225,0.7625649913344887
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,12,0,1,682,1505,2000,0.2647064206523911,0.7622903412377097
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,13,0,1,694,1518,2012,0.2676881904217945,0.7625108475556841
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,14,0,1,707,1531,2023,0.2706561345145727,0.761794500723589
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,15,0,1,720,1545,2035,0.2736121276139871,0.762097942625326
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,16,0,1,733,1558,2046,0.27655756215160154,0.7618218740934145
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,17,0,1,746,1572,2058,0.27949371237363346,0.7616835994194485
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,18,0,1,759,1586,2069,0.28242126899406556,0.7611853573503777
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,19,0,1,772,1599,2081,0.28533973380342403,0.7614892379290285
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,20,0,1,785,1613,2092,0.2882485891560975,0.761211415259173
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,21,0,1,798,1627,2104,0.29114687961128927,0.7612940833576217
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,22,0,1,812,1641,2115,0.29403311441200575,0.7604318646046104
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,23,0,1,825,1655,2127,0.29690579981351733,0.7607361963190185
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,24,0,1,838,1669,2138,0.29976353663805466,0.7604562737642585
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,25,0,1,851,1683,2150,0.30260477195467217,0.7609841827768014
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,26,0,1,864,1697,2162,0.305427979076391,0.7612903225806451
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,27,0,1,877,1712,2173,0.30823144654938994,0.7610099823840282
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,28,0,1,890,1726,2185,0.3110137547194938,0.7613168724279835
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,29,0,1,903,1740,2196,0.3137736669661137,0.761035903472631
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,30,0,1,916,1755,2208,0.3165097545413465,0.7615679339817271
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,31,0,1,929,1769,2219,0.31922020437162585,0.7615112160566706
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,32,0,1,942,1783,2231,0.3219041691652327,0.7618203309692672
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,33,0,1,955,1798,2243,0.3245597693956465,0.7623557265463154
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,34,0,1,968,1812,2254,0.32718570598459845,0.7620740740740741
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,35,0,1,981,1827,2266,0.32978015449906345,0.7626112759643917
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,36,0,1,994,1841,2277,0.3323413029684042,0.762555720653789
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,37,0,1,1007,1856,2289,0.33486686022591355,0.7628681939898839
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,38,0,1,1020,1870,2300,0.3373544613737447,0.7628128724672228
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,39,0,1,1034,1885,2312,0.339800678096809,0.7627573858549687
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,40,0,1,1047,1899,2324,0.3422023875539195,0.7632994620442319
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,41,0,1,1060,1914,2335,0.34455494008605103,0.7632445375636037
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,42,0,1,1073,1928,2347,0.3468540822510527,0.7640179910044977
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,43,0,1,1086,1943,2358,0.34909374177583075,0.764193451486933
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,44,0,1,1099,1957,2370,0.35126860772459706,0.7647412755716004
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,45,0,1,1111,1972,2381,0.3533723889631155,0.7652907502259717
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,46,0,1,1124,1986,2392,0.35539986874563734,0.7652383826191913
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,47,0,1,137,462,1137,0.046306857664677285,0.5070993914807302
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,48,0,2,116,475,1149,0.047164499043418566,1.9272388059701493
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,49,0,2,100,487,1162,0.04801278238861097,2.090551181102362
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,50,0,2,87,499,1174,0.04885176899989678,2.202634245187437
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,51,0,2,76,511,1186,0.04968003392265538,2.291021671826625
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,52,0,2,67,522,1197,0.050494991767015954,2.368972746331237
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,53,0,2,59,533,1209,0.04978248923295373,2.433862433862434
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,54,0,2,53,544,1220,0.033056037766691755,2.488272921108742
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,55,0,2,48,554,1231,0.022704548257023435,2.5359056806002145
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,56,0,2,44,564,1242,0.016399282137041796,2.5791173304628634
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,57,0,2,42,573,1251,0.012574487064570126,2.611231101511879
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,58,0,2,40,580,1259,0.010324273666930424,2.6385281385281387
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,59,0,2,39,584,1264,0.009215866897846372,2.654387865655471
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,0,1,1,598,1419,1927,0.23988709804501573,0.7693198263386396
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,1,1,1,598,1418,1927,0.24012127929217764,0.7688747468903674
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,2,1,1,597,1418,1926,0.2406824345129281,0.7684301821335646
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,3,1,1,597,1418,1926,0.24167748847594508,0.7675425931273462
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,4,1,1,599,1420,1927,0.24319121836131435,0.7660801845976348
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,5,1,1,604,1425,1931,0.24519607871410593,0.765061977515134
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,6,1,1,612,1433,1938,0.24760841239340833,0.7642651296829971
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,7,1,1,621,1442,1946,0.2502953619055745,0.7639089074661286
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,8,1,1,632,1454,1956,0.2531375240021809,0.7635524798154556
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,9,1,1,644,1466,1966,0.25605728019046076,0.7626189789443323
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,10,1,1,656,1478,1977,0.2590094705057118,0.7624819624819624
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,11,1,1,669,1491,1988,0.26197118273821246,0.7617672538261623
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,12,1,1,681,1504,2000,0.2649316896402576,0.7624277456647399
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,13,1,1,694,1518,2011,0.2678872001338226,0.761711972238288
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,14,1,1,707,1531,2023,0.27083681959846384,0.7620150550086856
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,15,1,1,720,1545,2034,0.2737810889929841,0.761297798377752
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,16,1,1,733,1558,2046,0.2767192938792395,0.7613801101768629
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,17,1,1,746,1572,2057,0.27965178665195883,0.7611030478955008
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,18,1,1,759,1586,2069,0.28257783799621633,0.7611853573503777
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,19,1,1,772,1599,2081,0.2854960082209509,0.7614892379290285
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,20,1,1,785,1613,2092,0.2884052629724719,0.761211415259173
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,21,1,1,798,1627,2104,0.29130410410757235,0.7612940833576217
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,22,1,1,812,1641,2115,0.2941908004752454,0.7604318646046104
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,23,1,1,825,1655,2127,0.2970635271416519,0.7605140186915887
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,24,1,1,838,1669,2138,0.2999208530450584,0.7604562737642585
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,25,1,1,851,1683,2150,0.302761165897142,0.7605386416861827
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,26,1,1,864,1697,2161,0.3055829157594632,0.7607038123167156
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,27,1,1,877,1712,2173,0.308384243792905,0.7610099823840282
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,28,1,1,890,1726,2185,0.3111640239275554,0.7613168724279835
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,29,1,1,903,1740,2196,0.31392091065233685,0.761035903472631
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,30,1,1,916,1755,2208,0.31665331637838695,0.7615679339817271
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,31,1,1,929,1769,2219,0.3193598159807192,0.7615112160566706
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,32,1,1,942,1783,2231,0.3220394153018928,0.7618203309692672
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,33,1,1,955,1798,2243,0.3246900605587554,0.7623557265463154
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,34,1,1,968,1812,2254,0.3273108824089444,0.7620740740740741
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,35,1,1,981,1827,2266,0.32989968323457736,0.7626112759643917
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,36,1,1,994,1841,2277,0.33245509030195775,0.762555720653789
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,37,1,1,1007,1856,2289,0.3349744424503159,0.7628681939898839
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,38,1,1,1021,1870,2300,0.3374557908570204,0.7622169249106079
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,39,1,1,1034,1885,2312,0.33989529339673163,0.7627573858549687
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,40,1,1,1047,1900,2324,0.3422903232294546,0.7632994620442319
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,41,1,1,1060,1914,2335,0.3446361453650659,0.7632445375636037
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,42,1,1,1073,1929,2347,0.34692846556097084,0.7637889688249401
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,43,1,1,1086,1943,2358,0.3491613864573938,0.764193451486933
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,44,1,1,1099,1957,2370,0.35132962902692744,0.7647412755716004
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,45,1,1,1111,1972,2381,0.3534269487256919,0.7652907502259717
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,46,1,1,1124,1986,2392,0.3554481977559034,0.7652383826191913
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,47,1,1,135,462,1137,0.046359385646446455,0.5079847908745247
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,48,1,2,115,475,1149,0.04720469708797004,1.9363295880149813
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,49,1,2,99,487,1162,0.04804454442007488,2.09251968503937
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,50,1,2,86,499,1174,0.04887850910325635,2.204660587639311
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,51,1,2,75,511,1186,0.04970598528164916,2.2930856553147576
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,52,1,2,64,522,1197,0.05052659903349716,2.3702928870292888
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,53,1,2,56,533,1209,0.04704392684007212,2.4402116402116403
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,54,1,2,48,544,1220,0.030410426915149214,2.5042735042735043
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,55,1,2,43,555,1232,0.02030108280759988,2.5542427497314715
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,56,1,2,39,564,1242,0.014395712460041914,2.5954692556634305
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,57,1,2,36,573,1252,0.010930550123455769,2.632034632034632
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,58,1,2,34,580,1260,0.008925685355301843,2.6594360086767894
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,59,1,2,33,585,1264,0.007942958938341247,2.6731813246471225
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,0,2,1,588,1409,1918,0.23904556821077608,0.7685639988442646
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,1,2,1,587,1408,1917,0.2392654396527225,0.7683419988445985
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,2,2,1,585,1406,1915,0.23981255626543763,0.7672339198154023
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,3,2,1,584,1405,1913,0.24086294510621775,0.7655529953917051
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,4,2,1,586,1406,1914,0.24265360579841894,0.7638769053781996
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,5,2,1,593,1414,1921,0.24512629785675802,0.7634377694739868
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,6,2,1,604,1425,1930,0.24793367606197358,0.7622880137970681
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,7,2,1,616,1437,1941,0.2508301462560103,0.7621512798389416
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,8,2,1,629,1450,1952,0.2537320383474153,0.7616580310880829
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,9,2,1,642,1463,1964,0.25662810323151514,0.7617401325266494
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,10,2,1,655,1477,1975,0.2595237498151569,0.7612456747404844
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,11,2,1,668,1490,1987,0.26242480550197134,0.7611079053664166
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,12,2,1,681,1504,1999,0.26533410504061555,0.7611897198960439
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,13,2,1,694,1517,2010,0.26825108849360557,0.7609135588320324
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,14,2,1,707,1531,2022,0.2711748565625558,0.7609953703703703
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,15,2,1,720,1544,2034,0.2741027830786002,0.7610773240660296
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,16,2,1,733,1558,2045,0.27703243029079794,0.7605797101449275
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,17,2,1,746,1572,2057,0.279961377264372,0.7606614447345518
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,18,2,1,759,1585,2069,0.28288685322069074,0.7609642753412722
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,19,2,1,772,1599,2080,0.2858061695929678,0.7604651162790698
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,20,2,1,785,1613,2092,0.28871721958922875,0.7609898107714702
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,21,2,1,798,1627,2103,0.29161772913532563,0.7604895104895105
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,22,2,1,811,1641,2115,0.29450558112972547,0.7610154654216515
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,23,2,1,825,1655,2127,0.29737852488337985,0.7605140186915887
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,24,2,1,838,1669,2138,0.30023500499554195,0.7602339181286549
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,25,2,1,851,1683,2150,0.3030733767355719,0.7605386416861827
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,26,2,1,864,1698,2161,0.3058918212252084,0.7602579132473622
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,27,2,1,877,1712,2173,0.3086889585252699,0.7607866157910185
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,28,2,1,890,1726,2184,0.3114635155975843,0.7605054363796651
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,29,2,1,903,1741,2196,0.3142141578953939,0.761035903472631
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,30,2,1,916,1755,2208,0.3169390573703968,0.7615679339817271
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,31,2,1,929,1769,2219,0.31963749925011276,0.7615112160566706
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,32,2,1,942,1784,2231,0.322307869824699,0.7618203309692672
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,33,2,1,955,1798,2242,0.32494881159006156,0.7615384615384615
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,34,2,1,968,1813,2254,0.3275590250309851,0.7620740740740741
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,35,2,1,981,1827,2266,0.330136659134874,0.7626112759643917
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,36,2,1,994,1842,2277,0.3326801955959285,0.762555720653789
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,37,2,1,1008,1856,2289,0.33518731555179027,0.7622731329961321
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,38,2,1,1021,1871,2300,0.33765551113650893,0.7622169249106079
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,39,2,1,1034,1885,2312,0.3400820920778932,0.7627573858549687
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,40,2,1,1047,1900,2324,0.34246357658007787,0.7632994620442319
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,41,2,1,1060,1914,2335,0.34479605241587025,0.7632445375636037
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,42,2,1,1073,1929,2347,0.347074629459484,0.7637889688249401
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,43,2,1,1086,1943,2358,0.3492941874442401,0.7639639639639639
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,44,2,1,1099,1958,2370,0.35144909233386956,0.7647412755716004
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,45,2,1,1112,1972,2381,0.35353355270102155,0.7644578313253012
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,46,2,1,1124,1986,2392,0.3555425334704953,0.7652383826191913
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,47,2,1,132,463,1137,0.046457266697642156,0.5092475297694451
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,48,2,2,113,476,1149,0.047279687401785,1.9528746465598492
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,49,2,2,98,488,1162,0.04810296924839362,2.1006910167818362
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,50,2,2,84,500,1174,0.04892726411982793,2.2087132725430596
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,51,2,2,71,511,1186,0.04975337778596784,2.301341589267286
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,7,7,58,7,32,52,2,2,59,523,1197,0.05058461475893674,2.3857442348008386
