case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
tb_asym_balanced,top/bottom balanced asymmetry,tb,51,0.925654874464671,0.040203684124904424,0.03414144141042461,N,0.925654874464671,L0R1,0.9362044263655912,0.030811895066963947,0.03298367856744486,0.37617787990097096,0.06379557363440881
tb_asym_balanced,top/bottom balanced asymmetry,tb,52,0.925654874464671,0.04162159956798333,0.0327235259673457,N,0.925654874464671,L0R1,0.9362044263655913,0.03144321166667632,0.03235236196773224,0.37569422865391805,0.06379557363440855
tb_asym_balanced,top/bottom balanced asymmetry,tb,53,0.925654874464671,0.04303267844779969,0.031312447087529324,N,0.925654874464671,L0R1,0.9362044263655914,0.03207529593929809,0.031720277695110474,0.3752115832232546,0.06379557363440856
tb_asym_balanced,top/bottom balanced asymmetry,tb,54,0.925654874464671,0.04442296111667206,0.02992216441865699,N,0.925654874464671,L0R1,0.9362044263655911,0.03271126026129826,0.03108431337311059,0.3747300010567821,0.06379557363440885
tb_asym_balanced,top/bottom balanced asymmetry,tb,55,0.925654874464671,0.04576978253968187,0.02857534299564716,N,0.925654874464671,L0R1,0.9362044263655914,0.03335679764657266,0.030438775987835915,0.3742495416270856,0.06379557363440858
tb_asym_balanced,top/bottom balanced asymmetry,tb,56,0.925654874464671,0.04904916667158134,0.02529595886374769,N,0.925654874464671,L0R1,0.9362044263655914,0.03632165177397882,0.027473921860429785,0.34343737901699395,0.06379557363440862
tb_asym_balanced,top/bottom balanced asymmetry,tb,57,0.925654874464671,0.05416466961089815,0.02018045592443088,N,0.925654874464671,L0R1,0.9362044263655911,0.04149238954333469,0.022303184091074124,0.2823275273850727,0.06379557363440881
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,9,0.9067215290261511,0.0014579487426114085,0.09182052223123756,N,0.9067215290261511,L0R1,0.9227920926904526,0.0016589714132001965,0.07554893589634722,0.7729005778032311,0.07720790730954742
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,10,0.9067215290261512,0.0024302440332355725,0.09084822694061333,N,0.9067215290261512,L0R1,0.9227920926904528,0.002753495626721642,0.07445441168282556,0.6521366212479315,0.0772079073095472
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,11,0.9067215290261511,0.003470765825048967,0.08980770514879995,N,0.9067215290261511,L0R1,0.9227920926904528,0.0039173493270232085,0.0732905579825239,0.5715609595297887,0.07720790730954712
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,12,0.906721529026151,0.004543122051374301,0.08873534892247463,N,0.906721529026151,L0R1,0.9227920926904529,0.005113166706841714,0.07209474060270533,0.5169543074763036,0.07720790730954703
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,13,0.9067215290261512,0.00562745651096281,0.08765101446288606,N,0.9067215290261512,L0R1,0.9227920926904526,0.006321792266790692,0.07088611504275666,0.47987643978329597,0.07720790730954735
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,14,0.906721529026151,0.006713640090461518,0.08656483088338744,N,0.906721529026151,L0R1,0.9227920926904526,0.0075333829079716,0.06967452440157584,0.454685962047033,0.07720790730954744
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,15,0.9067215290261511,0.007797279434219607,0.08548119153962931,N,0.9067215290261511,L0R1,0.922792092690453,0.008742915016548189,0.0684649922929989,0.43753282129766047,0.0772079073095471
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,16,0.906721529026151,0.008877334880362433,0.08440113609348654,N,0.906721529026151,L0R1,0.9227920926904525,0.009947882380617286,0.0672600249289301,0.42579286730308397,0.07720790730954738
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,17,0.906721529026151,0.009954700292674933,0.08332377068117401,N,0.906721529026151,L0R1,0.9227920926904527,0.011147089365769726,0.06606081794377769,0.41768679026967553,0.07720790730954741
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,18,0.906721529026151,0.011031367057056572,0.08224710391679238,N,0.906721529026151,L0R1,0.9227920926904527,0.012340011043125652,0.0648678962664217,0.4120140982191572,0.07720790730954737
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,19,0.906721529026151,0.012109939487747533,0.0811685314861015,N,0.906721529026151,L0R1,0.9227920926904525,0.013526454332251471,0.06368145297729592,0.40796797181046573,0.0772079073095474
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,20,0.906721529026151,0.013193357799161887,0.08008511317468704,N,0.906721529026151,L0R1,0.9227920926904527,0.014706380637224912,0.06250152667232241,0.4050077071887204,0.07720790730954732
dir_asym_easy_out_balanced,directional easy-out / hard-return,dir,21,0.9067215290261511,0.01428474123742088,0.07899372973642808,N,0.9067215290261511,L0R1,0.9227920926904526,0.015879815058856016,0.061328092250691385,0.4027716675186764,0.07720790730954741
