t,f_total,f_from_corridor,f_from_outer,survival
14688,2.7499216124713997e-08,2.7499216124713997e-08,0.0,4.958268408087235e-05
14689,2.7483970597057517e-08,2.7483970597057517e-08,0.0,4.95552001102753e-05
14690,2.746873352319141e-08,2.746873352319141e-08,0.0,4.9527731376752105e-05
14691,2.7453504898426866e-08,2.7453504898426866e-08,0.0,4.950027787185367e-05
14692,2.7438284718077652e-08,2.7438284718077652e-08,0.0,4.947283958713559e-05
14693,2.742307297746013e-08,2.742307297746013e-08,0.0,4.944541651415813e-05
14694,2.7407869671893286e-08,2.7407869671893286e-08,0.0,4.9418008644486236e-05
14695,2.739267479669869e-08,2.739267479669869e-08,0.0,4.9390615969689534e-05
14696,2.7377488347200493e-08,2.7377488347200493e-08,0.0,4.9363238481342335e-05
14697,2.7362310318725462e-08,2.7362310318725462e-08,0.0,4.9335876171023607e-05
14698,2.7347140706602946e-08,2.7347140706602946e-08,0.0,4.9308529030317e-05
14699,2.7331979506164892e-08,2.7331979506164892e-08,0.0,4.9281197050810833e-05
14700,2.7316826712745823e-08,2.7316826712745823e-08,0.0,4.925388022409809e-05
14701,2.730168232168287e-08,2.730168232168287e-08,0.0,4.92265785417764e-05
14702,2.728654632831574e-08,2.728654632831574e-08,0.0,4.9199291995448085e-05
14703,2.7271418727986722e-08,2.7271418727986722e-08,0.0,4.91720205767201e-05
14704,2.7256299516040697e-08,2.7256299516040697e-08,0.0,4.9144764277204054e-05
14705,2.7241188687825114e-08,2.7241188687825114e-08,0.0,4.9117523088516225e-05
14706,2.7226086238690026e-08,2.7226086238690026e-08,0.0,4.909029700227753e-05
14707,2.7210992163988052e-08,2.7210992163988052e-08,0.0,4.906308601011354e-05
14708,2.719590645907439e-08,2.719590645907439e-08,0.0,4.9035890103654466e-05
14709,2.7180829119306816e-08,2.7180829119306816e-08,0.0,4.900870927453516e-05
14710,2.716576014004568e-08,2.716576014004568e-08,0.0,4.898154351439511e-05
14711,2.7150699516653916e-08,2.7150699516653916e-08,0.0,4.895439281487845e-05
14712,2.7135647244497012e-08,2.7135647244497012e-08,0.0,4.892725716763395e-05
14713,2.712060331894305e-08,2.712060331894305e-08,0.0,4.890013656431501e-05
14714,2.7105567735362647e-08,2.7105567735362647e-08,0.0,4.887303099657964e-05
14715,2.7090540489129035e-08,2.7090540489129035e-08,0.0,4.884594045609051e-05
14716,2.7075521575617975e-08,2.7075521575617975e-08,0.0,4.8818864934514885e-05
14717,2.706051099020782e-08,2.706051099020782e-08,0.0,4.879180442352468e-05
14718,2.7045508728279466e-08,2.7045508728279466e-08,0.0,4.87647589147964e-05
14719,2.7030514785216383e-08,2.7030514785216383e-08,0.0,4.873772840001118e-05
14720,2.7015529156404595e-08,2.7015529156404595e-08,0.0,4.871071287085478e-05
14721,2.700055183723268e-08,2.700055183723268e-08,0.0,4.868371231901754e-05
14722,2.6985582823091806e-08,2.6985582823091806e-08,0.0,4.8656726736194447e-05
14723,2.6970622109375666e-08,2.6970622109375666e-08,0.0,4.8629756114085065e-05
14724,2.6955669691480525e-08,2.6955669691480525e-08,0.0,4.860280044439358e-05
14725,2.694072556480518e-08,2.694072556480518e-08,0.0,4.8575859718828776e-05
14726,2.6925789724751017e-08,2.6925789724751017e-08,0.0,4.8548933929104025e-05
14727,2.6910862166721946e-08,2.6910862166721946e-08,0.0,4.85220230669373e-05
14728,2.6895942886124437e-08,2.6895942886124437e-08,0.0,4.849512712405117e-05
14729,2.688103187836749e-08,2.688103187836749e-08,0.0,4.84682460921728e-05
14730,2.6866129138862686e-08,2.6866129138862686e-08,0.0,4.844137996303393e-05
14731,2.6851234663024127e-08,2.6851234663024127e-08,0.0,4.841452872837091e-05
14732,2.683634844626846e-08,2.683634844626846e-08,0.0,4.838769237992464e-05
14733,2.682147048401489e-08,2.682147048401489e-08,0.0,4.836087090944062e-05
14734,2.6806600771685146e-08,2.6806600771685146e-08,0.0,4.833406430866893e-05
14735,2.6791739304703518e-08,2.6791739304703518e-08,0.0,4.830727256936423e-05
14736,2.6776886078496802e-08,2.6776886078496802e-08,0.0,4.828049568328573e-05
14737,2.6762041088494364e-08,2.6762041088494364e-08,0.0,4.825373364219723e-05
