t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
656,56,0.390990990990991,0.0,0.609009009009009,0.390990990990991,0.0,0.0
657,50,0.3962432915921288,0.0,0.6037567084078712,0.3962432915921288,0.0,0.0
658,62,0.39536954585930545,0.0,0.6046304541406946,0.39536954585930545,0.0,0.0
659,44,nan,nan,nan,nan,nan,nan
660,56,0.3883495145631068,0.0,0.6116504854368932,0.3883495145631068,0.0,0.0
661,61,0.3846838824577026,0.0,0.6153161175422974,0.3846838824577026,0.0,0.0
662,47,nan,nan,nan,nan,nan,nan
663,53,0.3803307223672759,0.0,0.6196692776327241,0.3803307223672759,0.0,0.0
664,55,0.3865979381443299,0.0,0.6134020618556701,0.3865979381443299,0.0,0.0
665,57,0.3811581676750216,0.0,0.6188418323249784,0.3811581676750216,0.0,0.0
666,64,0.3776041666666667,0.0,0.6223958333333334,0.3776041666666667,0.0,0.0
667,70,0.3811188811188811,0.0,0.6188811188811189,0.3811188811188811,0.0,0.0
668,55,0.3767482517482518,0.0,0.6232517482517482,0.3767482517482518,0.0,0.0
669,58,0.3776223776223776,0.0,0.6223776223776224,0.3776223776223776,0.0,0.0
670,51,0.37816593886462885,0.0,0.6218340611353712,0.37816593886462885,0.0,0.0
671,37,nan,nan,nan,nan,nan,nan
672,68,0.3782608695652174,0.0,0.6217391304347826,0.3782608695652174,0.0,0.0
673,52,0.37575757575757573,0.0,0.6242424242424243,0.37575757575757573,0.0,0.0
674,60,0.3784246575342466,0.0,0.6215753424657534,0.3784246575342466,0.0,0.0
675,50,0.37223168654173766,0.0,0.6277683134582623,0.37223168654173766,0.0,0.0
676,46,nan,nan,nan,nan,nan,nan
677,48,nan,nan,nan,nan,nan,nan
678,50,0.3603202846975089,0.0,0.6396797153024911,0.3603202846975089,0.0,0.0
679,62,0.3591800356506239,0.0,0.6408199643493762,0.3591800356506239,0.0,0.0
680,45,nan,nan,nan,nan,nan,nan
681,56,0.3535173642030276,0.0,0.6464826357969724,0.3535173642030276,0.0,0.0
682,66,0.34951456310679613,0.0,0.6504854368932039,0.34951456310679613,0.0,0.0
683,52,0.34111310592459604,0.0,0.6588868940754039,0.34111310592459604,0.0,0.0
684,66,0.3470115967885816,0.0,0.6529884032114184,0.3470115967885816,0.0,0.0
685,61,0.340160284951024,0.0,0.659839715048976,0.340160284951024,0.0,0.0
686,45,nan,nan,nan,nan,nan,nan
687,47,nan,nan,nan,nan,nan,nan
688,49,nan,nan,nan,nan,nan,nan
689,53,0.33807829181494664,0.0,0.6619217081850534,0.33807829181494664,0.0,0.0
690,50,0.335149863760218,0.0,0.6648501362397821,0.335149863760218,0.0,0.0
691,60,0.33423180592991913,0.0,0.6657681940700808,0.33423180592991913,0.0,0.0
692,47,nan,nan,nan,nan,nan,nan
693,49,nan,nan,nan,nan,nan,nan
694,59,0.3357335733573357,0.0,0.6642664266426642,0.3357335733573357,0.0,0.0
695,62,0.3327321911632101,0.0,0.6672678088367899,0.3327321911632101,0.0,0.0
696,53,0.329700272479564,0.0,0.670299727520436,0.329700272479564,0.0,0.0
697,45,nan,nan,nan,nan,nan,nan
698,39,nan,nan,nan,nan,nan,nan
699,58,0.34115523465703973,0.0,0.6588447653429603,0.34115523465703973,0.0,0.0
700,39,nan,nan,nan,nan,nan,nan
701,57,0.33603603603603605,0.0,0.663963963963964,0.33603603603603605,0.0,0.0
702,59,0.3467741935483871,0.0,0.6532258064516129,0.3467741935483871,0.0,0.0
703,51,0.34759358288770054,0.0,0.6524064171122995,0.34759358288770054,0.0,0.0
704,62,0.3509700176366843,0.0,0.6490299823633157,0.3509700176366843,0.0,0.0
705,64,0.34323144104803494,0.0,0.6567685589519651,0.34323144104803494,0.0,0.0
706,53,0.35013262599469497,0.0,0.649867374005305,0.35013262599469497,0.0,0.0
707,52,0.3464566929133858,0.0,0.6535433070866141,0.3464566929133858,0.0,0.0
708,50,0.34899912967798086,0.0,0.6510008703220191,0.34899912967798086,0.0,0.0
709,46,nan,nan,nan,nan,nan,nan
710,61,0.3546712802768166,0.0,0.6453287197231834,0.3546712802768166,0.0,0.0
711,44,nan,nan,nan,nan,nan,nan
712,66,0.35684298908480266,0.0,0.6431570109151973,0.35684298908480266,0.0,0.0
713,53,0.3602378929481733,0.0,0.6397621070518267,0.3602378929481733,0.0,0.0
714,61,0.36054421768707484,0.0,0.6394557823129252,0.36054421768707484,0.0,0.0
715,70,0.359626802374894,0.0,0.640373197625106,0.359626802374894,0.0,0.0
716,48,nan,nan,nan,nan,nan,nan
717,65,0.36425531914893616,0.0,0.6357446808510638,0.36425531914893616,0.0,0.0
718,51,0.3630901287553648,0.0,0.6369098712446352,0.3630901287553648,0.0,0.0
719,40,nan,nan,nan,nan,nan,nan
720,64,0.35875943000838223,0.0,0.6412405699916177,0.35875943000838223,0.0,0.0
721,62,0.35635123614663256,0.0,0.6436487638533674,0.35635123614663256,0.0,0.0
722,69,0.363019508057676,0.0,0.636980491942324,0.363019508057676,0.0,0.0
723,45,nan,nan,nan,nan,nan,nan
724,50,0.3572044866264021,0.0,0.642795513373598,0.3572044866264021,0.0,0.0
725,65,0.35813148788927335,0.0,0.6418685121107266,0.35813148788927335,0.0,0.0
726,56,0.36203866432337434,0.0,0.6379613356766256,0.36203866432337434,0.0,0.0
727,57,0.3645833333333333,0.0,0.6354166666666666,0.3645833333333333,0.0,0.0
728,42,nan,nan,nan,nan,nan,nan
729,62,0.35299219427580225,0.0,0.6470078057241977,0.35299219427580225,0.0,0.0
730,62,0.35299219427580225,0.0,0.6470078057241977,0.35299219427580225,0.0,0.0
731,41,nan,nan,nan,nan,nan,nan
732,50,0.34679543459174716,0.0,0.6532045654082529,0.34679543459174716,0.0,0.0
