kappa,t,smoothed_f,phase,t_peak1,t_valley,t_peak2
0.014,1618,6.94632797243856e-05,1,535,1586,2028
0.014,1619,6.94644166649515e-05,1,535,1586,2028
0.014,1620,6.946558417994498e-05,1,535,1586,2028
0.014,1621,6.946678200106265e-05,1,535,1586,2028
0.014,1622,6.946800986085891e-05,1,535,1586,2028
0.014,1623,6.94692674927448e-05,1,535,1586,2028
0.014,1624,6.947055463098697e-05,1,535,1586,2028
0.014,1625,6.947187101070642e-05,1,535,1586,2028
0.014,1626,6.947321636787752e-05,1,535,1586,2028
0.014,1627,6.947459043932695e-05,1,535,1586,2028
0.014,1628,6.947599296273254e-05,1,535,1586,2028
0.014,1629,6.947742367662236e-05,1,535,1586,2028
0.014,1630,6.947888232037357e-05,1,535,1586,2028
0.014,1631,6.948036863421153e-05,1,535,1586,2028
0.014,1632,6.948188235920867e-05,1,535,1586,2028
0.014,1633,6.948342323728365e-05,1,535,1586,2028
0.014,1634,6.948499101120028e-05,1,535,1586,2028
0.014,1635,6.948658542456662e-05,1,535,1586,2028
0.014,1636,6.948820622183401e-05,1,535,1586,2028
0.014,1637,6.94898531482962e-05,1,535,1586,2028
0.014,1638,6.949152595008835e-05,1,535,1586,2028
0.014,1639,6.949322437418619e-05,1,535,1586,2028
0.014,1640,6.949494816840511e-05,1,535,1586,2028
0.014,1641,6.94966970813993e-05,1,535,1586,2028
0.014,1642,6.949847086266086e-05,1,535,1586,2028
0.014,1643,6.950026926251893e-05,1,535,1586,2028
0.014,1644,6.950209203213891e-05,1,535,1586,2028
0.014,1645,6.950393892352155e-05,1,535,1586,2028
0.014,1646,6.950580968950219e-05,1,535,1586,2028
0.014,1647,6.95077040837499e-05,1,535,1586,2028
0.014,1648,6.950962186076674e-05,1,535,1586,2028
0.014,1649,6.951156277588689e-05,1,535,1586,2028
0.014,1650,6.951352658527595e-05,1,535,1586,2028
0.014,1651,6.95155130459301e-05,1,535,1586,2028
0.014,1652,6.951752191567534e-05,1,535,1586,2028
0.014,1653,6.951955295316683e-05,1,535,1586,2028
0.014,1654,6.952160591788798e-05,1,535,1586,2028
0.014,1655,6.952368057014988e-05,1,535,1586,2028
0.014,1656,6.952577667109047e-05,1,535,1586,2028
0.014,1657,6.952789398267383e-05,1,535,1586,2028
0.014,1658,6.953003226768949e-05,1,535,1586,2028
0.014,1659,6.953219128975168e-05,1,535,1586,2028
0.014,1660,6.953437081329874e-05,1,535,1586,2028
0.014,1661,6.953657060359228e-05,1,535,1586,2028
0.014,1662,6.953879042671658e-05,1,535,1586,2028
0.014,1663,6.954103004957792e-05,1,535,1586,2028
0.014,1664,6.954328923990382e-05,1,535,1586,2028
0.014,1665,6.95455677662425e-05,1,535,1586,2028
0.014,1666,6.954786539796212e-05,1,535,1586,2028
0.014,1667,6.955018190525016e-05,1,535,1586,2028
0.014,1668,6.955251705911276e-05,1,535,1586,2028
0.014,1669,6.95548706313741e-05,1,535,1586,2028
0.014,1670,6.955724239467571e-05,1,535,1586,2028
0.014,1671,6.955963212247587e-05,1,535,1586,2028
0.014,1672,6.956203958904898e-05,1,535,1586,2028
0.014,1673,6.956446456948492e-05,1,535,1586,2028
0.014,1674,6.956690683968842e-05,1,535,1586,2028
0.014,1675,6.956936617637848e-05,1,535,1586,2028
0.014,1676,6.957184235708769e-05,1,535,1586,2028
0.014,1677,6.957433516016168e-05,1,535,1586,2028
0.014,1678,6.957684436475848e-05,1,535,1586,2028
0.014,1679,6.957936975084789e-05,1,535,1586,2028
0.014,1680,6.958191109921094e-05,1,535,1586,2028
0.014,1681,6.958446819143925e-05,1,535,1586,2028
0.014,1682,6.958704080993442e-05,1,535,1586,2028
0.014,1683,6.958962873790747e-05,1,535,1586,2028
0.014,1684,6.95922317593782e-05,1,535,1586,2028
0.014,1685,6.959484965917468e-05,1,535,1586,2028
0.014,1686,6.959748222293256e-05,1,535,1586,2028
0.014,1687,6.960012923709452e-05,1,535,1586,2028
0.014,1688,6.960279048890974e-05,1,535,1586,2028
0.014,1689,6.960546576643324e-05,1,535,1586,2028
0.014,1690,6.960815485852532e-05,1,535,1586,2028
0.014,1691,6.961085755485099e-05,1,535,1586,2028
0.014,1692,6.961357364587937e-05,1,535,1586,2028
0.014,1693,6.961630292288311e-05,1,535,1586,2028
0.014,1694,6.961904517793782e-05,1,535,1586,2028
0.014,1695,6.962180020392148e-05,1,535,1586,2028
0.014,1696,6.962456779451385e-05,1,535,1586,2028
0.014,1697,6.96273477441959e-05,1,535,1586,2028
0.014,1698,6.963013984824924e-05,1,535,1586,2028
0.014,1699,6.96329439027555e-05,1,535,1586,2028
0.014,1700,6.96357597045958e-05,1,535,1586,2028
0.014,1701,6.963858705145011e-05,1,535,1586,2028
0.014,1702,6.964142574179671e-05,1,535,1586,2028
0.014,1703,6.964427557491156e-05,1,535,1586,2028
0.014,1704,6.964713635086778e-05,1,535,1586,2028
0.014,1705,6.965000787053499e-05,1,535,1586,2028
0.014,1706,6.965288993557876e-05,1,535,1586,2028
0.014,1707,6.965578234846005e-05,1,535,1586,2028
0.014,1708,6.965868491243452e-05,1,535,1586,2028
0.014,1709,6.966159743155206e-05,1,535,1586,2028
0.014,1710,6.966451971065606e-05,1,535,1586,2028
0.014,1711,6.966745155538294e-05,1,535,1586,2028
0.014,1712,6.967039277216146e-05,1,535,1586,2028
0.014,1713,6.967334316821217e-05,1,535,1586,2028
0.014,1714,6.967630255154677e-05,1,535,1586,2028
0.014,1715,6.967927073096749e-05,1,535,1586,2028
0.014,1716,6.968224751606658e-05,1,535,1586,2028
0.014,1717,6.96852327172255e-05,1,535,1586,2028
0.014,1718,6.968822614561456e-05,1,535,1586,2028
0.014,1719,6.969122761319208e-05,1,535,1586,2028
0.014,1720,6.969423693270387e-05,1,535,1586,2028
0.014,1721,6.969725391768258e-05,1,535,1586,2028
0.014,1722,6.970027838244709e-05,1,535,1586,2028
0.014,1723,6.970331014210184e-05,1,535,1586,2028
0.014,1724,6.970634901253626e-05,1,535,1586,2028
0.014,1725,6.970939481042405e-05,1,535,1586,2028
0.014,1726,6.97124473532226e-05,1,535,1586,2028
0.014,1727,6.971550645917227e-05,1,535,1586,2028
0.014,1728,6.971857194729582e-05,1,535,1586,2028
0.014,1729,6.972164363739771e-05,1,535,1586,2028
0.014,1730,6.972472135006342e-05,1,535,1586,2028
0.014,1731,6.972780490665887e-05,1,535,1586,2028
0.014,1732,6.973089412932962e-05,1,535,1586,2028
0.014,1733,6.973398884100031e-05,1,535,1586,2028
0.014,1734,6.973708886537394e-05,1,535,1586,2028
0.014,1735,6.974019402693115e-05,1,535,1586,2028
0.014,1736,6.974330415092963e-05,1,535,1586,2028
0.014,1737,6.97464190634033e-05,1,535,1586,2028
0.014,1738,6.974953859116173e-05,1,535,1586,2028
0.014,1739,6.975266256178933e-05,1,535,1586,2028
0.014,1740,6.975579080364475e-05,1,535,1586,2028
0.014,1741,6.975892314586012e-05,1,535,1586,2028
0.014,1742,6.976205941834027e-05,1,535,1586,2028
0.014,1743,6.97651994517621e-05,1,535,1586,2028
0.014,1744,6.976834307757385e-05,1,535,1586,2028
0.014,1745,6.977149012799424e-05,1,535,1586,2028
0.014,1746,6.97746404360119e-05,1,535,1586,2028
0.014,1747,6.977779383538449e-05,1,535,1586,2028
0.014,1748,6.978095016063805e-05,1,535,1586,2028
0.014,1749,6.978410924706617e-05,1,535,1586,2028
0.014,1750,6.978727093072924e-05,1,535,1586,2028
0.014,1751,6.979043504845372e-05,1,535,1586,2028
0.014,1752,6.979360143783136e-05,1,535,1586,2028
0.014,1753,6.979676993721835e-05,1,535,1586,2028
0.014,1754,6.97999403857346e-05,1,535,1586,2028
0.014,1755,6.980311262326292e-05,1,535,1586,2028
0.014,1756,6.98062864904483e-05,1,535,1586,2028
0.014,1757,6.98094618286969e-05,1,535,1586,2028
0.014,1758,6.981263848017552e-05,1,535,1586,2028
0.014,1759,6.981581628781056e-05,1,535,1586,2028
0.014,1760,6.981899509528726e-05,1,535,1586,2028
0.014,1761,6.982217474704893e-05,1,535,1586,2028
0.014,1762,6.982535508829604e-05,1,535,1586,2028
0.014,1763,6.982853596498535e-05,1,535,1586,2028
0.014,1764,6.983171722382923e-05,1,535,1586,2028
0.014,1765,6.983489871229458e-05,1,535,1586,2028
0.014,1766,6.983808027860212e-05,1,535,1586,2028
0.014,1767,6.984126177172544e-05,1,535,1586,2028
0.014,1768,6.984444304139019e-05,1,535,1586,2028
0.014,1769,6.984762393807312e-05,1,535,1586,2028
0.014,1770,6.985080431300128e-05,1,535,1586,2028
0.014,1771,6.985398401815102e-05,1,535,1586,2028
0.014,1772,6.985716290624715e-05,1,535,1586,2028
0.014,1773,6.986034083076205e-05,1,535,1586,2028
0.014,1774,6.98635176459147e-05,1,535,1586,2028
0.014,1775,6.986669320666974e-05,1,535,1586,2028
0.014,1776,6.986986736873665e-05,1,535,1586,2028
0.014,1777,6.987303998856866e-05,1,535,1586,2028
0.014,1778,6.98762109233619e-05,1,535,1586,2028
0.014,1779,6.987938003105445e-05,1,535,1586,2028
0.014,1780,6.988254717032532e-05,1,535,1586,2028
0.014,1781,6.988571220059354e-05,1,535,1586,2028
0.014,1782,6.988887498201714e-05,1,535,1586,2028
0.014,1783,6.989203537549224e-05,1,535,1586,2028
0.014,1784,6.989519324265196e-05,1,535,1586,2028
0.014,1785,6.989834844586549e-05,1,535,1586,2028
0.014,1786,6.990150084823708e-05,1,535,1586,2028
0.014,1787,6.990465031360502e-05,1,535,1586,2028
0.014,1788,6.990779670654066e-05,1,535,1586,2028
0.014,1789,6.991093989234727e-05,1,535,1586,2028
0.014,1790,6.991407973705918e-05,1,535,1586,2028
0.014,1791,6.991721610744059e-05,1,535,1586,2028
0.014,1792,6.99203488709846e-05,1,535,1586,2028
0.014,1793,6.992347789591215e-05,1,535,1586,2028
0.014,1794,6.992660305117092e-05,1,535,1586,2028
0.014,1795,6.992972420643431e-05,1,535,1586,2028
0.014,1796,6.993284123210036e-05,1,535,1586,2028
0.014,1797,6.993595399929062e-05,1,535,1586,2028
0.014,1798,6.993906237984907e-05,1,535,1586,2028
0.014,1799,6.994216624634109e-05,1,535,1586,2028
0.014,1800,6.994526547205231e-05,1,535,1586,2028
0.014,1801,6.994835993098741e-05,1,535,1586,2028
0.014,1802,6.99514494978692e-05,1,535,1586,2028
0.014,1803,6.99545340481373e-05,1,535,1586,2028
0.014,1804,6.995761345794707e-05,1,535,1586,2028
0.014,1805,6.996068760416858e-05,1,535,1586,2028
0.014,1806,6.996375636438521e-05,1,535,1586,2028
0.014,1807,6.996681961689279e-05,1,535,1586,2028
0.014,1808,6.996987724069818e-05,1,535,1586,2028
0.014,1809,6.997292911551829e-05,1,535,1586,2028
0.014,1810,6.997597512177877e-05,1,535,1586,2028
0.014,1811,6.99790151406129e-05,1,535,1586,2028
0.014,1812,6.998204905386035e-05,1,535,1586,2028
0.014,1813,6.9985076744066e-05,1,535,1586,2028
0.014,1814,6.998809809447881e-05,1,535,1586,2028
0.014,1815,6.999111298905041e-05,1,535,1586,2028
0.014,1816,6.999412131243406e-05,1,535,1586,2028
0.014,1817,6.999712294998339e-05,1,535,1586,2028
0.014,1818,7.000011778775108e-05,1,535,1586,2028
0.014,1819,7.000310571248767e-05,1,535,1586,2028
0.014,1820,7.000608661164033e-05,1,535,1586,2028
0.014,1821,7.000906037335157e-05,1,535,1586,2028
0.014,1822,7.001202688645798e-05,1,535,1586,2028
0.014,1823,7.001498604048898e-05,1,535,1586,2028
0.014,1824,7.001793772566549e-05,1,535,1586,2028
0.014,1825,7.002088183289869e-05,1,535,1586,2028
0.014,1826,7.002381825378873e-05,1,535,1586,2028
0.014,1827,7.00267468806234e-05,1,535,1586,2028
0.014,1828,7.002966760637681e-05,1,535,1586,2028
0.014,1829,7.003258032470814e-05,1,535,1586,2028
0.014,1830,7.003548492996024e-05,1,535,1586,2028
0.014,1831,7.003838131715839e-05,1,535,1586,2028
0.014,1832,7.004126938200884e-05,1,535,1586,2028
0.014,1833,7.00441490208976e-05,1,535,1586,2028
0.014,1834,7.004702013088902e-05,1,535,1586,2028
0.014,1835,7.004988260972443e-05,1,535,1586,2028
0.014,1836,7.005273635582083e-05,1,535,1586,2028
0.014,1837,7.005558126826942e-05,1,535,1586,2028
0.014,1838,7.005841724683433e-05,1,535,1586,2028
0.014,1839,7.006124419195121e-05,1,535,1586,2028
0.014,1840,7.006406200472577e-05,1,535,1586,2028
0.014,1841,7.00668705869325e-05,1,535,1586,2028
0.014,1842,7.006966984101314e-05,1,535,1586,2028
0.014,1843,7.007245967007536e-05,1,535,1586,2028
0.014,1844,7.007523997789135e-05,1,535,1586,2028
0.014,1845,7.007801066889631e-05,1,535,1586,2028
0.014,1846,7.008077164818711e-05,1,535,1586,2028
0.014,1847,7.00835228215208e-05,1,535,1586,2028
0.014,1848,7.00862640953132e-05,1,535,1586,2028
0.014,1849,7.008899537663743e-05,1,535,1586,2028
0.014,1850,7.009171657322246e-05,1,535,1586,2028
0.014,1851,7.009442759345165e-05,1,535,1586,2028
0.014,1852,7.009712834636128e-05,1,535,1586,2028
0.014,1853,7.009981874163908e-05,1,535,1586,2028
0.014,1854,7.010249868962275e-05,1,535,1586,2028
0.014,1855,7.010516810129846e-05,1,535,1586,2028
0.014,1856,7.01078268882994e-05,1,535,1586,2028
0.014,1857,7.011047496290418e-05,1,535,1586,2028
0.014,1858,7.011311223803547e-05,1,535,1586,2028
0.014,1859,7.011573862725838e-05,1,535,1586,2028
0.014,1860,7.011835404477896e-05,1,535,1586,2028
0.014,1861,7.012095840544274e-05,1,535,1586,2028
0.014,1862,7.012355162473308e-05,1,535,1586,2028
0.014,1863,7.012613361876978e-05,1,535,1586,2028
0.014,1864,7.012870430430741e-05,1,535,1586,2028
0.014,1865,7.013126359873386e-05,1,535,1586,2028
0.014,1866,7.013381142006876e-05,1,535,1586,2028
0.014,1867,7.013634768696186e-05,1,535,1586,2028
0.014,1868,7.013887231869155e-05,1,535,1586,2028
0.014,1869,7.014138523516327e-05,1,535,1586,2028
0.014,1870,7.014388635690788e-05,1,535,1586,2028
0.014,1871,7.014637560508018e-05,1,535,1586,2028
0.014,1872,7.014885290145722e-05,1,535,1586,2028
0.014,1873,7.015131816843677e-05,1,535,1586,2028
0.014,1874,7.015377132903572e-05,1,535,1586,2028
0.014,1875,7.015621230688847e-05,1,535,1586,2028
0.014,1876,7.01586410262453e-05,1,535,1586,2028
0.014,1877,7.016105741197077e-05,1,535,1586,2028
0.014,1878,7.016346138954216e-05,1,535,1586,2028
0.014,1879,7.016585288504773e-05,1,535,1586,2028
0.014,1880,7.01682318251852e-05,1,535,1586,2028
0.014,1881,7.017059813726006e-05,1,535,1586,2028
0.014,1882,7.017295174918396e-05,1,535,1586,2028
0.014,1883,7.017529258947303e-05,1,535,1586,2028
0.014,1884,7.017762058724631e-05,1,535,1586,2028
0.014,1885,7.017993567222395e-05,1,535,1586,2028
0.014,1886,7.018223777472573e-05,1,535,1586,2028
0.014,1887,7.018452682566928e-05,1,535,1586,2028
0.014,1888,7.018680275656842e-05,1,535,1586,2028
0.014,1889,7.018906549953155e-05,1,535,1586,2028
0.014,1890,7.019131498725993e-05,1,535,1586,2028
0.014,1891,7.019355115304598e-05,1,535,1586,2028
0.014,1892,7.019577393077164e-05,1,535,1586,2028
0.014,1893,7.019798325490669e-05,1,535,1586,2028
0.014,1894,7.020017906050691e-05,1,535,1586,2028
0.014,1895,7.020236128321263e-05,1,535,1586,2028
0.014,1896,7.020452985924682e-05,1,535,1586,2028
0.014,1897,7.020668472541347e-05,1,535,1586,2028
0.014,1898,7.020882581909583e-05,1,535,1586,2028
0.014,1899,7.021095307825479e-05,1,535,1586,2028
0.014,1900,7.021306644142705e-05,1,535,1586,2028
0.014,1901,7.021516584772343e-05,1,535,1586,2028
0.014,1902,7.02172512368272e-05,1,535,1586,2028
0.014,1903,7.021932254899224e-05,1,535,1586,2028
0.014,1904,7.022137972504141e-05,1,535,1586,2028
0.014,1905,7.022342270636477e-05,1,535,1586,2028
0.014,1906,7.022545143491778e-05,1,535,1586,2028
0.014,1907,7.022746585321966e-05,1,535,1586,2028
0.014,1908,7.022946590435154e-05,1,535,1586,2028
0.014,1909,7.023145153195476e-05,1,535,1586,2028
0.014,1910,7.023342268022908e-05,1,535,1586,2028
0.014,1911,7.023537929393099e-05,1,535,1586,2028
0.014,1912,7.023732131837184e-05,1,535,1586,2028
0.014,1913,7.023924869941611e-05,1,535,1586,2028
0.014,1914,7.02411613834797e-05,1,535,1586,2028
0.014,1915,7.024305931752805e-05,1,535,1586,2028
0.014,1916,7.024494244907444e-05,1,535,1586,2028
0.014,1917,7.024681072617819e-05,1,535,1586,2028
0.014,1918,7.024866409744285e-05,1,535,1586,2028
0.014,1919,7.02505025120144e-05,1,535,1586,2028
0.014,1920,7.025232591957954e-05,1,535,1586,2028
0.014,1921,7.02541342703638e-05,1,535,1586,2028
0.014,1922,7.025592751512982e-05,1,535,1586,2028
0.014,1923,7.025770560517545e-05,1,535,1586,2028
0.014,1924,7.025946849233207e-05,1,535,1586,2028
0.014,1925,7.026121612896268e-05,1,535,1586,2028
0.014,1926,7.026294846796015e-05,1,535,1586,2028
0.014,1927,7.026466546274542e-05,1,535,1586,2028
0.014,1928,7.02663670672656e-05,1,535,1586,2028
0.014,1929,7.026805323599225e-05,1,535,1586,2028
0.014,1930,7.026972392391948e-05,1,535,1586,2028
0.014,1931,7.027137908656225e-05,1,535,1586,2028
0.014,1932,7.027301867995436e-05,1,535,1586,2028
0.014,1933,7.02746426606468e-05,1,535,1586,2028
0.014,1934,7.027625098570584e-05,1,535,1586,2028
0.014,1935,7.027784361271117e-05,1,535,1586,2028
0.014,1936,7.027942049975415e-05,1,535,1586,2028
0.014,1937,7.02809816054359e-05,1,535,1586,2028
0.014,1938,7.028252688886551e-05,1,535,1586,2028
0.014,1939,7.028405630965813e-05,1,535,1586,2028
0.014,1940,7.028556982793325e-05,1,535,1586,2028
0.014,1941,7.028706740431274e-05,1,535,1586,2028
0.014,1942,7.028854899991904e-05,1,535,1586,2028
0.014,1943,7.029001457637337e-05,1,535,1586,2028
