spec,round,Wy,bx,start_x,start_y,near_x,near_y,far_x,far_y,near_dx,near_dy,phase,loss_mode,t_peak1,t_peak2,t_valley,t_max_used,horizon_flag,valley_over_max,peak_ratio,peak_minus_valley,peak1_height,peak2_height,valley_height,peak1_window_mass,valley_window_mass,peak2_window_mass,p_near,p_far,sep_mode_width,t_mode_near,t_mode_far,hw_near,hw_far,absorbed_mass,survival_tail,clear_score,showcase_score,sep_margin,mass_margin,valley_margin,peak_margin,contrast_margin,min_margin
baseline,1,16,0.1,7,7,17,9,58,7,10,2,2,clear,63,551,269,12000,ok,0.1283513611753782,0.7180548853623909,0.5897035241870128,0.00210067125230236,0.0015083972552560414,0.00026962401461499427,0.10287924923163656,0.014871427571798781,0.07965444463242528,0.26761889881762135,0.7323811011813631,1.8044280442804428,63,552,54.0,217.0,0.9999999999989847,9.953744898366943e-13,0.8927664709113454,1.1703382109853866,0.8044280442804428,0.11761889881762136,0.22164863882462177,0.618054885362391,0.5797035241870128,0.11761889881762136
baseline,1,16,0.12,7,7,9,9,58,7,2,2,2,clear,7,469,196,12000,ok,0.002665073652568854,0.11416245017472973,0.11149737652216088,0.014383879221842503,0.001642098894982925,3.833409753586505e-05,0.24368989890722098,0.0023518836862026532,0.08655506244829268,0.323991467238383,0.6760085327606032,2.489247311827957,6,469,6.0,180.0,0.9999999999989863,9.976683189684257e-13,1.5491295059198025,1.9474876274382888,1.489247311827957,0.17399146723838302,0.3473349263474311,0.014162450174729724,0.10149737652216088,0.014162450174729724
baseline,1,16,0.12,7,7,10,9,58,7,3,2,2,clear,10,469,201,12000,ok,0.005044012275442203,0.16582669714051512,0.1607826848650729,0.010022668330871135,0.0016620259858431997,5.055446209359982e-05,0.21820617069220455,0.003064666828870427,0.08760291325254396,0.3154261089974648,0.684573891001521,2.4146981627296586,9,469,10.5,180.0,0.9999999999989857,9.987615704974124e-13,1.478572547971469,1.8651507042339228,1.4146981627296586,0.16542610899746482,0.34495598772455777,0.06582669714051512,0.1507826848650729,0.06582669714051512
baseline,1,16,0.12,7,7,11,9,58,7,4,2,2,clear,15,470,205,12000,ok,0.008873401681960661,0.2303970758429851,0.22152367416102445,0.0073490878810850676,0.001693208357915119,6.521140876489695e-05,0.1957964661921552,0.003908361974935322,0.08924890998355511,0.3024817207356336,0.6975182792633506,2.3444730077120823,14,470,14.5,180.0,0.9999999999989843,9.99220714038005e-13,1.3999684331116062,1.7758152650850736,1.3444730077120823,0.15248172073563362,0.3411265983180393,0.1303970758429851,0.21152367416102444,0.1303970758429851
baseline,1,16,0.12,7,7,12,9,58,7,5,2,2,clear,20,470,210,12000,ok,0.014549079120962548,0.3046205892638053,0.29007151014284277,0.005663434796348866,0.0017251988449209308,8.239776094849207e-05,0.17441120647649386,0.004896844976528296,0.09093411384221323,0.2893563594785282,0.7106436405204551,2.2613065326633164,20,470,19.0,180.0,0.9999999999989836,9.984029878539485e-13,1.3133256041623855,1.6762722449841243,1.2613065326633164,0.13935635947852823,0.33545092087903744,0.2046205892638053,0.28007151014284276,0.13935635947852823
baseline,1,16,0.12,7,7,13,9,58,7,6,2,2,clear,27,470,214,12000,ok,0.022435076806928564,0.38484578311285067,0.3624107063059221,0.004558503367679665,0.0017543207983572477,0.0001022703731785358,0.1610239706811477,0.006025343881143337,0.09246863845630351,0.2775080243999428,0.7224919755990394,2.1818181818181817,26,470,23.5,180.0,0.9999999999989825,9.998713435363144e-13,1.2317489182165362,1.5827165952895084,1.1818181818181817,0.12750802439994283,0.3275649231930714,0.2848457831128507,0.3524107063059221,0.12750802439994283
baseline,1,16,0.12,7,7,14,9,58,7,7,2,2,clear,33,470,218,12000,ok,0.03296055820879824,0.46926844786529176,0.43630788965649353,0.003792306160667929,0.001779609625846623,0.00012499652795427944,0.14676118981902475,0.007306641371864421,0.09380153009440616,0.26729954574364795,0.7327004542553365,2.1009615384615383,33,470,28.0,180.0,0.9999999999989845,9.983458068202058e-13,1.1525896766893096,1.4912478001886667,1.1009615384615383,0.11729954574364795,0.31703944179120175,0.3692684478652918,0.4263078896564935,0.11729954574364795
baseline,1,16,0.12,7,7,15,9,58,7,8,2,2,clear,40,470,222,12000,ok,0.04654001328210733,0.5561333240748723,0.5095933107927649,0.0032386460920575755,0.0018011190166780742,0.00015072663214040456,0.13635032855301932,0.00874703097803747,0.09493555158551222,0.258688560385255,0.7413114396137277,2.0187793427230045,40,470,33.0,180.0,0.9999999999989827,9.993376365235722e-13,1.0753778899843962,1.4011060568791351,1.0187793427230045,0.10868856038525501,0.30345998671789265,0.4561333240748723,0.4995933107927649,0.10868856038525501
baseline,1,16,0.12,7,7,16,9,58,7,9,2,2,clear,48,470,226,12000,ok,0.06352241355177449,0.6434760968481122,0.5799536832963378,0.002827213853295983,0.0018192445352738105,0.00017959144758837334,0.12713116454774723,0.010351794417214268,0.09589151809817903,0.2515014083424261,0.7484985916565581,1.944700460829493,48,470,37.0,180.0,0.9999999999989839,9.981085130995783e-13,1.0043769340768935,1.3181185854678947,0.9447004608294931,0.10150140834242613,0.2864775864482255,0.5434760968481123,0.5699536832963378,0.10150140834242613
baseline,1,16,0.12,7,7,17,9,58,7,10,2,2,clear,56,470,230,12000,ok,0.08421099790344319,0.7297394670597217,0.6455284691562785,0.0025138608743815903,0.0018344634947335078,0.00021169473282209596,0.1176768514634618,0.012124811249288757,0.09669457692259874,0.24553758417511048,0.7544624158238765,1.8690744920993227,56,470,41.5,180.0,0.999999999998987,9.950649861901232e-13,0.9337846067928071,1.2342803859736975,0.8690744920993227,0.09553758417511049,0.26578900209655676,0.6297394670597217,0.6355284691562785,0.09553758417511049
baseline,1,16,0.14,7,7,9,9,58,7,2,2,2,clear,7,407,171,12000,ok,0.0014995480788716953,0.1257581303922758,0.1242585823134041,0.015279682079411052,0.0019215442512950946,2.291261790795111e-05,0.24662541841223007,0.001564763875696144,0.10105268641287438,0.3042356156847866,0.6957643843142025,2.50625,6,407,5.5,154.5,0.9999999999989891,9.9532030283944e-13,1.5120946479160522,1.9121782860027616,1.50625,0.15423561568478658,0.3485004519211283,0.025758130392275785,0.1142585823134041,0.025758130392275785
baseline,1,16,0.14,7,7,10,9,58,7,3,2,2,clear,10,407,175,12000,ok,0.0028571786996380516,0.1767532204770192,0.17389604177738113,0.010956784287210433,0.0019366469088364453,3.1305490681946544e-05,0.22702397181833944,0.0020924379376084153,0.10184245656789256,0.2983582140471313,0.7016417859518581,2.419452887537994,9,407,9.5,155.0,0.9999999999989896,9.965697642181338e-13,1.4435631725585079,1.8300663763254508,1.419452887537994,0.14835821404713131,0.34714282130036195,0.07675322047701919,0.16389604177738112,0.07675322047701919
baseline,1,16,0.14,7,7,11,9,58,7,4,2,2,clear,14,408,179,12000,ok,0.0051028957417393675,0.24050426463327948,0.23540136889154012,0.008180958037062466,0.001967555296699426,4.174657593067451e-05,0.20533367237597622,0.002742132891020467,0.10347335811582509,0.2869870929329126,0.7130129070660729,2.3592814371257487,14,408,12.5,154.5,0.9999999999989856,9.991146568031038e-13,1.3778009164335099,1.7561967543835666,1.3592814371257487,0.13698709293291259,0.3448971042582606,0.14050426463327947,0.2254013688915401,0.13698709293291259
baseline,1,16,0.14,7,7,12,9,58,7,5,2,2,clear,19,408,183,12000,ok,0.008481088185530263,0.31174116504148547,0.3032600768559552,0.006420276362938048,0.002001464433270618,5.4450930009553074e-05,0.18668043093248274,0.003523337713335849,0.10525444416107888,0.2746678234815747,0.7253321765174124,2.2682215743440235,19,408,16.5,155.0,0.9999999999989874,9.965379376973792e-13,1.2924190777397708,1.6568096561778276,1.2682215743440235,0.12466782348157471,0.3415189118144697,0.21174116504148546,0.2932600768559552,0.12466782348157471
baseline,1,16,0.14,7,7,13,9,58,7,6,2,2,clear,25,408,187,12000,ok,0.01331374386901051,0.388517299376949,0.3752035555079385,0.005233918634581349,0.0020334679330662343,6.96830521320573e-05,0.17244237881335922,0.004447987660416902,0.10693612373295974,0.2631284650601532,0.7368715349388345,2.1885714285714286,25,408,20.0,155.0,0.9999999999989876,9.972251359461624e-13,1.2160383872966307,1.568977109074913,1.1885714285714286,0.1131284650601532,0.33668625613098946,0.28851729937694903,0.3652035555079385,0.1131284650601532
baseline,1,16,0.14,7,7,14,9,58,7,7,2,2,clear,31,408,190,12000,ok,0.019944615986039752,0.4691081252998388,0.44916350931379906,0.004395535491062601,0.002061981413901283,8.766726742225224e-05,0.15984738398572362,0.005515383662333414,0.10843487740148718,0.2529117619206258,0.7470882380783622,2.1179775280898876,31,408,23.0,155.0,0.9999999999989879,9.954703319240023e-13,1.147698450738302,1.4910861583174724,1.1179775280898876,0.10291176192062582,0.33005538401396023,0.36910812529983883,0.43916350931379905,0.10291176192062582
baseline,1,16,0.14,7,7,15,9,58,7,8,2,2,clear,37,408,194,12000,ok,0.028756844943371298,0.551964171683962,0.5232073267405907,0.0037805829664336733,0.002086746345550058,0.00010871763816128384,0.1488179347180462,0.0067606455705410285,0.10973697866876204,0.24409152035491005,0.755908479644076,2.044077134986226,37,408,26.5,155.0,0.9999999999989859,9.966451939022845e-13,1.0801826786028734,1.4131972494411564,1.044077134986226,0.09409152035491006,0.3212431550566287,0.45196417168396197,0.5132073267405907,0.09409152035491006
baseline,1,16,0.14,7,7,16,9,58,7,9,2,2,clear,44,408,197,12000,ok,0.04011684239214446,0.6357692965013975,0.595652454109253,0.0033156652739259385,0.0021079981786380074,0.00013301402121919338,0.14034393609584458,0.008171283550481708,0.11085473106481661,0.2365700638239589,0.7634299361750274,1.9675675675675677,44,408,30.0,155.0,0.9999999999989863,9.957955467237013e-13,1.0133849861588826,1.335093923664569,0.9675675675675677,0.0865700638239589,0.3098831576078555,0.5357692965013975,0.585652454109253,0.0865700638239589
baseline,1,16,0.14,7,7,17,9,58,7,10,2,2,clear,51,408,200,12000,ok,0.05441473037259701,0.7193185685691293,0.6649038381965323,0.002955755577574342,0.002126129871100996,0.00016083664280100757,0.1314083666466917,0.009770194168797142,0.11180875843078819,0.2301979039396386,0.7698020960593467,1.8992042440318302,50,408,33.5,155.0,0.9999999999989853,9.984803284824043e-13,0.9521609729816851,1.2635292187709792,0.8992042440318302,0.0801979039396386,0.29558526962740295,0.6193185685691294,0.6549038381965323,0.0801979039396386
baseline,1,16,0.16,7,7,9,9,58,7,2,2,2,clear,7,358,152,12000,ok,0.0008163632956649174,0.13443260324248898,0.13361623994682406,0.016147762111315966,0.0021707856971646356,1.3182440294806987e-05,0.24698167496195012,0.0010578771821598463,0.11383083130006451,0.2873771649858895,0.7126228350131028,2.501766784452297,4,358,5.0,136.5,0.9999999999989924,9.958319762530602e-13,1.4682810512155466,1.865829433105211,1.5017667844522968,0.1373771649858895,0.34918363670433505,0.03443260324248898,0.12361623994682407,0.03443260324248898
baseline,1,16,0.16,7,7,10,9,58,7,3,2,2,clear,10,359,155,12000,ok,0.001572682059838369,0.18341515390672805,0.18184247184688968,0.011881460286332204,0.0021792398670542985,1.868575943699671e-05,0.23306446125218283,0.0014402337747388976,0.11428391580808475,0.284205648308311,0.7157943516906795,2.4054982817869415,9,359,8.5,137.0,0.9999999999989906,9.976977304333148e-13,1.4030955841792858,1.785569308679922,1.4054982817869415,0.13420564830831103,0.34842731794016163,0.08341515390672805,0.17184247184688967,0.08341515390672805
baseline,1,16,0.16,7,7,11,9,58,7,4,2,2,clear,14,359,159,12000,ok,0.0028503858853139745,0.24393594446167616,0.24108555857636219,0.00905123422027747,0.0022079213680672276,2.5799510266149736e-05,0.2153802797769303,0.0019423417939137637,0.11578251252591056,0.2745618578866143,0.7254381421123768,2.3378378378378377,13,359,11.0,137.0,0.999999999998991,9.973034779629123e-13,1.339403720725152,1.7124966719528574,1.3378378378378377,0.12456185788661431,0.347149614114686,0.14393594446167615,0.23108555857636218,0.12456185788661431
baseline,1,16,0.16,7,7,12,9,58,7,5,2,2,clear,18,360,162,12000,ok,0.0048294451241105135,0.3113226359091421,0.3064931907850316,0.007201772079111342,0.002242074666885806,3.4780563052419504e-05,0.19660680333667876,0.0025468871231574966,0.11758696453066345,0.2632576310334492,0.736742368965539,2.257425742574257,18,360,14.5,137.0,0.9999999999989883,9.983078490455586e-13,1.265371577234744,1.6267579656711106,1.2574257425742572,0.11325763103344919,0.3451705548758895,0.2113226359091421,0.2964931907850316,0.11325763103344919
baseline,1,16,0.16,7,7,13,9,58,7,6,2,2,clear,23,360,165,12000,ok,0.007744289929924813,0.3835978122682423,0.3758535223383175,0.0059321828914125525,0.0022755723791209512,4.594054422843849e-05,0.18157325429805338,0.0032841829601115173,0.11934117703437211,0.2522520196314448,0.7477479803675453,2.188311688311688,23,360,17.0,137.0,0.99999999999899,9.981621581464766e-13,1.1991405785620772,1.5513546194118915,1.1883116883116882,0.10225201963144478,0.34225571007007516,0.2835978122682423,0.36585352233831747,0.10225201963144478
baseline,1,16,0.16,7,7,14,9,58,7,7,2,2,clear,29,360,168,12000,ok,0.011857218830629422,0.4588424307212704,0.446985211890641,0.005026088461252378,0.002306182646581171,5.959543074717095e-05,0.17065781823256468,0.004169566696259766,0.12094486570111272,0.24224867864186386,0.757751321357127,2.1082802547770703,29,360,20.0,137.0,0.9999999999989908,9.961138538149244e-13,1.1296568653435193,1.4706369266811823,1.1082802547770703,0.09224867864186387,0.3381427811693706,0.3588424307212704,0.436985211890641,0.09224867864186387
baseline,1,16,0.16,7,7,15,9,58,7,8,2,2,clear,34,360,172,12000,ok,0.01748749872915082,0.5365038049201156,0.5190163061909648,0.004349094663310268,0.0023333058348237283,7.605478739759493e-05,0.15853037715378665,0.005234803763259732,0.12236635745522122,0.23342778818766496,0.7665722118113224,2.043887147335423,34,360,22.5,137.0,0.9999999999989875,9.973425729609333e-13,1.071200171516003,1.4040799279409635,1.0438871473354232,0.08342778818766497,0.33251250127084914,0.43650380492011565,0.5090163061909648,0.08342778818766497
baseline,1,16,0.16,7,7,16,9,58,7,9,2,2,clear,40,360,175,12000,ok,0.024965307702255513,0.6150587843951492,0.5900934766928937,0.003832136885852853,0.0023569894546484685,9.567047651247969e-05,0.15006110294199965,0.0064609269001389075,0.1236079986799724,0.22576239064753512,0.7742376093514562,1.9692307692307693,40,360,25.5,137.0,0.9999999999989913,9.96767544412398e-13,1.0094997086262074,1.3319834372588504,0.9692307692307693,0.07576239064753512,0.32503469229774445,0.5150587843951492,0.5800934766928937,0.07576239064753512
baseline,1,16,0.16,7,7,17,9,58,7,10,2,2,clear,46,360,178,12000,ok,0.034665135737247804,0.693927685560509,0.6592625498232612,0.003426175933042351,0.002377518335539196,0.00011876885377860474,0.1417716005360171,0.007879815817835206,0.12468463817341675,0.21915130829277435,0.780848691706213,1.9088145896656534,46,360,27.5,137.0,0.9999999999989871,9.99868912072942e-13,0.9566117041027815,1.2711253619123777,0.9088145896656534,0.06915130829277435,0.31533486426275215,0.593927685560509,0.6492625498232611,0.06915130829277435
dense_bx_near_dy3,2,16,0.0,7,7,9,10,58,7,2,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.893728664423726,0.10627133552160106,1.2617114303560275,11,2031,15.5,1585.5,0.999999999945327,5.4622427195646245e-11,-1.0,-1.0,0.2617114303560275,-0.04372866447839893,,,,-0.04372866447839893
dense_bx_near_dy3,2,16,0.0,7,7,10,10,58,7,3,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8922131352149621,0.10778686475210439,1.2650264715042043,16,2047,23.0,1582.5,0.9999999999670667,3.288123677239714e-11,-1.0,-1.0,0.26502647150420433,-0.042213135247895606,,,,-0.042213135247895606
dense_bx_near_dy3,2,16,0.0,7,7,11,10,58,7,4,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8900903492434097,0.10990965073633635,1.2591679506933744,22,2065,37.5,1585.0,0.9999999999797463,2.0197634061201804e-11,-1.0,-1.0,0.2591679506933744,-0.040090349263663644,,,,-0.040090349263663644
dense_bx_near_dy3,2,16,0.0,7,7,12,10,58,7,5,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8878044632131246,0.11219553677409343,1.2337740384615385,30,2083,73.5,1590.5,0.999999999987218,1.2725392126021931e-11,-1.0,-1.0,0.23377403846153855,-0.03780446322590657,,,,-0.03780446322590657
dense_bx_near_dy3,2,16,0.0,7,7,13,10,58,7,6,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8855137077302399,0.11448629226138303,1.1573033707865168,41,2101,179.0,1601.0,0.9999999999916229,8.318139289076928e-12,-1.0,-1.0,0.1573033707865168,-0.035513707738616965,,,,-0.035513707738616965
dense_bx_near_dy3,2,16,0.0,7,7,14,10,58,7,7,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8832542412400989,0.11674575875410123,1.0706493506493506,57,2118,311.0,1614.0,0.9999999999942002,5.736359939785744e-12,-1.0,-1.0,0.07064935064935063,-0.033254241245898764,,,,-0.033254241245898764
dense_bx_near_dy3,2,16,0.0,7,7,15,10,58,7,8,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8810167798831513,0.11898322011251725,0.9934672150979917,83,2136,437.5,1629.0,0.9999999999956686,4.265891233738468e-12,-1.0,-1.0,-0.0065327849020082596,-0.03101677988748275,,,,-0.03101677988748275
dense_bx_near_dy3,2,16,0.0,7,7,16,10,58,7,9,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8787788235092079,0.12122117648720625,0.9217787913340935,132,2153,545.0,1647.5,0.9999999999964142,3.5135378468647007e-12,-1.0,-1.0,-0.07822120866590654,-0.028778823512793747,,,,-0.07822120866590654
dense_bx_near_dy3,2,16,0.0,7,7,17,10,58,7,10,3,0,tail_truncation_risk,,,,48000,tail_cap,,,,nan,nan,nan,0.0,0.0,0.0,0.8765169171381587,0.12348308285846431,0.8584474885844748,195,2169,633.0,1666.5,0.999999999996623,3.3021929160905905e-12,-1.0,-1.0,-0.14155251141552516,-0.026516917141535687,,,,-0.14155251141552516
dense_bx_near_dy3,2,16,0.02,7,7,9,10,58,7,2,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.6032431432267021,0.3967568567722519,1.5317460317460319,11,1555,15.5,992.5,0.9999999999989538,9.995083314298687e-13,-1.0,-1.0,0.5317460317460319,0.24675685677225193,,,,0.24675685677225193
dense_bx_near_dy3,2,16,0.02,7,7,10,10,58,7,3,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.6040257614723938,0.39597423852655855,1.5259772389905988,15,1557,22.5,988.0,0.9999999999989523,9.996292398102302e-13,-1.0,-1.0,0.5259772389905988,0.24597423852655856,,,,0.24597423852655856
dense_bx_near_dy3,2,16,0.02,7,7,11,10,58,7,4,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.6025069278923396,0.39749307210661305,1.5058823529411764,22,1558,35.5,984.5,0.9999999999989526,9.99500107418058e-13,-1.0,-1.0,0.5058823529411764,0.24749307210661306,,,,0.24749307210661306
dense_bx_near_dy3,2,16,0.02,7,7,12,10,58,7,5,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.6004711320864525,0.39952886791249614,1.46621945376138,30,1560,61.5,982.0,0.9999999999989488,9.998021953977952e-13,-1.0,-1.0,0.46621945376137996,0.24952886791249615,,,,0.24952886791249615
dense_bx_near_dy3,2,16,0.02,7,7,13,10,58,7,6,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5986134966970398,0.40138650330191145,1.3934951901053596,40,1561,111.5,980.0,0.9999999999989514,9.995783859823085e-13,-1.0,-1.0,0.3934951901053596,0.2513865033019115,,,,0.2513865033019115
dense_bx_near_dy3,2,16,0.02,7,7,14,10,58,7,7,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5971353993415384,0.40286460065741014,1.3135888501742161,55,1563,169.5,978.5,0.9999999999989483,9.993325126705595e-13,-1.0,-1.0,0.3135888501742161,0.2528646006574101,,,,0.2528646006574101
dense_bx_near_dy3,2,16,0.02,7,7,15,10,58,7,8,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5960397545349247,0.4039602454640241,1.2367873491468997,78,1564,223.0,978.5,0.9999999999989488,9.99299527179449e-13,-1.0,-1.0,0.2367873491468997,0.25396024546402407,,,,0.2367873491468997
dense_bx_near_dy3,2,16,0.02,7,7,16,10,58,7,9,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5952628541265833,0.4047371458723654,1.1665997591328783,112,1565,267.5,978.0,0.9999999999989485,9.99121363261895e-13,-1.0,-1.0,0.16659975913287828,0.2547371458723654,,,,0.16659975913287828
dense_bx_near_dy3,2,16,0.02,7,7,17,10,58,7,10,3,0,far_broadening,,,,48000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.5947286451052314,0.40527135489371435,1.1038251366120218,152,1566,302.5,978.5,0.9999999999989457,9.998285157360048e-13,-1.0,-1.0,0.10382513661202175,0.25527135489371433,,,,0.10382513661202175
dense_bx_near_dy3,2,16,0.04,7,7,9,10,58,7,2,3,0,far_broadening,,,,24000,ok,,,,nan,nan,nan,0.0,0.0,0.0,0.44177222477150746,0.5582277752274599,1.8827586206896552,11,1103,14.5,565.5,0.9999999999989674,9.979736497562246e-13,-1.0,-1.0,0.8827586206896552,0.29177222477150744,,,,0.29177222477150744
dense_bx_near_dy3,2,16,0.04,7,7,10,10,58,7,3,3,2,clear,15,1080,498,24000,ok,0.049878124498176225,0.10517514867122059,0.055297024173044364,0.00436138640123395,0.0004587094631624204,0.0002175377739053997,0.12690913653830727,0.011569956679481913,0.024299465440320356,0.44367966582577595,0.5563203341731864,1.8583617747440273,15,1104,21.0,565.0,0.9999999999989623,9.983155122992065e-13,1.3130930055394452,1.5903057470280075,0.8583617747440273,0.293679665825776,0.30012187550182373,0.0051751486712205835,0.04529702417304436,0.0051751486712205835
dense_bx_near_dy3,2,16,0.04,7,7,11,10,58,7,4,3,2,clear,21,1076,512,24000,ok,0.07540543543468392,0.14408960858270953,0.0686841731480256,0.003217028019486751,0.0004635403081274552,0.0002425813986149773,0.10944788411554049,0.012896513892856511,0.024555545900409086,0.44183038149986215,0.5581696184991002,1.8201680672268907,21,1104,31.0,564.0,0.9999999999989625,9.990672349857634e-13,1.248439332210109,1.5144612456320246,0.8201680672268907,0.2918303814998622,0.27459456456531606,0.04408960858270952,0.058684173148025605,0.04408960858270952
dense_bx_near_dy3,2,16,0.04,7,7,12,10,58,7,5,3,2,clear,29,1070,525,24000,ok,0.11040061581498906,0.1932069474914129,0.08280633167642384,0.002431508235418167,0.0004697842839653758,0.000268440006549383,0.09662924785054211,0.01426598958657767,0.024886504001687015,0.438870430003435,0.5611295699955282,1.7596075224856909,29,1105,47.5,564.0,0.9999999999989633,9.998306096097505e-13,1.156587701009585,1.4051369966282172,0.7596075224856909,0.28887043000343504,0.23959938418501092,0.0932069474914129,0.07280633167642385,0.07280633167642385
