t,n,P_sc_ge1,P_jo_ge1,class_C0J0,class_C1pJ0,class_C0J1p,class_C1pJ1p
62,17,nan,nan,nan,nan,nan,nan
63,22,nan,nan,nan,nan,nan,nan
64,19,nan,nan,nan,nan,nan,nan
65,23,nan,nan,nan,nan,nan,nan
66,26,nan,nan,nan,nan,nan,nan
67,22,nan,nan,nan,nan,nan,nan
68,13,nan,nan,nan,nan,nan,nan
69,25,nan,nan,nan,nan,nan,nan
70,16,nan,nan,nan,nan,nan,nan
71,20,nan,nan,nan,nan,nan,nan
72,17,nan,nan,nan,nan,nan,nan
73,21,nan,nan,nan,nan,nan,nan
74,20,nan,nan,nan,nan,nan,nan
75,31,nan,nan,nan,nan,nan,nan
76,18,nan,nan,nan,nan,nan,nan
77,13,nan,nan,nan,nan,nan,nan
78,15,nan,nan,nan,nan,nan,nan
79,11,nan,nan,nan,nan,nan,nan
80,20,nan,nan,nan,nan,nan,nan
81,19,nan,nan,nan,nan,nan,nan
82,15,nan,nan,nan,nan,nan,nan
83,14,nan,nan,nan,nan,nan,nan
84,12,nan,nan,nan,nan,nan,nan
85,11,nan,nan,nan,nan,nan,nan
86,13,nan,nan,nan,nan,nan,nan
87,21,nan,nan,nan,nan,nan,nan
88,20,nan,nan,nan,nan,nan,nan
89,19,nan,nan,nan,nan,nan,nan
90,10,nan,nan,nan,nan,nan,nan
91,17,nan,nan,nan,nan,nan,nan
92,11,nan,nan,nan,nan,nan,nan
93,19,nan,nan,nan,nan,nan,nan
94,16,nan,nan,nan,nan,nan,nan
95,16,nan,nan,nan,nan,nan,nan
96,18,nan,nan,nan,nan,nan,nan
97,26,nan,nan,nan,nan,nan,nan
98,11,nan,nan,nan,nan,nan,nan
99,17,nan,nan,nan,nan,nan,nan
100,15,nan,nan,nan,nan,nan,nan
