t,f_total,f_target1,f_target2,survival
476,3.678883916587e-09,5.524283479110302e-12,3.6733596331078896e-09,9.362300711104842e-08
477,3.539791947738396e-09,5.31539656266694e-12,3.534476551175729e-09,9.008321516331003e-08
478,3.40595862867417e-09,5.114408431903549e-12,3.4008442202422665e-09,8.667725653463585e-08
479,3.277185155468579e-09,4.921020389758525e-12,3.2722641350788207e-09,8.340007137916728e-08
480,3.153280239423654e-09,4.734945035442047e-12,3.148545294388212e-09,8.024679113974363e-08
481,3.0340598230111825e-09,4.555905837176676e-12,3.0295039171740057e-09,7.721273131673244e-08
482,2.9193468065494023e-09,4.383636721101238e-12,2.914963169828301e-09,7.429338451018304e-08
483,2.808970785208853e-09,4.217881675726355e-12,2.8047529035331266e-09,7.14844137249742e-08
484,2.7027677959571526e-09,4.0583943713531406e-12,2.6987094015857994e-09,6.878164592901705e-08
485,2.6005800740671915e-09,3.904937793888855e-12,2.596675136273303e-09,6.618106585494986e-08
486,2.5022558188274326e-09,3.7572838925147515e-12,2.498498534934918e-09,6.367881003612243e-08
487,2.4076489681066343e-09,3.615213240681968e-12,2.4040337548659524e-09,6.127116106801579e-08
488,2.316618981438457e-09,3.4785147099311496e-12,2.313140466728526e-09,5.8954542086577336e-08
489,2.229030631304043e-09,3.3469851560506005e-12,2.2256836461479924e-09,5.6725511455273295e-08
490,2.1447538023028163e-09,3.2204291171061025e-12,2.14153337318571e-09,5.4580757652970476e-08
491,2.0636632979134502e-09,3.0986585228932263e-12,2.060564639390557e-09,5.251709435505703e-08
492,1.9856386545582124e-09,2.9814924153799596e-12,1.9826571621428325e-09,5.053145570049882e-08
493,1.9105639626947137e-09,2.8687566797238282e-12,1.90769520601499e-09,4.862089173780411e-08
494,1.8383276946695372e-09,2.7602837854634383e-12,1.8355674108840738e-09,4.678256404313457e-08
495,1.7688225390782206e-09,2.655912537499487e-12,1.7661666265407212e-09,4.501374150405635e-08
496,1.7019452413857542e-09,2.555487836494888e-12,1.6993897535492593e-09,4.3311796262670594e-08
497,1.6375964505710052e-09,2.4588604483376438e-12,1.6351375901226676e-09,4.1674199812099595e-08
498,1.5756805715674485e-09,2.36588678232361e-12,1.5733146847851248e-09,4.009851924053214e-08
499,1.5161056232811618e-09,2.2764286777292544e-12,1.5138291946034326e-09,3.8582413617250984e-08
500,1.4587831019753275e-09,2.1903531984570094e-12,1.4565927487768704e-09,3.712363051527566e-08
501,1.4036278498184423e-09,2.107532435447816e-12,1.4015203173829944e-09,3.572000266545722e-08
502,1.3505579284010946e-09,2.02784331656703e-12,1.3485300850845277e-09,3.4369444737056126e-08
503,1.2994944970335525e-09,1.95116742368097e-12,1.2975433296098714e-09,3.306995024002257e-08
504,1.2503616956434787e-09,1.8773908166520783e-12,1.2484843048268267e-09,3.181958854437909e-08
505,1.2030865320999414e-09,1.8064038639909889e-12,1.2012801282359505e-09,3.0616502012279154e-08
506,1.157598773796429e-09,1.7381010799136526e-12,1.1558606727165154e-09,2.9458903238482727e-08
507,1.113830843331923e-09,1.672380967561251e-12,1.1121584623643618e-09,2.8345072395150803e-08
508,1.071717718135145e-09,1.6091458681497541e-12,1.0701085722669952e-09,2.727335467701566e-08
509,1.0311968338829556e-09,1.5483018158248303e-12,1.0296485320671309e-09,2.6242157843132706e-08
510,9.922079915695152e-10,1.489758398006281e-12,9.90718233171509e-10,2.524994985156319e-08
