t,f_total,f_target1,f_target2,survival
180,2.9656028139461816e-07,6.814065855180812e-16,2.965602807132116e-07,2.0540835485422794e-06
181,2.594458272359112e-07,5.856825570000804e-16,2.594458266502286e-07,1.7946377213063677e-06
182,2.269332273043475e-07,5.034287220051484e-16,2.269332268009188e-07,1.5677044940020204e-06
183,1.9845805547322188e-07,4.3274614689394226e-16,1.9845805504047574e-07,1.3692464385287987e-06
184,1.7352423143144833e-07,3.720041095231123e-16,1.7352423105944422e-07,1.1957222070973504e-06
185,1.5169587097720872e-07,3.1980213897617135e-16,1.5169587065740659e-07,1.0440263361201418e-06
186,1.325900900391553e-07,2.74937439512152e-16,1.3259008976421785e-07,9.114362460809866e-07
187,1.1587065340088777e-07,2.363769332773374e-16,1.1587065316451084e-07,7.955655926800988e-07
188,1.0124237119612283e-07,2.0323326541599335e-16,1.0124237099288957e-07,6.943232214839759e-07
189,8.844615704615075e-08,1.7474420871832224e-16,8.844615687140654e-08,6.058770644378252e-07
190,7.725467135713484e-08,1.5025498509156478e-16,7.725467120687985e-08,5.286223930806904e-07
191,6.746848190001619e-08,1.2920308984600296e-16,6.74684817708131e-08,4.6115391118067427e-07
192,5.89126814667901e-08,1.1110526368950315e-16,5.891268135568483e-08,4.022412297138841e-07
193,5.1433909230201125e-08,9.554630782496069e-17,5.1433909134654816e-08,3.50807320483683e-07
194,4.489772851671111e-08,8.216948084603485e-17,4.489772843454163e-08,3.05909591966972e-07
195,3.918631911370894e-08,7.066825325705973e-17,3.918631904304069e-08,2.6672327285326304e-07
196,3.41964470424013e-08,6.077922728460072e-17,3.4196446981622076e-08,2.3252682581086173e-07
197,2.9837679001638e-08,5.2276056956110565e-17,2.983767894936195e-08,2.0268914680922378e-07
198,2.603081248265102e-08,4.496422684266807e-17,2.6030812437686792e-08,1.7665833432657275e-07
199,2.2706495922049226e-08,3.867656795237075e-17,2.270649588337266e-08,1.5395183840452353e-07
200,1.9804016246843528e-08,3.326940649378549e-17,1.980401621357412e-08,1.3414782215768e-07
201,1.7270233812413477e-08,2.861925601217437e-17,1.7270233783794222e-08,1.1687758834526652e-07
202,1.5058647079464177e-08,2.4619976084035253e-17,1.50586470548442e-08,1.0181894126580234e-07
203,1.3128571452539687e-08,2.1180331636997483e-17,1.3128571431359355e-08,8.869036981326267e-08
204,1.1444418540403769e-08,1.822189629873943e-17,1.1444418522181873e-08,7.724595127285889e-08
205,9.975063724234008e-09,1.56772511901935e-17,9.975063708556757e-09,6.727088754862489e-08
206,8.693291356903873e-09,1.3488437453356538e-17,8.693291343415435e-09,5.857759619172102e-08
207,7.575308186878299e-09,1.1605626704134246e-17,7.575308175272672e-09,5.100228800484272e-08
208,6.600316722343159e-09,9.985978664386234e-18,6.6003167123571804e-09,4.440197128249956e-08
209,5.750141241978308e-09,8.592659573530946e-18,5.750141233385649e-09,3.865183004052125e-08
210,5.008900033264608e-09,7.393998710620684e-18,5.00890002587061e-09,3.364293000725665e-08
211,4.362718210724729e-09,6.36276356010432e-18,4.362718204361965e-09,2.9280211796531922e-08
212,3.799476146889366e-09,5.475536903520305e-18,3.799476141413829e-09,2.5480735649642553e-08
213,3.30858914858356e-09,4.712181479404737e-18,3.3085891438713785e-09,2.2172146501058993e-08
214,2.8808145396875864e-09,4.0553798799159535e-18,2.8808145356322064e-09,1.929133196137141e-08
215,2.5080827771344436e-09,3.490239092386811e-18,2.5080827736442046e-09,1.6783249184236967e-08
216,2.183349636912167e-09,3.0039505878147836e-18,2.1833496339082163e-09,1.45998995473248e-08
217,1.900466867757684e-09,2.585498141019661e-18,1.9004668651721857e-09,1.2699432679567118e-08
218,1.6540690278288756e-09,2.2254066687257312e-18,1.654069025603469e-09,1.1045363651738244e-08
