t,f_any,f_m1_first,f_m2_first,survival
4852,6.15985842954537e-05,4.469122063798635e-05,1.690736365746735e-05,0.3998243511475859
4853,6.158854840132035e-05,4.468326267903246e-05,1.6905285722287892e-05,0.3997627625991846
4854,6.157851454256464e-05,4.467530629027189e-05,1.6903208252292754e-05,0.39970118408464206
4855,6.156848271843995e-05,4.466735147130662e-05,1.690113124713333e-05,0.3996396156019237
4856,6.155845292820016e-05,4.465939822173883e-05,1.689905470646133e-05,0.3995780571489955
4857,6.154842517109972e-05,4.465144654117091e-05,1.6896978629928802e-05,0.3995165087238244
4858,6.15383994463936e-05,4.464349642920549e-05,1.6894903017188113e-05,0.39945497032437804
4859,6.152837575333734e-05,4.463554788544538e-05,1.6892827867891953e-05,0.39939344194862475
4860,6.151835409118697e-05,4.4627600909493624e-05,1.6890753181693347e-05,0.39933192359453357
4861,6.150833445919915e-05,4.461965550095351e-05,1.6888678958245635e-05,0.3992704152600744
4862,6.149831685663101e-05,4.461171165942851e-05,1.6886605197202496e-05,0.3992089169432178
4863,6.148830128274024e-05,4.460376938452231e-05,1.6884531898217924e-05,0.39914742864193503
4864,6.147828773678506e-05,4.4595828675838834e-05,1.6882459060946234e-05,0.3990859503541983
4865,6.146827621802429e-05,4.4587889532982204e-05,1.6880386685042077e-05,0.39902448207798025
4866,6.145826672571718e-05,4.4579951955556756e-05,1.6878314770160424e-05,0.3989630238112546
4867,6.144825925912361e-05,4.4572015943167054e-05,1.6876243315956558e-05,0.39890157555199546
4868,6.143825381750396e-05,4.456408149541786e-05,1.6874172322086106e-05,0.398840137298178
4869,6.142825040011916e-05,4.455614861191416e-05,1.6872101788204998e-05,0.3987787090477779
4870,6.141824900623066e-05,4.454821729226116e-05,1.6870031713969503e-05,0.3987172907987717
4871,6.140824963510047e-05,4.454028753606426e-05,1.6867962099036205e-05,0.39865588254913664
4872,6.139825228599111e-05,4.45323593429291e-05,1.6865892943062016e-05,0.3985944842968507
