case_id,classification,L,K,q,drift,beta,start,target1,target2,shortcut_src,shortcut_dst,steps,survival_final,row_stochasticity_error,mass_balance_error,decomposition_error,shape_t1,shape_t2,shape_tv,R_peak,R_valley,peak_separation,shape_score,total_mass,total_peak_t,total_peak_height,total_mean_t,target1_mass,target1_peak_t,target1_peak_height,target1_mean_t,target2_mass,target2_peak_t,target2_peak_height,target2_mean_t,split_t,early_target1_mass,early_target2_mass,late_target1_mass,late_target2_mass,early_dominant_target,late_dominant_target
209_unimodal_L51_x13_a25_26_gp0p6_b0p00,unimodal,51,2,0.6666666666666666,0.6,0.0,13,25,26,,,186,9.105958425757956e-11,0.0,2.220446049250313e-16,0.0,25,,,0.0,1.0,0,0.0,0.9999999999089414,25,0.0475671586099438,29.999999985131474,0.9999999999089414,25,0.0475671586099438,29.999999985131474,1.3233817885450108e-23,90,3.1899198581325103e-25,94.99192274927763,25,0.3704934975712359,0.0,0.6295065023377054,1.3233817885450108e-23,target1,target1
210_unimodal_L51_x13_a25_26_gp0p6_b0p03,unimodal,51,2,0.6666666666666666,0.6,0.03,13,25,26,18,26,185,9.021054132749805e-11,0.0,3.349100510807723e-16,0.0,25,,,0.0,1.0,0,0.0,0.9999999999097902,25,0.04708605584061333,29.573196133255767,0.9756112083631842,25,0.046639616053165064,29.898432123495702,0.02438879154660622,11,0.0016380824482271756,16.562962443126914,25,0.36505333039849763,0.021377576373896985,0.6105578779646865,0.0030112151727092395,target1,target1
211_unimodal_L51_x13_a49_25_gm0p6_b0p00,unimodal,51,2,0.6666666666666666,-0.6,0.0,13,49,25,,,199,9.55552054740108e-11,0.0,2.220446049250313e-16,0.0,32,,,0.0,1.0,0,0.0,0.999999999904446,32,0.041225003193155633,37.49999596055336,0.9999999402998013,32,0.04122500106240666,37.499996407587986,5.960464471908839e-08,25,2.835223591920364e-09,29.999999927811032,32,0.36720146605220105,3.9707781931546705e-08,0.6327984742476003,1.989686278754168e-08,target1,target1
212_shoulder_L51_x13_a49_25_gm0p6_b0p03,shoulder,51,2,0.6666666666666666,-0.6,0.03,13,49,25,18,25,199,9.279954529885231e-11,0.0,2.636779683484747e-16,0.0,11,32,14,3.880371976901166e-05,3.509083023027036e-05,21,23.22196738583596,0.9999999999072015,32,0.041225168627373465,37.49880520018264,0.9999761245770195,32,0.04122499835521172,37.49930428678828,2.3875330182153226e-05,11,1.5996898908468511e-06,16.5954423589204,14,0.0,1.1575432832788293e-05,0.9999761245770192,1.2299897349364935e-05,target2,target1
213_unimodal_L51_x13_a49_25_gm0p3_b0p00,unimodal,51,2,0.6666666666666666,-0.3,0.0,13,49,25,,,705,9.815641834237396e-11,0.0,2.680147770384167e-16,0.0,54,,,0.0,1.0,0,0.0,0.9999999999018456,54,0.014908495169488518,74.91980447926406,0.9994059594864195,55,0.014899754329967034,74.92868097576665,0.000594040415426164,40,1.0521225333783626e-05,59.986100856253785,54,0.30984620564109444,0.0003106358598706472,0.689559753845325,0.00028340455555551686,target1,target1
214_unimodal_L51_x13_a49_25_gm0p3_b0p03,unimodal,51,2,0.6666666666666666,-0.3,0.03,13,49,25,18,25,699,9.749916597984217e-11,0.0,2.220446049250313e-16,0.0,54,,,0.0,1.0,0,0.0,0.999999999902503,54,0.014924770233856544,74.7107381824927,0.9973055197052599,54,0.014898363848743634,74.79363200085002,0.0026944801972429763,22,5.125035582074277e-05,44.029324126531364,54,0.3098391030516315,0.0019492752319834998,0.6874664166536285,0.0007452049652594758,target1,target1
215_unimodal_L51_x13_a49_25_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,13,49,25,,,2500,1.5576398492357725e-05,0.0,2.8622937353617317e-16,0.0,87,,,0.0,1.0,0,0.0,0.9999844236015075,87,0.0033999038803372876,269.96180857449826,0.4444366562451982,112,0.0013745810280176782,292.4574288471494,0.5555477673563093,72,0.0021526630458468697,251.9653754293957,87,0.04906736690652778,0.1157601850557053,0.39536928933867044,0.439787582300604,target2,target2
216_unimodal_L51_x13_a49_25_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,13,49,25,18,25,2500,6.254761316083812e-06,0.0,2.658463726934457e-16,0.0,82,,,0.0,1.0,0,0.0,0.9999937452386843,82,0.003631101119241667,248.78271144267106,0.41826617652505854,111,0.0013682840539065626,276.42512376755514,0.5817275687136259,66,0.0024441725477271936,228.90762431447249,82,0.04260554218795441,0.13147148051865465,0.3756606343371041,0.45025608819497115,target2,target2
217_unimodal_L51_x13_a49_25_gp0p3_b0p00,unimodal,51,2,0.6666666666666666,0.3,0.0,13,49,25,,,679,9.796438519980698e-11,0.0,2.3375398838787476e-16,0.0,40,,,0.0,1.0,0,0.0,0.9999999999020371,40,0.017710720302031534,59.98748594035443,9.269626816999028e-05,55,1.3819725709402948e-06,74.92868088354838,0.9999073036338672,40,0.017709653723649726,59.98610081894547,40,1.0692909496672734e-05,0.29035629819439546,8.200335867331754e-05,0.7095510054394717,target2,target2
218_unimodal_L51_x13_a49_25_gp0p3_b0p03,unimodal,51,2,0.6666666666666666,0.3,0.03,13,49,25,18,25,670,9.826376794378253e-11,0.0,2.3830763751231387e-16,0.0,40,,,0.0,1.0,0,0.0,0.9999999999017378,40,0.017793226311394073,58.341843385512156,9.250144950780118e-05,54,1.3818436019070752e-06,74.79363189152343,0.9999074984522298,40,0.01779215973766132,58.34032143044517,40,1.069289603904812e-05,0.3129233742859801,8.180855346875305e-05,0.6869841241662498,target2,target2
219_unimodal_L51_x13_a49_25_gp0p6_b0p00,unimodal,51,2,0.6666666666666666,0.6,0.0,13,49,25,,,186,9.071491412140585e-11,0.0,2.220446049250313e-16,0.0,25,,,0.0,1.0,0,0.0,0.9999999999092861,25,0.047567158634505356,29.999999922324143,9.313225185075113e-10,32,3.839377412796641e-11,37.49999632385243,0.9999999989779634,25,0.0475671586099438,29.99999991533923,25,1.0063109771727147e-10,0.3704934975712359,8.306914207902397e-10,0.6295065014067276,target2,target2
220_unimodal_L51_x13_a49_25_gp0p6_b0p03,unimodal,51,2,0.6666666666666666,0.6,0.03,13,49,25,18,25,185,8.984275222685306e-11,0.0,3.349100510807723e-16,0.0,25,,,0.0,1.0,0,0.0,0.9999999999101581,25,0.047086055865174885,29.57319607085102,9.313003383074309e-10,32,3.8393771606694646e-11,37.49930419039012,0.9999999989788579,25,0.04708605584061333,29.573196063469435,25,1.0063109771727147e-10,0.38643090677239456,8.306692405901595e-10,0.6135690922064632,target2,target2
221_shoulder_L51_x13_a17_34_gm0p6_b0p00,shoulder,51,2,0.6666666666666666,-0.6,0.0,13,17,34,,,259,9.575614550829387e-11,0.0,2.858431265122252e-16,0.0,6,70,32,0.016076610031253154,0.0001880495077359523,64,5471.447675603198,0.9999999999042458,70,0.027435166432590655,74.66796873161984,0.003906250000000001,6,0.0004410644718792867,10.000000000000002,0.9960937499042458,70,0.027435158391879842,74.92156860902313,32,0.0038809466600513826,4.1834717819350475e-07,2.5303339948618495e-05,0.9960933315570677,target1,target2
222_shoulder_L51_x13_a17_34_gm0p6_b0p03,shoulder,51,2,0.6666666666666666,-0.6,0.03,13,17,34,18,34,259,9.575614550829387e-11,0.0,2.858431265122252e-16,0.0,6,70,32,0.016076610031253154,0.0001880495077359523,64,5471.447675603198,0.9999999999042458,70,0.027435166432590655,74.66796873161984,0.003906250000000001,6,0.0004410644718792867,10.000000000000002,0.9960937499042458,70,0.027435158391879842,74.92156860902313,32,0.0038809466600513826,4.1834717819350475e-07,2.5303339948618495e-05,0.9960933315570677,target1,target2
223_double_peak_L51_x13_a17_34_gm0p3_b0p00,double_peak,51,2,0.6666666666666666,-0.3,0.0,13,17,34,,,834,9.786616744996279e-11,0.0,2.877472565776529e-16,0.0,7,126,51,0.5157299503776324,0.03473905200495561,119,1766.6533930224523,0.9999999999021376,126,0.008906615407033702,135.7088337656494,0.08406568331224293,7,0.004593408321902147,19.99999766501719,0.9159343165898947,126,0.0088994186143216,146.32874634658532,51,0.0792181173289682,0.0002147622194979171,0.004847565983274751,0.9157195543703969,target1,target2
224_double_peak_L51_x13_a17_34_gm0p3_b0p03,double_peak,51,2,0.6666666666666666,-0.3,0.03,13,17,34,18,34,834,9.786616744996279e-11,0.0,2.877472565776529e-16,0.0,7,126,51,0.5157299503776324,0.03473905200495561,119,1766.6533930224523,0.9999999999021376,126,0.008906615407033702,135.7088337656494,0.08406568331224293,7,0.004593408321902147,19.99999766501719,0.9159343165898947,126,0.0088994186143216,146.32874634658532,51,0.0792181173289682,0.0002147622194979171,0.004847565983274751,0.9157195543703969,target1,target2
225_unimodal_L51_x13_a17_34_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,13,17,34,,,2500,0.0003717866341221662,0.0,3.2439329000766293e-16,0.0,8,,,0.0,1.0,0,0.0,0.9996282133658779,8,0.02027130010669105,179.00635351717347,0.8821670478593234,8,0.02027130010669105,127.42606677148027,0.11746116550655447,310,0.00020144009923773155,566.389103296261,8,0.08840115836000609,0.0,0.7937658894993174,0.11746116550655449,target1,target1
226_unimodal_L51_x13_a17_34_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,13,17,34,18,34,2500,0.0003717866341221662,0.0,3.2439329000766293e-16,0.0,8,,,0.0,1.0,0,0.0,0.9996282133658779,8,0.02027130010669105,179.00635351717347,0.8821670478593234,8,0.02027130010669105,127.42606677148027,0.11746116550655447,310,0.00020144009923773155,566.389103296261,8,0.08840115836000609,0.0,0.7937658894993174,0.11746116550655449,target1,target1
227_unimodal_L51_x13_a17_34_gp0p3_b0p00,unimodal,51,2,0.6666666666666666,0.3,0.0,13,17,34,,,598,9.749567789144783e-11,0.0,1.5959455978986625e-16,0.0,7,,,0.0,1.0,0,0.0,0.9999999999025048,7,0.05464070598994058,19.99999860120659,0.999999992022893,7,0.05464070598994058,19.9999976057863,7.87961181874909e-09,126,7.656006032822043e-11,146.3285922131727,7,0.1903544288980339,0.0,0.809645563124859,7.879611818749091e-09,target1,target1
228_unimodal_L51_x13_a17_34_gp0p3_b0p03,unimodal,51,2,0.6666666666666666,0.3,0.03,13,17,34,18,34,598,9.749567789144783e-11,0.0,1.5959455978986625e-16,0.0,7,,,0.0,1.0,0,0.0,0.9999999999025048,7,0.05464070598994058,19.99999860120659,0.999999992022893,7,0.05464070598994058,19.9999976057863,7.87961181874909e-09,126,7.656006032822043e-11,146.3285922131727,7,0.1903544288980339,0.0,0.809645563124859,7.879611818749091e-09,target1,target1
229_unimodal_L51_x13_a17_34_gp0p6_b0p00,unimodal,51,2,0.6666666666666666,0.6,0.0,13,17,34,,,146,8.6484327445639e-11,0.0,2.498001805406602e-16,0.0,6,,,0.0,1.0,0,0.0,0.999999999913516,6,0.1129125048010974,9.99999998762484,0.999999999913516,6,0.1129125048010974,9.99999998762484,8.636520180133167e-19,70,2.3796206664768035e-20,74.89194370650756,6,0.30169933607681754,0.0,0.6983006638366984,8.636520180133168e-19,target1,target1
230_unimodal_L51_x13_a17_34_gp0p6_b0p03,unimodal,51,2,0.6666666666666666,0.6,0.03,13,17,34,18,34,146,8.6484327445639e-11,0.0,2.498001805406602e-16,0.0,6,,,0.0,1.0,0,0.0,0.999999999913516,6,0.1129125048010974,9.99999998762484,0.999999999913516,6,0.1129125048010974,9.99999998762484,8.636520180133167e-19,70,2.3796206664768035e-20,74.89194370650756,6,0.30169933607681754,0.0,0.6983006638366984,8.636520180133168e-19,target1,target1
231_unimodal_L51_x13_a50_30_gm0p6_b0p00,unimodal,51,2,0.6666666666666666,-0.6,0.0,13,50,30,,,195,9.1219065626796e-11,0.0,2.220446049250313e-16,0.0,30,,,0.0,1.0,0,0.0,0.9999999999087821,30,0.04308976779806822,34.99999998022522,0.9999999998505744,30,0.0430897677965086,34.99999997978865,5.8207660661179356e-11,37,2.2228654966647008e-12,42.49999964184753,30,0.3828227418661797,7.694134629407397e-12,0.6171772579843946,5.0513526031771964e-11,target1,target1
232_shoulder_L51_x13_a50_30_gm0p6_b0p03,shoulder,51,2,0.6666666666666666,-0.6,0.03,13,50,30,18,30,195,8.819382075351831e-11,0.0,1.8041124150158794e-16,0.0,11,30,13,3.71243987532694e-05,3.552572994166278e-05,19,19.855005863930298,0.9999999999118072,30,0.043089987840031284,34.99886859752897,0.9999761812589322,30,0.04308976573213791,34.99930767555845,2.381865287509048e-05,11,1.5996898908468511e-06,16.565098497478257,13,0.0,1.0128649908504814e-05,0.9999761812589321,1.3690002966585664e-05,target2,target1
233_unimodal_L51_x13_a50_30_gm0p3_b0p00,unimodal,51,2,0.6666666666666666,-0.3,0.0,13,50,30,,,711,9.803205136016851e-11,0.0,2.220446049250313e-16,0.0,50,,,0.0,1.0,0,0.0,0.9999999999019699,50,0.015698017216528137,69.99583232902553,0.9999731121261707,50,0.015697712746970554,69.99542953798468,2.688777579925885e-05,64,3.657258697673832e-07,84.9758817636067,50,0.3150488755147438,3.9195029100729915e-06,0.684924236611427,2.2968272889185855e-05,target1,target1
234_unimodal_L51_x13_a50_30_gm0p3_b0p03,unimodal,51,2,0.6666666666666666,-0.3,0.03,13,50,30,18,30,702,9.815159290659492e-11,0.0,2.220446049250313e-16,0.0,50,,,0.0,1.0,0,0.0,0.9999999999018504,50,0.015717655600002236,69.79140633198713,0.9978204513256445,50,0.015696623383940487,69.85365903642966,0.0021795485762061474,18,4.8497472165355425e-05,41.29145807608686,50,0.3150432135191293,0.0015769982991598274,0.6827772378065149,0.0006025502770463197,target1,target1
235_unimodal_L51_x13_a50_30_gp0p0_b0p00,unimodal,51,2,0.6666666666666666,0.0,0.0,13,50,30,,,2500,0.0002395673344514072,0.0,2.220446049250313e-16,0.0,116,,,0.0,1.0,0,0.0,0.9997604326655488,116,0.002575865466142561,356.41642770691413,0.5482673131069679,98,0.0015793347042655688,335.46334261756687,0.45149311955858107,144,0.0010694862265588014,381.860650809294,116,0.11186018676310103,0.05338021359796821,0.43640712634386675,0.3981129059606129,target1,target1
236_unimodal_L51_x13_a50_30_gp0p0_b0p03,unimodal,51,2,0.6666666666666666,0.0,0.03,13,50,30,18,30,2500,6.39047519380268e-05,0.0,2.2502616089936645e-16,0.0,108,,,0.0,1.0,0,0.0,0.9999360952480623,108,0.0028544563084645777,311.2921688180803,0.49679904922800255,97,0.001574025908579007,300.3420097464901,0.5031370460200597,125,0.001313954587234784,322.1043891836714,108,0.09924582983994577,0.08416297827056689,0.39755321938805677,0.4189740677494929,target1,target2
237_unimodal_L51_x13_a50_30_gp0p3_b0p00,unimodal,51,2,0.6666666666666666,0.3,0.0,13,50,30,,,738,9.752558725585879e-11,0.0,2.220446049250313e-16,0.0,64,,,0.0,1.0,0,0.0,0.999999999902477,64,0.013601930426266432,84.97330150803697,0.00017224790583297836,50,2.7039708508995903e-06,69.99542957681805,0.999827751996644,64,0.013599595477570696,84.97588185957136,64,9.000698393574856e-05,0.32696423182595896,8.224092189722976e-05,0.6728635201706848,target2,target2
238_unimodal_L51_x13_a50_30_gp0p3_b0p03,unimodal,51,2,0.6666666666666666,0.3,0.03,13,50,30,18,30,726,9.733293965470854e-11,0.0,1.951563910473908e-16,0.0,63,,,0.0,1.0,0,0.0,0.9999999999026694,63,0.013402569561973486,82.11832355782957,0.0001718771045474589,50,2.703783205353592e-06,69.85365907241945,0.999828122798122,63,0.013400194093463024,82.12043193523155,63,8.766446878189861e-05,0.3443005101997498,8.421263576556029e-05,0.6555276125983722,target2,target2
239_unimodal_L51_x13_a50_30_gp0p6_b0p00,unimodal,51,2,0.6666666666666666,0.6,0.0,13,50,30,,,208,9.24626598052642e-11,0.0,2.220446049250313e-16,0.0,37,,,0.0,1.0,0,0.0,0.9999999999075386,37,0.03818853857193064,42.4999996953034,3.7252902981945945e-09,30,1.605218939353101e-10,34.99999999260862,0.9999999961822482,37,0.03818853844632675,42.499999723243086,37,2.440420188467156e-09,0.3771160541986597,1.2848701097274382e-09,0.6228839419835885,target2,target2
240_local_bump_L51_x13_a50_30_gp0p6_b0p03,local_bump,51,2,0.6666666666666666,0.6,0.03,13,50,30,18,30,207,9.301181823178611e-11,0.0,3.349100510807723e-16,0.0,11,37,18,0.04369746981917578,0.031178375072285682,26,36.43981486092503,0.9999999999069894,37,0.03748689466474178,41.768292423445,3.7252015670092103e-09,30,1.6052188624492998e-10,34.999307687607995,0.9999999961817878,37,0.03748689453913813,41.76829244866082,18,5.017844023489979e-11,0.016838760894275193,3.6750231267743096e-09,0.9831612352875128,target2,target2
