case,mode_index,decay_rate,coefficient,coefficient_sign
finite_encounter_supercritical,217,0.4024856830890012,10.196271023842483,1
finite_encounter_supercritical,218,0.40252530638058953,0.08556487669717283,1
finite_encounter_supercritical,219,0.4030903312666205,54.327447900287716,1
finite_encounter_supercritical,220,0.4033180541070658,-49.44534443221295,-1
finite_encounter_supercritical,221,0.4071543098982374,-12.391268047703347,-1
finite_encounter_supercritical,222,0.40761795892495856,25.329767395828757,1
finite_encounter_supercritical,223,0.41080389477061624,-155.8569225518974,-1
finite_encounter_supercritical,224,0.41099533264136323,-0.6865206145504281,-1
finite_encounter_supercritical,225,0.4127120091807067,64.82100802771089,1
finite_encounter_supercritical,226,0.4147502603907032,430.63701507046585,1
finite_encounter_supercritical,227,0.41606288552207454,73.9123650012405,1
finite_encounter_supercritical,228,0.4168839321457316,-86.84098719849787,-1
finite_encounter_supercritical,229,0.41765465919145817,6.94576123420364,1
finite_encounter_supercritical,230,0.4177120336171794,-39.277550248031716,-1
