N,K,beta,window,class,prob,summary_file
260,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
260,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N260_K2_beta0.01/N260_K2_beta0.summary.csv
270,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
270,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
270,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
270,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N270_K2_beta0.01/N270_K2_beta0.summary.csv
280,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
280,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
280,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
280,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N280_K2_beta0.01/N280_K2_beta0.summary.csv
290,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K2_beta0.01/N290_K2_beta0.summary.csv
290,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K2_beta0.01/N290_K2_beta0.summary.csv
290,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K2_beta0.01/N290_K2_beta0.summary.csv
290,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N290_K2_beta0.01/N290_K2_beta0.summary.csv
300,2,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
300,2,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
300,2,0.01,peak1,class_C1pJ0,1.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
300,2,0.01,peak1,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N300_K2_beta0.01/N300_K2_beta0.summary.csv
50,4,0.01,peak1,class_C0J0,0.7241818954526137,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
50,4,0.01,peak1,class_C0J1p,0.2494687632809179,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
50,4,0.01,peak1,class_C1pJ0,0.0157246068848278,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
50,4,0.01,peak1,class_C1pJ1p,0.0106247343816404,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N50_K4_beta0.01/N50_K4_beta0.summary.csv
60,4,0.01,peak1,class_C0J0,0.7416666666666667,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
60,4,0.01,peak1,class_C0J1p,0.2214285714285714,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
60,4,0.01,peak1,class_C1pJ0,0.0214285714285714,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
60,4,0.01,peak1,class_C1pJ1p,0.0154761904761904,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N60_K4_beta0.01/N60_K4_beta0.summary.csv
70,4,0.01,peak1,class_C0J0,0.6989881956155143,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
70,4,0.01,peak1,class_C0J1p,0.2487352445193929,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
70,4,0.01,peak1,class_C1pJ0,0.0379426644182124,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
70,4,0.01,peak1,class_C1pJ1p,0.0143338954468802,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N70_K4_beta0.01/N70_K4_beta0.summary.csv
80,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
80,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
80,4,0.01,peak1,class_C1pJ0,0.6878727634194831,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
80,4,0.01,peak1,class_C1pJ1p,0.3121272365805169,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N80_K4_beta0.01/N80_K4_beta0.summary.csv
90,4,0.01,peak1,class_C0J0,0.001386962552011,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
90,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
90,4,0.01,peak1,class_C1pJ0,0.6490984743411928,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
90,4,0.01,peak1,class_C1pJ1p,0.3495145631067961,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N90_K4_beta0.01/N90_K4_beta0.summary.csv
100,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,peak1,class_C1pJ0,0.6857727737973388,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,peak1,class_C1pJ1p,0.3142272262026612,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
110,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
110,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
110,4,0.01,peak1,class_C1pJ0,0.6940092165898617,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
110,4,0.01,peak1,class_C1pJ1p,0.3059907834101382,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N110_K4_beta0.01/N110_K4_beta0.summary.csv
120,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
120,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
120,4,0.01,peak1,class_C1pJ0,0.6598984771573604,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
120,4,0.01,peak1,class_C1pJ1p,0.3401015228426396,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N120_K4_beta0.01/N120_K4_beta0.summary.csv
130,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
130,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
130,4,0.01,peak1,class_C1pJ0,0.6613372093023255,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
130,4,0.01,peak1,class_C1pJ1p,0.3386627906976744,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N130_K4_beta0.01/N130_K4_beta0.summary.csv
140,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
140,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
140,4,0.01,peak1,class_C1pJ0,0.6708771929824562,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
140,4,0.01,peak1,class_C1pJ1p,0.3291228070175439,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N140_K4_beta0.01/N140_K4_beta0.summary.csv
150,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
150,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
150,4,0.01,peak1,class_C1pJ0,0.6536712150747238,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
150,4,0.01,peak1,class_C1pJ1p,0.3463287849252761,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N150_K4_beta0.01/N150_K4_beta0.summary.csv
160,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
160,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
160,4,0.01,peak1,class_C1pJ0,0.653556969346443,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
160,4,0.01,peak1,class_C1pJ1p,0.3464430306535569,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N160_K4_beta0.01/N160_K4_beta0.summary.csv
170,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
170,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
170,4,0.01,peak1,class_C1pJ0,0.6670441676104191,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
170,4,0.01,peak1,class_C1pJ1p,0.332955832389581,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N170_K4_beta0.01/N170_K4_beta0.summary.csv
180,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
180,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
180,4,0.01,peak1,class_C1pJ0,0.6714898177920686,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
180,4,0.01,peak1,class_C1pJ1p,0.3285101822079314,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N180_K4_beta0.01/N180_K4_beta0.summary.csv
190,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
190,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
190,4,0.01,peak1,class_C1pJ0,0.6460925833748133,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
190,4,0.01,peak1,class_C1pJ1p,0.3539074166251866,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N190_K4_beta0.01/N190_K4_beta0.summary.csv
200,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
200,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
200,4,0.01,peak1,class_C1pJ0,0.6554323725055432,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
200,4,0.01,peak1,class_C1pJ1p,0.3445676274944567,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N200_K4_beta0.01/N200_K4_beta0.summary.csv
210,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
210,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
210,4,0.01,peak1,class_C1pJ0,0.6702317290552585,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
210,4,0.01,peak1,class_C1pJ1p,0.3297682709447415,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N210_K4_beta0.01/N210_K4_beta0.summary.csv
220,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
220,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
220,4,0.01,peak1,class_C1pJ0,0.6430012101653892,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
220,4,0.01,peak1,class_C1pJ1p,0.3569987898346107,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N220_K4_beta0.01/N220_K4_beta0.summary.csv
230,4,0.01,peak1,class_C0J0,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K4_beta0.01/N230_K4_beta0.summary.csv
230,4,0.01,peak1,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_N_sweep_beta_selected/cases/N230_K4_beta0.01/N230_K4_beta0.summary.csv
