t,f_total,f_shortcut_no,f_shortcut_yes,survival,shortcut_share_inst,shortcut_share_cum
50,0.010401643640356763,0.010401643637579401,2.7773621968479486e-12,0.9529679858751153,2.6701185820981355e-10,1.711826795897057e-08
51,0.01218751740331612,0.012187517399160238,4.15588172085071e-12,0.9407804684717992,3.4099493632065955e-10,1.3665466127089144e-08
52,0.01401342743535278,0.014013427429200673,6.1521058395159964e-12,0.9267670410364465,4.3901507093086973e-10,1.1134530401892483e-08
53,0.01583266581766855,0.015832665808585483,9.083066717017406e-12,0.910934375218778,5.736915577969888e-10,9.257192960163008e-09
54,0.017597708530541097,0.0175977085166803,1.3860798372272374e-11,0.8933366666882369,7.876479115571634e-10,7.85985630731329e-09
55,0.019262641912465153,0.019262641889109745,2.3355406961135063e-11,0.8740740247757717,1.212471636407331e-09,6.843019309687759e-09
56,0.02078534744871883,0.020785347402493604,4.6225224642556027e-11,0.8532886773270527,2.2239332181769837e-09,6.188609632517698e-09
57,0.02212931149263198,0.02212931138595056,1.0668141892139434e-10,0.8311593658344207,4.820819615509242e-09,6.009338502126131e-09
58,0.0232649743451453,0.023264974077809697,2.673356008921488e-10,0.8078943914892756,1.149090460733449e-08,6.673184267991791e-09
59,0.024170580915908204,0.02417058023722217,6.786860332268942e-10,0.7837238105733673,2.807901206793948e-08,9.065455438860312e-09
60,0.02483253823526104,0.024832536556245857,1.6790151830889828e-09,0.7588912723381063,6.761351446163727e-08,1.5095502249617928e-08
61,0.02524532020952047,0.025245316226108913,3.983411554037349e-09,0.7336459521285857,1.5778811759872755e-07,2.862006023854428e-08
62,0.02541098557549383,0.025410976554888248,9.020605582349968e-09,0.708234966553092,3.5498841851491875e-07,5.704478799457841e-08
63,0.02533839070872889,0.025338371208206575,1.950052231360646e-08,0.682896575844363,7.696038212438122e-07,1.1398236044615065e-07
64,0.025042185493529125,0.02504214517201784,4.0321511285399104e-08,0.6578543903508339,1.610143463549463e-06,2.2348878933335707e-07
65,0.024541679277373978,0.024541599327509357,7.9949864621408e-08,0.6333127110734599,3.2577177673052384e-06,4.265639345054004e-07
66,0.02385965677998235,0.023859504360511895,1.5241947045433457e-07,0.6094530542934775,6.388166932150116e-06,7.907757224762244e-07
67,0.0230212125760185,0.023020932476916996,2.8009910150412754e-07,0.5864318417174591,1.2167000351489324e-05,1.424031644751863e-06
68,0.02205265918200962,0.022052161830341078,4.973516685450302e-07,0.5643791825354495,2.2552911394502738e-05,2.493649912149835e-06
69,0.020980549373922356,0.020979694215991492,8.55157930865045e-07,0.543398633161527,4.075955856179621e-05,4.251944661289122e-06
70,0.01983083935233387,0.01982941265854176,1.4266937921102136e-06,0.5235677938091932,7.194318741442014e-05,7.069500114413898e-06
71,0.018628206636099865,0.018625892899161896,2.3137369379694013e-06,0.5049395871730934,0.00012420610223882623,1.1477133551642696e-05
72,0.017395525667143696,0.017391872025205528,3.653641938167523e-06,0.4875440615059497,0.00021003343089932863,1.8217207980353387e-05
73,0.01615349533867327,0.01614786886361247,5.6264750607998574e-06,0.47139056616727637,0.00034831316336405833,2.830443521340525e-05
74,0.014920406085548593,0.014911944328205376,8.461757343217167e-06,0.4564701600817278,0.0005671264773023131,4.3095607814011524e-05
75,0.013712029701738586,0.013699585555778281,1.2444145960304715e-05,0.44275813037998923,0.0009075349332657066,6.436683374329668e-05
76,0.01254161246570655,0.012523695156860637,1.7917308845913546e-05,0.43021651791428267,0.001428628806296332,9.439586318940924e-05
77,0.011419951182383366,0.011394665949850159,2.5285232533207603e-05,0.4187965667318993,0.0022141279003200193,0.00013604605828142474
78,0.01035553208150946,0.010320521821684279,3.5010259825180196e-05,0.40844103465038983,0.0033808267455125275,0.00019284754802678872
79,0.009354713834936313,0.009307106548385319,4.7607286550994894e-05,0.3990863208154536,0.0050891227023107544,0.00026907023110431694
80,0.008421937975036407,0.008358304223693859,6.363375134254804e-05,0.3906643828404172,0.007555713605486742,0.0003697826411737037
81,0.007559952447193099,0.0074762771304768254,8.367531671627388e-05,0.38310443039322406,0.011068233206591307,0.0005008903707765567
82,0.006770036682748026,0.006661709238708449,0.0001083274440395772,0.376334393710476,0.016001012862400917,0.0006691478420834964
83,0.006052219246179051,0.0059140458620848355,0.000138173384094216,0.370282174464297,0.02283020136480499,0.0008821377705990498
84,0.0054054816435626565,0.005231722232459477,0.00017375941110317914,0.3648766928207343,0.032145037678577223,0.0011482137115492288
85,0.00482794416933801,0.004612375775626646,0.00021556839371136304,0.3600487486513963,0.044650142203471466,0.001476402587772126
86,0.004317031641826332,0.0040530386447051965,0.00026399299712113604,0.35573171700956996,0.06115150849565074,0.001876266009944464
87,0.003869618493862651,0.0035503085662172726,0.00031930992764537847,0.3518620985157073,0.08251715980575736,0.00235772141207304
88,0.003482153930110782,0.003100497277070293,0.0003816566530404889,0.34837994458559657,0.10960361336707099,0.0029308264002579658
89,0.0031507687471428025,0.0026997567909956533,0.0004510119561471492,0.34522917583845375,0.1431434650848744,0.0036055320890577454
90,0.0028713659644256256,0.002344184453452869,0.0005271815109727567,0.3423578098740281,0.18359955418577636,0.004391413403560382
91,0.002639697675611079,0.0020299082533204228,0.0006097894222906561,0.339718112198417,0.2310072959963085,0.00529738618516785
92,0.0024514305502811888,0.0017531541892702252,0.0006982763610109638,0.3372666816481358,0.2848444394767246,0.0063314223015113556
93,0.0023022022511391934,0.0015102976702039389,0.0007919045809352546,0.33496447939699664,0.34397698140699773,0.007500274704395009
94,0.0021876707354990367,0.0012979009926724254,0.0008897697428266114,0.33277680866149756,0.4067201377192821,0.008809224427194017
95,0.00210355803480468,0.0011127389113407913,0.0009908191234638888,0.33067325062669295,0.47102057897627175,0.010261860840649813
96,0.0020456896982513576,0.0009518142255629746,0.001093875472688383,0.32862756092844153,0.534722090854454,0.011859905126121924
97,0.002010030685437966,0.0008123651666954308,0.0011976655187425351,0.3266175302430036,0.5958443955205468,0.01360308496556183
98,0.0019927181289264846,0.0006918662040448499,0.0013008519248816348,0.32462481211407707,0.6528027752637693,0.015489066022770257
99,0.0019900910823360423,0.00058802370605869,0.0014020673762773523,0.3226347210317411,0.7045242244046207,0.01751344307114858
100,0.001998717136260818,0.0004987677081947909,0.0014999494280660268,0.3206360038954802,0.7504560804797615,0.019669790798853913
101,0.0020154156281251257,0.00042224085780110055,0.001593174770324025,0.3186205882673551,0.7904944012993006,0.02194977158458923
102,0.002037277091610827,0.00035678543493970196,0.001680491656671125,0.31658331117574434,0.8248714245063246,0.024343295062439797
103,0.00206167857970228,0.0003009291901258816,0.0017607493895763983,0.314521632596042,0.854036806178906,0.026838722228237934
104,0.002086294542016559,0.0002533705976056219,0.0018329239444109372,0.31243533805402546,0.878554733043245,0.029423105287836027
105,0.0021091030288445723,0.00021296399704225576,0.0018961390318023165,0.3103262350251809,0.8990262712965124,0.032082453467317223
106,0.002128387117098927,0.00017870498739609348,0.0019496821297028337,0.308197847908082,0.9160373665296023,0.034802014606826505
107,0.002142731593151509,0.00014971634377509136,0.0019930152493764174,0.3060551163149305,0.9301282791304298,0.03756656251009153
108,0.002151015071425886,0.00012523465007879605,0.00202578042134709,0.30390410124350453,0.9417788132949811,0.040360680651975026
109,0.002152397864434957,0.00010459777604204236,0.0020478000883929147,0.30175170337906965,0.9514040699582736,0.043169033862487785
110,0.0021463060407881413,8.723327535278858e-05,0.0020590727654353526,0.29960539733828145,0.9593565532151436,0.045976620899578456
111,0.0021324122060329127,7.264774036722334e-05,0.0020597644656656896,0.29747298513224857,0.965931661729523,0.04876900228356918
112,0.0021106136129859124,6.0417117099077553e-05,0.002050196495886835,0.29536237151926265,0.9713746198132378,0.05153249928836847
113,0.002081008251687364,5.017796022142106e-05,0.002030830291465943,0.29328136326757526,0.9758876687871204,0.05425436147684941
114,0.0020438695845380103,4.1619590502216646e-05,0.0020022499940357936,0.2912374936830373,0.9796368658660654,0.05692290155611102
115,0.001999620581475722,3.4477105244458854e-05,0.001965143476231263,0.28923787310156157,0.9827581764441459,0.05952759755869767
116,0.001948807676414784,2.852518490173876e-05,0.0019202824915130453,0.28728906542514676,0.9853627501333448,0.0620591633940225
117,0.0018920752136644056,2.357263521330972e-05,0.0018685025784510958,0.28539699021148235,0.9875413857530239,0.06450958964415926
118,0.0018301408862025357,1.94576032044028e-05,0.001810683282998133,0.2835668493252798,0.9893682484495626,0.06687215709911878
119,0.001763772591175945,1.6043406604413495e-05,0.0017477291845715316,0.28180307673410393,0.9909039256621417,0.06914142595000176
120,0.001693767046335055,1.321491913176867e-05,0.0016805521272032864,0.2801093096877688,0.9921979122451562,0.07131320380382351
121,0.001620930428405023,1.0875458254928893e-05,0.0016100549701500942,0.27848837925936376,0.9932906076261212,0.07338449577639543
122,0.0015460612141923776,8.94412711267211e-06,0.0015371170870797056,0.2769423180451714,0.9942148945781916,0.07535343988689544
123,0.0014699353304077599,7.3535679675866615e-06,0.0014625817624401732,0.2754723827147637,0.9949973527301049,0.07721923084728402
124,0.001393293650906707,6.0480906165350745e-06,0.001387245560290172,0.2740790890638569,0.9956591414791854,0.07898203513759233
125,0.0013168318217443918,4.9821453543993634e-06,0.0013118496763899923,0.27276225724211256,0.9962165667079645,0.0806429000077161
126,0.0012411923458529553,4.119116154091575e-06,0.0012370732296988637,0.27152106489625955,0.9966813232712445,0.08220365876774803
127,0.0011669588204101752,3.430415455011495e-06,0.0011635284049551636,0.2703541060758494,0.9970603800279724,0.08366683443854421
128,0.001094652190678205,2.894867102604117e-06,0.0010917573235756008,0.2692594538851712,0.9973554457504803,0.08503554354506364
129,0.0010247288634321497,2.4983683007267215e-06,0.001022230495131423,0.26823472502173906,0.9975619225827611,0.0863134015566657
130,0.0009575805099424219,2.2338246656699286e-06,0.000955346685276752,0.2672771445117966,0.9976672199961503,0.08750443121769325
131,0.0008935353814970618,2.1013543467167602e-06,0.000891434027150345,0.26638360913029957,0.9976482695702591,0.08861297477252776
132,0.0008328609582364386,2.1087574596711025e-06,0.0008307522007767675,0.26555074817206314,0.9974680558155393,0.08964361087408496
133,0.0007757677532184118,2.2722455581351737e-06,0.0007734955076602767,0.26477498041884473,0.9970709718872584,0.09060107677406634
134,0.0007224140968294277,2.6174223905354182e-06,0.0007197966744388923,0.26405256632201535,0.9963768392643182,0.09149019622668704
135,0.0006729117307676092,3.1805016872866755e-06,0.0006697312290803225,0.26337965459124774,0.9952735231949983,0.09231581339376607
136,0.0006273320449346046,4.0097402232042855e-06,0.0006233223047114004,0.2627523225463131,0.9936082649442494,0.09308273291620948
137,0.0005857127940352405,5.167055058736348e-06,0.0005805457389765041,0.26216660975227785,0.9911781762130579,0.09379566621301666
138,0.0005480651331345475,6.729782969176519e-06,0.000541335350165371,0.2616185446191433,0.9877208335974834,0.09445918398192134
139,0.0005143808127853015,8.792528054879941e-06,0.0005055882847304215,0.261104163806358,0.9829065784797266,0.09507767480364927
140,0.0004846393748140374,1.1469030956628494e-05,0.00047317034385740893,0.26061952443154396,0.9763349171514814,0.09565530969271425
141,0.00045881518988012253,1.4893980670707019e-05,0.00044392120920941553,0.26016070924166385,0.9675381700536148,0.09619601239007936
142,0.0004368841781383859,1.9224678457048044e-05,0.00041765949968133783,0.2597238250635255,0.9559959380104662,0.09670343515550922
143,0.0004188300555180097,2.464245361055921e-05,0.0003941876019074505,0.2593049950080074,0.9411635977745642,0.09718093978887218
144,0.0004046499511293832,3.135372378497017e-05,0.000373296227344413,0.2589003450568781,0.922516427600049,0.09763158358904205
145,0.0003943592469793106,3.9590588947546445e-05,0.00035476865803176416,0.25850598580989875,0.8996078087408877,0.09805810994555166
146,0.0003879955002967727,4.961084863653854e-05,0.00033838465166023413,0.2581179903096019,0.8721355051834574,0.09846294325099748
147,0.00038562132199176306,6.169733757839871e-05,0.00032392398441336435,0.2577323689876102,0.8400053781784489,0.09884818782064105
148,0.000387326102535107,7.615648528758878e-05,0.0003111696172475182,0.25734504288507515,0.8033788975513573,0.09921563050893385
149,0.00039322649905594435,9.331602116682567e-05,0.0002999104778891187,0.25695181638601916,0.7626914223968676,0.09956674671997623
150,0.0004034656246213338,0.00011352176772774642,0.00028994385689358736,0.2565483507613978,0.7186333585809436,0.09990270951929546
151,0.00041821091210481016,0.00013713349045271653,0.00028107742165209363,0.256130139849293,0.6720949012005962,0.10022440156679124
152,0.0004376506600847632,0.00016451980282392373,0.00027313085726083947,0.2556924891892082,0.6240841889920608,0.10053242960416627
153,0.00046198930587802283,0.00019605215819498196,0.00026593714768304087,0.25523049988333024,0.5756348562606235,0.10082714124350917
154,0.0004914415099080774,0.00023209799528025492,0.0002593435146278225,0.25473905837342214,0.5277200020737604,0.10110864381579951
155,0.0005262251747443769,0.00027301313971422127,0.0002532120350301557,0.2542128331986778,0.4811857113319557,0.10137682504788995
156,0.0005665535598243126,0.00031913359889606884,0.00024741996092824374,0.2536462796388535,0.43671062803835936,0.1016313753430526
157,0.0006126266875353314,0.00037076691964692374,0.00024185976788840768,0.2530336529513182,0.39479143303638586,0.10187181144271348
158,0.0006646222664818823,0.0004281833065646869,0.00023643895991719543,0.25236903068483624,0.35574938102625364,0.10209750124507692
159,0.0007226863819989382,0.0004916067219705075,0.00023107966002843073,0.25164634430283733,0.3197509539189992,0.1023076895498243
160,0.0007869242211019557,0.0005612062047911623,0.0002257180163107934,0.25085942008173534,0.28683577180368536,0.1025015244872067
161,0.0008573911081416353,0.0006370876546510309,0.0002203034534906044,0.2500020289735937,0.2569462773740496,0.10267808437528625
162,0.0009340841278304155,0.0007192863281946196,0.00021479779963579586,0.24906794484576333,0.22995551817661627,0.10283640473187348
163,0.0010169346037423763,0.0008077602869019148,0.0002091743168404615,0.24805101024202092,0.20569102090801933,0.10297550514928056
164,0.0011058016829399641,0.0009023850194276505,0.00020341666351231355,0.24694520855908098,0.18395401874547282,0.10309441572210262
165,0.0012004672514947445,0.0010029494371837414,0.00019751781431100304,0.24574474130758625,0.1645341129173383,0.10319220270280263
166,0.001300632372135895,0.0011091534102252892,0.00019147896191060583,0.24444410893545032,0.14721989550064757,0.10326799304895777
167,0.0014059153951798606,0.0012206069725364595,0.00018530842264340104,0.24303819354027045,0.13180624045993486,0.10332099752163282
168,0.00151585184862787,0.0013368312828449316,0.00017902056578293824,0.2415223416916426,0.11809898569242464,0.10335053199828127
169,0.0016298961644230447,0.0014572613806242104,0.00017263478379883428,0.23989244552721956,0.10591765755823104,0.10335603667729563
170,0.0017474252470223153,0.0015812507286055493,0.0001661745184167659,0.23814502028019724,0.09509678236590328,0.10333709287579863
171,0.001867743839401322,0.001708077484608311,0.0001596663547930108,0.23627727644079594,0.08548621680593498,0.10329343715785427
172,0.001990091592094576,0.0018369523984881622,0.00015313919360641383,0.23428718484870134,0.07695082689396948,0.1032249725766658
173,0.002113651694509804,0.0019670281860911356,0.00014662350841866838,0.23217353315419154,0.06936975888672763,0.1031317768705088
174,0.002237560886022161,0.002097410192734934,0.0001401506932872272,0.2299359722681694,0.0626354769439955,0.10301410751642784
175,0.0023609206285201737,0.0022271681251609466,0.000133752503359227,0.2275750516396492,0.056652689524367084,0.1028724036158259
176,0.0024828091931592224,0.0023553486041095213,0.00012746058904970124,0.22509224244649,0.051337247099329235,0.10270728465924969
177,0.002602294392817916,0.002480988270389044,0.00012130612242887207,0.2224899480536721,0.04661506506091908,0.10251954629088256
178,0.0027184466785887635,0.0026031271659649503,0.00011531951262381334,0.21977150137508333,0.04242110523340467,0.1023101532633669
179,0.0028303523137089195,0.0027208221083198695,0.00010953020538905005,0.21694114906137438,0.038698435123619174,0.1020802298375605
180,0.00293712634150157,0.0028331597809747857,0.00010396656052678411,0.21400402271987282,0.03539737431711313,0.10183104793696937
181,0.0030379250747383044,0.002939269275190769,9.865579954753518e-05,0.21096609764513452,0.032474730982637444,0.1015640134106477
182,0.003131957851694871,0.003038333836832085,9.362401486278651e-05,0.20783413979343968,0.029893127333154086,0.10128065078968118
183,0.0032184978282060656,0.0031296015973066443,8.88962308994215e-05,0.20461564196523357,0.027620410403996046,0.10098258694003215
184,0.0032968916042241682,0.003212395097396053,8.449650682811519e-05,0.2013187503610094,0.025629143135871793,0.10067153401830697
185,0.003366567516635129,0.003286119446523971,8.044807011115808e-05,0.19795218284437427,0.0238961701239147,0.10034927212738715
186,0.0034270424662122597,0.0033502689964064365,7.677346980582324e-05,0.19452514037816201,0.02240225225183076,0.10001763204695852
187,0.003477927184397647,0.00340443244588484,7.349473851280672e-05,0.19104721319376436,0.02113176458739906,0.0996784783814083
188,0.0035189298839335,0.0034482963318941563,7.063355203934376e-05,0.18752828330983087,0.020072452242324526,0.09933369342635387
189,0.0035498582751204346,0.0034816468988656366,6.821137625479825e-05,0.18397842503471046,0.019215239304866072,0.09898516200748163
190,0.0035706199656560444,0.003504370374404936,6.624959125110825e-05,0.1804078050690544,0.018554086373887158,0.09863475749375794
191,0.003581221295726171,0.0035164517119504507,6.476958377572e-05,0.17682658377332822,0.018085892612393437,0.09828432913373875
192,0.003581764690545749,0.003517971890575592,6.379279997015685e-05,0.1732448190827825,0.017810438563577672,0.09793569081080103
193,0.003572444639291548,0.0035091038875839885,6.33407517075593e-05,0.16967237444349093,0.017730366206632223,0.09759061126255311
194,0.0035535424319093098,0.0034901074606530145,6.343497125629524e-05,0.16611883201158162,0.01785119285101987,0.09725080576304207
195,0.0035254198033435307,0.0034613228927661216,6.409691057740917e-05,0.1625934122082381,0.018181355456340052,0.09691792922491284
196,0.003488511648210786,0.0034231638649515586,6.534778325922749e-05,0.1591049005600273,0.018732281800676674,0.09659357064327288
197,0.0034433179778379,0.003376109628971935,6.720834886596526e-05,0.1556615825821894,0.019518484583339636,0.09627924877422277
198,0.003390395296060365,0.003320696654772677,6.969864128768807e-05,0.15227118728612904,0.020557674017739995,0.095976408919054
199,0.003330347570477642,0.0032575099259952705,7.283764448237165e-05,0.1489408397156514,0.021870883726386913,0.09568642066993872
200,0.0032638169723327136,0.003187174051581606,7.66429207511079e-05,0.14567702274331867,0.02348260377368211,0.09541057646426146
201,0.003191474551234972,0.003110344352896697,8.113019833827493e-05,0.1424855481920837,0.025420913447948633,0.0951500907921015
202,0.0031140110010391985,0.003027698074384928,8.631292665427032e-05,0.1393715371910445,0.02771760492351062,0.09490609990416728
203,0.0030321276608207283,0.0029399258520844606,9.220180873626756e-05,0.13633940953022378,0.030408287199659205,0.0946796618750135
204,0.002946527880552787,0.002847723558899306,9.880432165348099e-05,0.133392881649671,0.03353245774648658,0.09447175688788907
205,0.002857908865298625,0.002751784628904522,0.00010612423639410304,0.13053497278437237,0.03713352713331327,0.09428328762229836
206,0.0027669540949645803,0.0026527929456500433,0.0001141611493145372,0.1277680186894078,0.04125877965315452,0.0941150796425379
207,0.0026743263993788324,0.002551416361910248,0.0001229100374685845,0.12509369229002895,0.04595925070968633,0.0939678817043539
208,0.00258066175108604,0.0024483009010319774,0.00013236085005406245,0.12251303053894291,0.051289499679049375,0.09384236591674217
209,0.0024865638211584327,0.0023440656733433873,0.00014249814781504543,0.12002646671778447,0.05730725533867811,0.09373912771612652
210,0.0023925993268493323,0.0022392985253226537,0.00015330080152667873,0.11763386739093515,0.06407291007999705,0.09365868563009984
211,0.0022992941843350094,0.0021345524246526313,0.00016474175968237805,0.11533457320660012,0.07164883937199357,0.09360148082705605
212,0.002207130465333586,0.0020303425711089033,0.00017678789422468275,0.11312744274126656,0.08009852475937031,0.09356787646590502
213,0.0021165441432329847,0.0019271442115897561,0.0001893999316432287,0.11101089859803356,0.08948546253985687,0.09355815687623648
214,0.002027923602633219,0.0018253911275881145,0.00020253247504510444,0.10898297499540036,0.09987184664260527,0.0935725266134442
215,0.0019416088759957241,0.0017254747550672044,0.00021613412092851987,0.10704136611940462,0.11131702352652195,0.09361110944516708
216,0.0018578915624367551,0.0016277438900281385,0.0002301476724086166,0.10518347455696787,0.12387572938151556,0.09367394733474703
217,0.0017770153766090242,0.0015325049280037286,0.00024451044860529557,0.10340645918035885,0.13759613553366135,0.09376099949411507
218,0.0016991772700592576,0.0014400225822001863,0.0002591546878590714,0.1017072819102996,0.15251774633851686,0.0938721415825347
219,0.0016245290633754195,0.0013505210229318317,0.0002740080404435878,0.10008275284692417,0.16866921412551306,0.09400716512896173
220,0.0015531795247694087,0.0012641853802274818,0.000288994144541927,0.09852957332215476,0.18606615650874758,0.09416577725449637
221,0.001485196829384455,0.0011811635518902694,0.00030403327749418556,0.09704437649277028,0.20470908062751064,0.09434760076764047
222,0.0014206113334627414,0.0011015682607154493,0.00031904307274729216,0.09562376515930757,0.22458153418333246,0.09455217469902462
223,0.001359418598439725,0.0010254793068593926,0.00033393929158033226,0.09426434656086784,0.24564861181361772,0.09477895533418194
224,0.0013015826019226386,0.0009529459643538464,0.00034863663756879213,0.0929627639589452,0.2678559447965899,0.09502731779310444
225,0.0012470390752341378,0.0008839894743230389,0.000363049600911099,0.09171572488371106,0.2911292902693804,0.0952965581940539
226,0.0011956989106300159,0.0008186055914450179,0.00037709331918499793,0.09052002597308105,0.31537481203048584,0.09558589642675895
227,0.0011474515853064115,0.000756767144469914,0.0003906844408364975,0.08937257438777463,0.34048010899925724,0.09589447954708366
228,0.0011021685537749113,0.00069842657604538,0.0004037419777295313,0.08827040583399973,0.3663160016194627,0.09622138579187302
229,0.0010597065649869558,0.000643518431594765,0.00041618813339219085,0.08721069926901276,0.39273903469430127,0.09656562919933272
230,0.001019910865622254,0.0005919617714515535,0.00042794909417070054,0.0861907884033905,0.4195946024259739,0.09692616480733891
231,0.000982618256117557,0.0005436624847930104,0.00043895577132454654,0.08520817014727294,0.44672055357378926,0.09730189438982188
232,0.0009476599712085901,0.0004985154880691154,0.0004491444831394746,0.08426051017606437,0.4739510972133412,0.09769167268012156
233,0.0009148643619046083,0.00045640679453533034,0.00045845756736927803,0.08334564581415975,0.5011208070394602,0.09809431402022319
234,0.0008840593608364287,0.00041721544512745364,0.0004668439157089751,0.08246158645332333,0.5280685171041947,0.09850859936625599
235,0.0008550747177488035,0.0003808152942333589,0.00047425942351544465,0.08160651173557452,0.5546409146139303,0.09893328357373397
236,0.0008277439964896583,0.00034707664689975277,0.00048066734958990547,0.08077876773908488,0.5806956639109987,0.09936710288084234
237,0.000801906329134262,0.00031586774665161066,0.0004860385824826513,0.0799768614099506,0.606103936113559,0.09980878250468041
238,0.0007774079268328253,0.00028705611539512395,0.0004903518114377013,0.07919945348311777,0.6307522659762475,0.10025704426376861
239,0.0007541033505549297,0.00026050974882630383,0.0004935936017286259,0.07844535013256286,0.6545437059328806,0.10071061414027317
240,0.0007318565481012728,0.00023609817238710878,0.000495758375714164,0.07771349358446157,0.6773982920564946,0.10116822969721395
241,0.0007105416665478909,0.00021369336411410382,0.000496848302433787,0.07700295191791369,0.6992528740048198,0.101628647269281
242,0.0006900436516729383,0.0001931705517299601,0.0004968730999429782,0.07631290826624075,0.7200603885542046,0.10209064885064521
243,0.0006702586478906066,0.00017440889205708762,0.000495849755833519,0.07564264961835014,0.7397886732144737,0.1025530486091327
244,0.0006510942137864,0.0001572920413089114,0.0004938021724774886,0.07499155540456375,0.758418923132201,0.1030146989631559
245,0.0006324693695238828,0.00014170862506256873,0.0004907607444613141,0.07435908603503985,0.7759438924777564,0.10347449616565133
246,0.000614314493191393,0.0001275526167626453,0.00048676187642874766,0.07374477154184846,0.7923659327977052,0.10393138534776473
247,0.0005965710835987137,0.00011472363347468684,0.0004818474501240269,0.07314820045824974,0.8076949476286447,0.10438436498394259
248,0.0005791914071428601,0.00010312715732510703,0.0004760642498177531,0.07256900905110689,0.8219463271497219,0.10483249074923942
249,0.000562138046166777,9.267469065569785e-05,0.0004694633555110791,0.0720068710049401,0.8351389106507784,0.10527487874884787
250,0.0005453833657653506,8.328385241036817e-05,0.00046209951335498243,0.07146148763917477,0.8472930095814459,0.10571070810892845
251,0.0005289089152823084,7.48784226821134e-05,0.00045403049260019497,0.07093257872389244,0.85842851099958,0.10613922292660846
252,0.0005127047798234069,6.738834170152633e-05,0.00044531643812188053,0.07041987394406904,0.8685630710820811,0.10655973358539286
253,0.000496768896020831,6.074966886509395e-05,0.000436019227155737,0.06992310504804822,0.8777104014528587,0.10697161745007272
254,0.00048110634505633097,5.4904506701427895e-05,0.0004262018383549031,0.06944199870299189,0.885878647692748,0.10737431896243027
255,0.0004657286346215331,4.980089397435308e-05,0.00041592774064718005,0.06897627006837034,0.8930688596916035,0.10776734916554899
256,0.0004506529800975893,4.539267143984099e-05,0.0004052603086577483,0.06852561708827276,0.8992735576052083,0.10815028469028566
257,0.0004359015938061741,4.163932312397637e-05,0.0003942622706821977,0.06808971549446659,0.9044754051931925,0.108522766242412
258,0.0004215009897514331,3.85057953847285e-05,0.0003829951943667046,0.06766821450471515,0.9086460143131904,0.1088844966330645
259,0.00040748130986732886,3.5962295472824084e-05,0.0003715190143945048,0.06726073319484782,0.9117449203141784,0.1092352383984485
260,0.000393875676433933,3.398407082631303e-05,0.0003598916056076199,0.06686685751841388,0.9137187877809627,0.10957481105723364
261,0.00038071957405369836,3.2551169927498797e-05,0.00034816840412619956,0.0664861379443602,0.914500928909666,0.10990308805577617
262,0.0003680502634056008,3.164818522593151e-05,0.0003364020781796693,0.06611808768095459,0.9140112414725964,0.11021999345223764
263,0.0003559062279388211,3.126397839137144e-05,0.00032464224954744964,0.06576218145301578,0.9121566976435557,0.110525498390882
264,0.0003443266537423459,3.1391388008305246e-05,0.00031293526573404065,0.06541785479927342,0.9088325354220329,0.11081961741737041
265,0.0003333509420427484,3.2026919759036126e-05,0.00030132402228371226,0.06508450385723068,0.9039243160292944,0.11110240468478826
266,0.0003230182531460154,3.317041916388771e-05,0.0002898478339821277,0.06476148560408466,0.897311006914233,0.11137395009848901
267,0.00031336708015335243,3.482472705101907e-05,0.00027854235310233335,0.06444811852393131,0.8888692231679954,0.11163437544568666
268,0.00030443485044458066,3.699531810921126e-05,0.0002674395323353694,0.06414368367348673,0.8784787022406099,0.1118838305531314
269,0.0002962575527316295,3.968992312741578e-05,0.0002565676296042137,0.06384742612075511,0.8660289914587607,0.11212248951322858
270,0.00028886938743110703,4.291813583585438e-05,0.00024595125159525266,0.06355855673332399,0.8514271926924414,0.11235054701566816
271,0.00028230243817833515,4.6691005624534324e-05,0.00023561143255380085,0.06327625429514566,0.8346064386626416,0.11256821481808645
272,0.00027658636249231616,5.102061781442218e-05,0.000225565744677894,0.06299966793265334,0.8155345861788845,0.11277571838553997
273,0.00027174809988631833,5.591966358140183e-05,0.0002158284363049165,0.06272791983276703,0.7942224302403772,0.1129732937246958
274,0.00026781159608480295,6.140100206997503e-05,0.0002064105940148279,0.06246010823668223,0.7707306070102643,0.11316118443468591
275,0.0002647975424356176,6.747721766845403e-05,0.00019732032476716354,0.0621953106942466,0.7451743054418251,0.11333963899258927
276,0.0002627231300772188,7.416017583603014e-05,0.00018856295424118867,0.06193258756416938,0.7177249836577647,0.11350890828754422
277,0.0002616018189143491,8.146058126070033e-05,0.00018014123765364878,0.06167098574525503,0.6886085058629837,0.11366924341360035
278,0.0002614431219523664,8.938754247226583e-05,0.00017205557948010055,0.061409542623302664,0.6580994680420326,0.11382089372763604
279,0.0002622524060213028,9.794814732406995e-05,0.00016430425869723287,0.06114729021728136,0.6265119210532101,0.1139641051750342
280,0.0002640307103677829,0.00010714705397961006,0.00015688365638817281,0.06088325950691358,0.5941871540990097,0.11409911888235649
281,0.00026677458498979104,0.00011698610218595983,0.0001497884828038312,0.0606164849219238,0.5614795832577655,0.1142261700130189
282,0.0002704759509214894,0.00012746394967715925,0.00014301200124433014,0.060346008971002306,0.528742022191252,0.11434548687897204
283,0.000275121984930641,0.00013857573852145517,0.0001365462464091858,0.06007088698607165,0.49631165042520864,0.11445729029865144
