N,beta,site,p_full,p_peak1,p_peak2,p_peak3,p_other,p_yes,p_no
201,0.08,167,0.00041575686514980985,1.0798047054778003e-08,0.0003344175716571972,3.5897585175806525e-05,4.5430910269751337e-05,0.0003042838953505411,0.00011147296979926903
201,0.08,168,0.0004394058377657713,1.3915855056648348e-08,0.000361855956767889,3.06799697091152e-05,4.685599543371042e-05,0.0003160135670799423,0.0001233922706858282
201,0.08,169,0.0004668111025320289,1.766420248072526e-08,0.0003923518480685403,2.6218196407377967e-05,4.822339385362995e-05,0.00032612058409234513,0.00014069051843968434
201,0.08,170,0.0004988625838460882,2.208518899598862e-08,0.00042689390823495596,2.2423034068912058e-05,4.952355635322426e-05,0.0003344342066807539,0.00016442837716533663
201,0.08,171,0.0005366956846301079,2.7198084253060404e-08,0.00046670802048892027,1.9213031012110154e-05,5.074743504482448e-05,0.0003408300061930097,0.0001958656784370966
201,0.08,172,0.0005817023595711406,3.299275072778784e-08,0.0005132683215781932,1.6514372818575634e-05,5.188667242364392e-05,0.00034523920743341415,0.00023646315213772447
201,0.08,173,0.000635530427736062,3.942425497912306e-08,0.0005682965673556748,1.4260644833229592e-05,5.293379129217835e-05,0.0003476562027928879,0.00028787422494317365
201,0.08,174,0.0007000670070969888,4.640966163598874e-08,0.0006337457159535571,1.2392516596420812e-05,5.388236488537496e-05,0.0003481424703875288,0.000351924536709461
201,0.08,175,0.0007774018522792891,5.3828063729174885e-08,0.00071176353003341,1.0857354501155428e-05,5.472713968099455e-05,0.0003468247948454286,0.0004305770574338604
201,0.08,176,0.0008697670804674972,6.152487730645044e-08,0.0008046327130030336,9.608760471652977e-06,5.546408211550419e-05,0.0003438859134428925,0.0005258811670246061
201,0.08,177,0.0009794515610492421,6.932131834556422e-08,0.000914685879910043,8.606031278811711e-06,5.609032854204196e-05,0.0003395467553477734,0.0006399048057014696
201,0.08,178,0.0011086911151331612,7.702980080350415e-08,0.001044196511479206,7.813537444369768e-06,5.660403640878199e-05,0.0003340413052485966,0.000774649809884568
201,0.08,179,0.0012595391891261018,8.447577262823642e-08,0.001195250520027661,7.200032813504404e-06,5.700416051230807e-05,0.0003275874053396241,0.0009319517837864835
201,0.08,180,0.0014337260188522175,9.152627356981136e-08,0.0013696063656335109,6.737923378544886e-06,5.729020356659198e-05,0.0003203587625831322,0.0011133672562690837
201,0.08,181,0.0016325165556880783,9.812528388217165e-08,0.001568553882961326,6.402541900837381e-06,5.7462005542032585e-05,0.0003124642147227706,0.0013200523409653078
201,0.08,182,0.001856577919448974,1.0433575401014997e-07,0.0017927824627157099,6.17148720429739e-06,5.751963377495675e-05,0.0003039393851552841,0.001552638534293689
201,0.08,183,0.0021058657910604864,1.1038805881157449e-07,0.0020422679003524267,6.0240884555724365e-06,5.746341419367583e-05,0.0002947532785549063,0.0018111125125055776
201,0.08,184,0.002379536521641695,1.1673447391976622e-07,0.0023161846354120444,5.941042871934037e-06,5.7294108883797e-05,0.00028482883978913503,0.0020947076818525496
201,0.08,185,0.002675888778477551,1.2410906195157007e-07,0.0026128472102782407,5.904251557496682e-06,5.70132075798619e-05,0.00027407311681710227,0.00240181566166045
201,0.08,186,0.002992336220031986,1.335919878101681e-07,0.0029296825081454696,5.896847588388083e-06,5.662327231031812e-05,0.00026241048935756063,0.002729925730674419
201,0.08,187,0.0033254115299105663,1.4667664326580853e-07,0.0032632332097716206,5.9033801150933185e-06,5.612826338058659e-05,0.00024981205419425415,0.003075599475716327
201,0.08,188,0.0036708020942962665,1.6533694579557636e-07,0.003609192879466506,5.910095067557455e-06,5.5533782816407466e-05,0.00023631565904636917,0.003434486435249895
201,0.08,189,0.0040234181356172205,1.9209072012766373e-07,0.003962473609230256,5.905241865949725e-06,5.484719380088754e-05,0.00022203365865645035,0.0038013844769607835
201,0.08,190,0.004377494465791317,2.3005318674341357e-07,0.004317307471312607,5.8793379146692635e-06,5.407760337729773e-05,0.0002071483669606929,0.0041703460988306235
201,0.08,191,0.004726726561887201,2.8297239765339096e-07,0.00466738253036447,5.825336809961818e-06,5.323572231511672e-05,0.00019189759622839108,0.004534828965658837
201,0.08,192,0.005064440106942304,3.55236241003442e-07,0.005006012568262647,5.738667897186648e-06,5.2333634541467387e-05,0.00017655410624079434,0.0048878860007015145
201,0.08,193,0.005383790597874204,4.51838785502381e-07,0.0053263371037323495,5.617138818541995e-06,5.138451653781041e-05,0.00016140311319822015,0.005222387484675997
201,0.08,194,0.005677986540790614,5.782927668096316e-07,0.005621545188317608,5.46071414775829e-06,5.040234555843741e-05,0.00014672142541518286,0.0055312651153754284
201,0.08,195,0.005940526723974222,7.404754954279672e-07,0.00588511342228021,5.271198716269023e-06,4.940162748231608e-05,0.0001327606501723822,0.005807766073801843
201,0.08,196,0.006165439650847118,9.443979157836313e-07,0.006111046226408953,5.0518623015676385e-06,4.839716422081353e-05,0.00011973564395860362,0.0060457040068885425
201,0.08,197,0.006347511850564179,1.195891347384716e-06,0.006294105045976286,4.807043268973138e-06,4.7403869971535485e-05,0.00010781826084280706,0.006239693589721363
201,0.08,198,0.006482491674976533,1.5002137059878144e-06,0.006430013059966323,4.541764110192557e-06,4.643663719402893e-05,9.713566181208079e-05,0.006385356013164457
201,0.08,199,0.006567256341848336,1.8615864873158786e-06,0.006515623123815303,4.261383796129455e-06,4.551024774958729e-05,8.777202530800652e-05,0.00647948431654031
201,0.08,200,0.006599932231337091,2.2826848282041385e-06,0.006549038921848641,3.97130264332225e-06,4.463932201692393e-05,7.977239891136082e-05,0.006520159832425734
201,0.1,0,0.006525541581685832,3.7608193204215986e-06,0.006472110613253169,4.211793789533534e-06,4.5458355322707276e-05,9.402357591495341e-05,0.006431518005770903
201,0.1,1,0.006454124650152766,4.491765396310188e-06,0.0064008381714739035,3.877103995762848e-06,4.491760928679007e-05,8.810518971831512e-05,0.00636601946043444
201,0.1,2,0.006333823936566861,5.291937544504485e-06,0.006280505673811216,3.5472039908954663e-06,4.447912122024445e-05,8.38816895474941e-05,0.0062499422470193656
201,0.1,3,0.006167809338693116,6.149642245787563e-06,0.0061142772517807,3.2263830997789653e-06,4.415606156684948e-05,8.127878368603203e-05,0.006086530555007078
201,0.1,4,0.005960264336734833,7.048733059601644e-06,0.005906335935305583,2.918264704037333e-06,4.3961403665611714e-05,8.019719243492838e-05,0.005880067144299891
201,0.1,5,0.005716203013656554,7.968895122986445e-06,0.0056617003742258434,2.625795451189139e-06,4.390794885653492e-05,8.051497517847906e-05,0.005635688038478084
201,0.1,6,0.0054412476025997155,8.88629793532019e-06,0.005386001859172778,2.351252152872653e-06,4.400819333874532e-05,8.20891156928368e-05,0.00535915848690689
201,0.1,7,0.005141301208871251,9.774501343256828e-06,0.005085157360279274,2.09622399512245e-06,4.427312325359723e-05,8.475481276292658e-05,0.005056546396108338
201,0.1,8,0.004821606614574874,1.0604423535689007e-05,0.004764437193053658,1.8613545297269563e-06,4.470364345579996e-05,8.830934918796427e-05,0.004733297265386931
201,0.1,9,0.004481504117859769,1.1333029783523592e-05,0.004423297494727719,1.6445087076867542e-06,4.522908464083924e-05,9.238232098186957e-05,0.004389121796877912
201,0.1,10,0.003998121465753127,1.155012622585952e-05,0.003940848812080771,1.4008927226240014e-06,4.432163472387289e-05,9.34582279740177e-05,0.003904663237779112
201,0.1,11,0.0036305271532514416,1.192732237199801e-05,0.003572610476288763,1.2221303421506633e-06,4.476722424852975e-05,9.716984580682943e-05,0.0035333573074446062
201,0.1,12,0.0032995752282887134,1.227338638564211e-05,0.0032404313712316468,1.074416480335594e-06,4.579605419108908e-05,0.00010177753288471865,0.003197797695403985
201,0.1,13,0.0029887651313514913,1.2532330349574974e-05,0.0029280956268487746,9.49937509013423e-07,4.718723664412837e-05,0.00010660920838638803,0.002882155922965107
201,0.1,14,0.0026931266481397234,1.2708244591594858e-05,0.0026307151504880366,8.443074380839679e-07,4.885894562200791e-05,0.00011130964979278231,0.0025818169983469453
201,0.1,15,0.0024133447030297126,1.2845714176025618e-05,0.0023489449927187873,7.553933964244329e-07,5.079860273847492e-05,0.00011570162830850658,0.0022976430747212186
201,0.1,16,0.00215106328099832,1.3025761302066575e-05,0.002084344454308747,6.816233313257748e-07,5.301144205618053e-05,0.00011969198242923344,0.0020313712985690867
201,0.1,17,0.0019077700495214822,1.3373849805596254e-05,0.0018382669792829766,6.215711784571302e-07,5.550764925445226e-05,0.00012326083692343627,0.001784509212598046
201,0.1,18,0.0016845383619630918,1.4072857978689414e-05,0.0016115930320523611,5.738566971290076e-07,5.8298615234912545e-05,0.00012647242237283626,0.0015580659395902571
201,0.1,19,0.001482010937592276,1.5379745482365376e-05,0.0014046984364423443,5.371318166769615e-07,6.139562385088918e-05,0.0001294934274610305,0.0013525175101312464
201,0.1,20,0.0013004624407035835,1.7645446892337133e-05,0.0012174976715510393,5.100909079346434e-07,6.480923135227224e-05,0.00013261482769280362,0.001167847613010786
201,0.1,21,0.001139890361913274,2.1337166648388203e-05,0.0010495128739385824,4.914860238196546e-07,6.854883530248394e-05,0.00013627519590507465,0.0010036151660082024
201,0.1,22,0.0010001144112506582,2.706145257283405e-05,0.0008999505383437181,4.801411441676627e-07,7.262227918993825e-05,0.00014108347209592883,0.0008590309391547269
201,0.1,23,0.0008808736062431826,3.5585391520985e-05,0.0007677778051188444,4.749636881056169e-07,7.703544591524758e-05,0.00014783845380244396,0.0007330351524407366
201,0.1,24,0.0007819128734402572,4.78521513304503e-05,0.0006517939395167645,4.7495301651445196e-07,8.179182957652792e-05,0.0001575413246350074,0.0006243715488052531
201,0.1,25,0.000703051784411073,6.498608160254923e-05,0.0005506944070156394,4.79206158352601e-07,8.689208963453168e-05,0.00017139664496247507,0.0005316551394485968
201,0.1,26,0.0006442285338710864,8.82819300634615e-05,0.00046312608316487956,4.869211566017618e-07,9.23335994861436e-05,0.00019079665398921724,0.0004534318798818697
201,0.1,27,0.000605513091580408,0.00011917270982441399,0.0003877329762859879,4.973984534154148e-07,9.811000701659067e-05,0.00021728375866143836,0.00038822933291896803
201,0.1,28,0.0005870849877172628,0.0001591716264095103,0.00032319249200894734,5.100407001373718e-07,0.00010421082859866778,0.0002524869729302847,0.0003345980147869792
201,0.1,29,0.0005891736304771895,0.00020978541989580366,0.0002682427594549485,5.243513203632343e-07,0.00011062109980607402,0.0002980300002955933,0.0002911436301815959
201,0.1,30,0.0006119624428236147,0.0002723995230335437,0.00022170188257307502,5.399320898980901e-07,0.00011732110512709779,0.0003554116532194446,0.00025655078960416865
201,0.1,31,0.0006554622734912509,0.00034813939844119255,0.00018248019023574158,5.564799358997437e-07,0.00012428620487841698,0.0004258631988461268,0.00022959907464512155
201,0.1,32,0.0007193640879313472,0.00043771688078191647,0.00014958665332742547,5.737831048421382e-07,0.00013148677071716313,0.0005101916035166063,0.00020917248441474143
201,0.1,33,0.0008028852729789218,0.0005412746851727282,0.00012213063812517718,5.917168094085964e-07,0.0001388882328716078,0.0006086218999108191,0.00019426337306810329
201,0.1,34,0.0009046272564498456,0.0006582456872905359,9.932009630577025e-05,6.102384410347618e-07,0.00014645123441250462,0.0007206552656747744,0.00018397199077507085
201,0.1,35,0.001022463801062841,0.00078724535978734,8.04571759059584e-05,6.293824298025244e-07,0.00015413188293973996,0.0008449611149368607,0.00017750268612598004
201,0.1,36,0.001153478674740568,0.000926015234174063,6.493209517718006e-05,6.49254848505758e-07,0.0001618820905408191,0.0009793209401181794,0.0001741577346223928
201,0.1,37,0.0012939681144043319,0.00107143211483721,5.2215969706109736e-05,6.700278944089642e-07,0.00016965000196660302,0.001120638470911417,0.0001733296434929106
201,0.1,38,0.0014395176855963852,0.0012195920813431258,4.1853135575966504e-05,6.919344415446544e-07,0.00017738053423574824,0.0012650250185654265,0.0001744926670309705
201,0.1,39,0.0015851553514378742,0.001365970610935397,3.3453376807054254e-05,7.152629386374871e-07,0.00018501610075678552,0.0014079611775160345,0.00017719417392184097
201,0.1,40,0.0017255737790536365,0.0015056513788225606,2.6684349208124623e-05,7.403530317955152e-07,0.00019249769799115565,0.0015445273013972543,0.00018104647765637978
201,0.1,41,0.0018554064117195148,0.0016336076678749936,2.126439735102768e-05,7.675924135684923e-07,0.00019976675407992511,0.0016696865690329717,0.00018571984268654263
201,0.1,42,0.0019695350355287836,0.0017450131333676207,1.695588652240789e-05,7.974155341423327e-07,0.0002067686001046127,0.0017785972942325095,0.0001909377412962773
201,0.1,43,0.0020634028355757624,0.0018355540585468426,1.3559115432287401e-05,8.30304945454349e-07,0.00021345935665117795,0.001866926542537266,0.00019647629303850615
201,0.1,44,0.002133307439185619,0.0019017139750427577,1.0906835417257642e-05,8.667961694069253e-07,0.0002198198325561968,0.0019311358667118085,0.00020217157247380158
201,0.1,45,0.0021766540850880318,0.0019410038722542922,8.859374693115118e-06,9.074870673559129e-07,0.00022588335107326848,0.001968712321229442,0.0002079417638585949
201,0.1,46,0.002192160463617876,0.0019521168881810166,7.300348721079721e-06,9.530527168774545e-07,0.00023179017399890228,0.0019783235672213594,0.0002138368963965082
201,0.1,47,0.002180022279071614,0.001934994564624472,6.132927085154836e-06,1.0042667500847882e-06,0.00023789052061190256,0.001959884033211228,0.00022013824586039195
201,0.1,48,0.002142072064294734,0.0018908013088075868,5.276621042972727e-06,1.062029954840286e-06,0.0002449321044893345,0.0019145285956736562,0.0002275434686210776
201,0.1,49,0.0020819921021266122,0.0018218133235649724,4.664552271484907e-06,1.1274066721577763e-06,0.0002543868196179974,0.001844499775873732,0.0002374923262528858
201,0.1,50,0.002005672260614193,0.0017312367051693996,4.241161007470581e-06,1.201669136602784e-06,0.0002689927253007202,0.0017529627712737218,0.0002527094893404672
201,0.1,51,0.0019218281994756105,0.0016229756704043937,3.960310023070329e-06,1.286349411973169e-06,0.00029360586963617325,0.0016437687668291033,0.00027805943264650574
201,0.1,52,0.0018430024478015977,0.0015013753519789554,3.783739355982858e-06,1.3832979976010118e-06,0.00033646005846905844,0.001521190311829989,0.00032181213597160636
201,0.1,53,0.0017870420739195423,0.0013709641115495661,3.6798254433534643e-06,1.49474756143328e-06,0.0004109033893651895,0.0013896529548265365,0.00039738911909300895
201,0.1,54,0.001779060381691614,0.0012362180778494238,3.622597519437657e-06,1.6233796462761061e-06,0.0005375963266764763,0.0012534850738420886,0.0005255753078495268
201,0.1,55,0.0018537283747193465,0.0011013661443982203,3.590964169966943e-06,1.7723916531070775e-06,0.0007469988744980523,0.0011167035184545637,0.0007370248562647831
201,0.1,56,0.002057503141457544,0.0009702476571554084,3.5681041351936458e-06,1.9455609875820587e-06,0.00108174181917936,0.0009828470848797838,0.0010746560565777624
201,0.1,57,0.0024501151801974235,0.0008462282395222255,3.5409780797310236e-06,2.147303012669783e-06,0.0015981986595827971,0.0008548638157838173,0.0015952513644136035
201,0.1,58,0.0031043786607597,0.000732172343398396,3.4999222132052616e-06,2.382719417947062e-06,0.002366323675730152,0.0007350524165197572,0.0023693262442399427
201,0.1,59,0.004103272215189521,0.0006304647774217684,3.4382902794357e-06,2.6576338129482775e-06,0.0034667115136753687,0.0006250533007485607,0.0034782189144409543
201,0.1,60,0.005533393115493385,0.0005430681284989837,3.3521172710436338e-06,2.9786117776271144e-06,0.00498399425794573,0.0005258812908317623,0.005007511824661626
201,0.1,61,0.00747441091474072,0.0004715990540937355,3.239785842490499e-06,3.3529632399986625e-06,0.006996219111564496,0.00043798994218289465,0.007036420972557809
201,0.1,62,0.00998503934231408,0.0004174042283752401,3.1016842421683784e-06,3.788725869555225e-06,0.009560744703827114,0.00036135677423654463,0.00962368256807752
201,0.1,63,0.013087167603770836,0.00038161660341058467,2.9398520680408153e-06,4.294629139219378e-06,0.01269831651915299,0.00029557916132810747,0.012791588442442688
201,0.1,64,0.016750861253296865,0.00036517488915691065,2.7576167007018787e-06,4.880039783174809e-06,0.016378048707656075,0.00023997196244769994,0.016510889290849044
201,0.1,65,0.02088359462686112,0.0003687939450253798,2.5592284071140185e-06,5.5548905338377065e-06,0.020506686562894786,0.00019365981734070155,0.02068993480952036
201,0.1,66,0.025326985150317127,0.00039288105715867973,2.3495055144674817e-06,6.329595238779991e-06,0.024925424992405198,0.00015565909479214833,0.025171326055524933
201,0.1,67,0.02986331137541418,0.0004374024117207997,2.133502590811451e-06,7.214954727222193e-06,0.02941656050637535,0.00012494648767630723,0.029738364887737817
201,0.1,68,0.03423232595362733,0.0005017145278903652,1.916214298253776e-06,8.22205911144096e-06,0.03372047315232727,0.00010051302067953742,0.034131812932947925
201,0.1,69,0.03815670910705263,0.0005843855243413387,1.7023257461940544e-06,9.36219356661563e-06,0.03756125906339848,8.140365817834705e-05,0.03807530544887414
201,0.1,70,0.04137250651606745,0.0006830390000564356,1.49601714707814e-06,1.0646756020652819e-05,0.040677324742843274,6.674372753913024e-05,0.041305762788527954
201,0.1,71,0.04365961360760721,0.0007942570472826673,1.300826831780588e-06,1.208719657409664e-05,0.042851968536918666,5.575401739496247e-05,0.043603859590212256
201,0.1,72,0.044867174516636694,0.0009135768376287028,1.1195727061170006e-06,1.3694989805803553e-05,0.04393878311649607,4.775671902446484e-05,0.04481941779761202
201,0.1,73,0.04492971873261436,0.0010356064954163875,9.543284793379422e-07,1.548165231943445e-05,0.0438776762563992,4.2174420513305844e-05,0.0448875443121011
201,0.1,74,0.04387170018713589,0.0011542709745011551,8.064478414256933e-07,1.745881883396667e-05,0.042699163945959344,3.852421344019972e-05,0.04383317597369583
201,0.1,75,0.041800343665652294,0.0012631791715345603,6.766274642979762e-07,1.963839067315563e-05,0.04051684947598028,3.640870217191123e-05,0.04176393496348038
201,0.1,76,0.03888878685523212,0.0013560825989505016,5.649983785256802e-07,2.2032770494458625e-05,0.037510106487408636,3.550537775509224e-05,0.038853281477476916
201,0.1,77,0.03535297627557209,0.0014273774475538114,4.712349324005877e-07,2.4655196332656188e-05,0.033900472396753215,3.5555479328069065e-05,0.03531742079624399
201,0.1,78,0.03142638649647867,0.0014725896437484882,3.946710687610649e-07,2.7520186330494278e-05,0.02992588199533093,3.635314901558515e-05,0.031390033347463174
201,0.1,79,0.027336383712997615,0.001488779521970624,3.3441487541336324e-07,3.064410271503791e-05,0.02581662567343654,3.773541137246414e-05,0.02729864830162518
201,0.1,80,0.023285147702119667,0.00147481030323212,2.89454054112595e-07,3.404583951243381e-05,0.021776002105320998,3.9573284807006296e-05,0.02324557441731268
201,0.1,81,0.019436811953848585,0.0014314419130563192,2.587468797019637e-07,3.774763308414583e-05,0.01796736366082842,4.176416124098984e-05,0.019395047792607544
201,0.1,82,0.015911201823202624,0.0013612359520889577,2.4129517440200336e-07,4.177598779253055e-05,0.014507948588146734,4.4225467436726584e-05,0.015866976355765946
201,0.1,83,0.01278349693043628,0.0012682845154199233,2.361976324789089e-07,4.6162701028220096e-05,0.011468813516355657,4.6889539832239794e-05,0.012736607390604017
201,0.1,84,0.010088458179461824,0.0011578001404813987,2.4268337964908265e-07,5.094596262427885e-05,0.008879469392976498,4.96995960723908e-05,0.010038758583389476
201,0.1,85,0.00782757021118373,0.0010356220606122925,2.601268758056298e-07,5.6171493624718935e-05,0.006735516530070912,5.2606662488139783e-05,0.007774963548695582
201,0.1,86,0.005977498367183053,0.000907702226434432,2.880461541792423e-07,6.189367886970027e-05,0.0050076144157247425,5.556731021303836e-05,0.005921931056969983
201,0.1,87,0.004498538449228149,0.0007796323411342446,3.2608695876294185e-07,6.81766374265386e-05,0.003650403383708603,5.854205736440414e-05,0.0044399963918637445
201,0.1,88,0.0033421300898171516,0.0006562616553848488,3.739956444119878e-07,7.509516516151538e-05,0.0026103992736263753,6.149430607207257e-05,0.003280635783745082
201,0.1,89,0.002456909623492492,0.0005414373811746828,4.3158380271231255e-07,8.273547542550593e-05,0.0018323051830895908,6.438969773537793e-05,0.002392519925757117
201,0.1,90,0.0017931265224816581,0.00043787911710802305,4.986875345966726e-07,9.119565768408503e-05,0.0012635530601549534,6.71957854775573e-05,0.001725930737004106
201,0.1,91,0.0013055032486061506,0.00034717944622102576,5.751241627930606e-07,0.0001005857707399522,0.0008571629074823796,6.988193798487771e-05,0.0012356213106212766
201,0.1,92,0.0009547748057403933,0.00026990790765238354,6.606490047882964e-07,0.00011102748771384225,0.0005731787613693791,7.241940305731793e-05,0.0008823554026830745
201,0.1,93,0.0007082136501371796,0.00020578661167690315,7.549146352569738e-07,0.00012265321481575505,0.0003790189090092645,7.47814719889961e-05,0.0006334321781481827
201,0.1,94,0.0005394499425628611,0.00015390320118324535,8.574348654396386e-07,0.00013560461564240413,0.0002490846908717719,7.694369733062453e-05,0.0004625062452322361
201,0.1,95,0.0004278604388615471,0.00011292977811810264,9.67555452480838e-07,0.00015003048755705321,0.0001639326177339104,7.888412677805644e-05,0.00034897631208349124
201,0.1,96,0.00035774267608033064,8.132313014522733e-05,1.084433312213906e-06,0.0001660839566575896,0.00010925115596529983,8.05835250242873e-05,0.0002771591510560422
201,0.1,97,0.0003174302227209866,5.7490138782865164e-05,1.2070257282040231e-06,0.00018391898262655953,7.481407558335792e-05,8.202556352078626e-05,0.00023540465920020032
201,0.1,98,0.00029844955982233937,3.991081455740288e-05,1.3340907125181744e-06,0.00020368619376390278,5.3518460788515564e-05,8.319696527415311e-05,0.00021525259454818695
201,0.1,99,0.00029477461251475623,2.7218645187573637e-05,1.464199268782519e-06,0.00022552810477869024,4.0563663279709854e-05,8.408759805086177e-05,0.00021068701446389426
201,0.1,100,0.00030220238660360173,1.8243116449043026e-05,1.5957598323841403e-06,0.0002495738041970057,3.278970612516889e-05,8.469051462394351e-05,0.00021751187197965733
201,0.1,101,0.000317851639177585,1.2022198528565196e-05,1.7270546224578767e-06,0.00027593323299486,2.8169153031701878e-05,8.500194289541395e-05,0.0002328496962821703
201,0.1,102,0.0003397739579022411,7.793541585600022e-06,1.856287051931723e-06,0.0003046912095462194,2.5432919718489965e-05,8.502123179706129e-05,0.0002547527261051802
201,0.1,103,0.0003666606604262324,4.972599947776398e-06,1.981638731159034e-06,0.0003359013863213079,2.3805035425989104e-05,8.475076077305776e-05,0.00028190989965317325
201,0.1,104,0.00039762735400650944,3.1244863994450097e-06,2.101334000971412e-06,0.00036958034908809355,2.2821184517999493e-05,8.419582139937774e-05,0.0003134315326071327
201,0.1,105,0.00043205903400531586,1.934571561273081e-06,2.213709380811024e-06,0.0004057020878515214,2.2208665211710373e-05,8.336447938459636e-05,0.0003486945546207198
201,0.1,106,0.00046950094415978424,1.1810831025830127e-06,2.3172848572618063e-06,0.00044419307879586865,2.180949740407078e-05,8.226742398397705e-05,0.0003872335201758083
201,0.1,107,0.000509583204058274,7.114678121594842e-07,2.410833606515939e-06,0.0004849282167640457,2.153268587555292e-05,8.091780996795138e-05,0.00042866539409032293
201,0.1,108,0.0005519699122804182,4.2316204003568897e-07,2.4934465748473157e-06,0.0005277278274045499,2.1325476260985334e-05,7.933109498908446e-05,0.00047263881729133394
201,0.1,109,0.0005963257922566007,2.4867734640184506e-07,2.5645883598587353e-06,0.0005723559666196372,2.1156559930702924e-05,7.752487278405581e-05,0.0005188009194725453
201,0.1,110,0.0006422953636998337,1.444923431856253e-07,2.624141057757357e-06,0.000618520182483833,2.100654781505775e-05,7.551870042093333e-05,0.0005667766632788988
201,0.1,111,0.0006894910959192767,8.306700626139804e-08,2.672433172207086e-06,0.0006658728720830727,2.0862723657735516e-05,7.333391601746849e-05,0.0006161571799018084
201,0.1,112,0.0007374880816982191,4.7279616411869884e-08,2.710251310379617e-06,0.0007140143140562807,2.071623671514691e-05,7.099344221811943e-05,0.0006664946394801013
201,0.1,113,0.0007858235326928376,2.6659617024217137e-08,2.7388332021799287e-06,0.0007624973988727147,2.0560641000918817e-05,6.852157035752606e-05,0.0007173019623353124
201,0.1,114,0.000833999912049539,1.4901301951690514e-08,2.7598415397575874e-06,0.0008108340154203519,2.0391153787477743e-05,6.594372070524567e-05,0.000768056191344293
201,0.1,115,0.0008814908521092255,8.260775955166272e-09,2.7753192090015908e-06,0.0008585029870852722,2.020428503899667e-05,6.328617544702814e-05,0.000818204676662198
201,0.1,116,0.0009277492084655292,4.544209271290334e-09,2.787627630208841e-06,0.0009049593862098113,1.9997650416237848e-05,6.057578300396472e-05,0.0008671734254615639
201,0.1,117,0.0009722167185488344,2.481584997189109e-09,2.7993710965159036e-06,0.000949644995774291,1.976987009303042e-05,5.7839634756138744e-05,0.0009143770837926928
201,0.1,118,0.0010143347952741779,1.3458733944026914e-09,2.813311151141825e-06,0.0009919996344218837,1.9520503827758003e-05,5.510471801731487e-05,0.0009592300772568622
201,0.1,119,0.0010535560175070596,7.251602012904507e-10,2.8322761354770967e-06,0.001031473018338298,1.9249997873083017e-05,5.239755198110364e-05,0.0010011584655259592
201,0.1,120,0.0010893558957589832,3.882847724725973e-10,2.859072030870671e-06,0.0010675368033520954,1.8959632091244735e-05,4.9743816111417826e-05,0.0010396120796475681
201,0.1,121,0.001121244504959593,2.0666600766358928e-10,2.896401573434447e-06,0.001099696434665009,1.8651462055141972e-05,4.7167982888673396e-05,0.0010740765220709242
201,0.1,122,0.0011487775936811612,1.093683744560937e-10,2.946799313435081e-06,0.001127502430840341,1.832825415901073e-05,4.4692968791845274e-05,0.0011040846248893137
201,0.1,123,0.0011715668050683837,5.7558383768916805e-11,3.012590792200482e-06,0.0011505607432445671,1.7993413473232258e-05,4.233981878188184e-05,0.0011292269862865024
201,0.1,124,0.0011892886808802237,3.013007006596887e-11,3.095884294503267e-06,0.001168541861402525,1.765090505312536e-05,4.012744028447424e-05,0.0011491612405957492
201,0.1,125,0.00120169216665066,1.5690589958437132e-11,3.1986036763080265e-06,0.0011811883772697054,1.7305170014056345e-05,3.8072402719041096e-05,0.0011636197639316118
201,0.1,126,0.0012086043919012942,8.130037727691895e-12,3.322570535459581e-06,0.0011883207751653413,1.6961038070455787e-05,3.618881798539175e-05,0.0011724155739159
201,0.1,127,0.0012099345625625395,4.192001286865715e-12,3.4696434479534605e-06,0.0011898412764606693,1.6623638461915332e-05,3.4488316018174214e-05,0.0011754462465443638
201,0.1,128,0.0012056758706815581,2.1512106388381893e-12,3.6419210869976374e-06,0.001185735636166667,1.6298311276682837e-05,3.298012757848863e-05,0.0011726957431030633
201,0.1,129,0.0011959053962331118,1.0988315121767636e-12,3.842014718903695e-06,0.0011760728592714218,1.599052114395494e-05,3.167128390361691e-05,0.0011642341123294917
201,0.1,130,0.0011807820445193292,5.587529043409292e-13,4.0733937716268656e-06,0.0011610028750651236,1.5705775123825805e-05,3.056693975263144e-05,0.00115021510476669
201,0.1,131,0.0011605426278075333,2.8288865722439216e-13,4.340805900773774e-06,0.0011407522751637888,1.5449546460081965e-05,2.967082313954119e-05,0.0011308718046679923
201,0.1,132,0.0011354962612274545,1.4264380538921244e-13,4.650770674206999e-06,0.001115618284342341,1.5227206068262836e-05,2.8985813877555964e-05,0.0011065104473499023
201,0.1,133,0.0011060173120558936,7.170904053844304e-14,5.012147028400791e-06,0.0010859611986138657,1.504396634191823e-05,2.8514667648160304e-05,0.0010775026444077287
201,0.1,134,0.0010725373011575788,3.608622832525096e-14,5.4368021256863484e-06,0.0010521956396176417,1.4904859378164493e-05,2.826101718251158e-05,0.0010442762839750685
201,0.1,135,0.001035536938336696,1.8481912640613696e-14,5.940622255166795e-06,0.0010147814385795017,1.4814877483545409e-05,2.823153139470835e-05,0.001007305406941986
201,0.1,136,0.000995544372971791,1.025133842928705e-14,6.546631070725462e-06,0.0009742176877317144,1.4780054159099691e-05,2.8444991050137986e-05,0.0009670993819216556
201,0.1,137,0.0009531788778598695,7.312401043407877e-15,7.303165704199689e-06,0.0009310612445935838,1.4814467554773489e-05,2.8987166459578955e-05,0.000924191711400289
