scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,exit_prob,mean_event_time,mean_hit_time,event_time_ratio,early_mass,late_mass,no_exit_mass
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,middle,120,200,tau_out,0.15309594149936953,173.26070256957775,188.351206845761,0.9198810322009737,0.002063157360487471,0.15103278413888205,0.8469040585006304
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,middle,120,200,tau_mem,0.00038343469765417986,145.46974616400036,188.351206845761,0.7723324347113111,4.57678744295815e-05,0.00033766682322459833,0.9996165653023458
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,late,260,360,tau_out,0.3191813741447634,282.4253261246309,327.97469626270544,0.8611192550610983,0.026431686232412092,0.2927496879123513,0.6808186258552367
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,late,260,360,tau_mem,0.0011395941214181638,220.60906812525587,327.97469626270544,0.6726405135490988,0.00027873268409734134,0.0008608614373208224,0.9988604058785818
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,early,10,60,tau_out,0.0002989605383370452,54.193575163829166,59.632540470848,0.9087919906803613,1.0925758205387798e-07,0.00029885128075499135,0.999701039461663
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,early,10,60,tau_mem,6.419284261875841e-07,43.84144804447177,59.632540470848,0.7351933641985977,1.0925758205387798e-07,5.326708441337061e-07,0.9999993580715738
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,middle,120,200,tau_out,0.20321187766070506,172.51376252741886,187.70867656847355,0.9190505504655679,0.0012335449100060454,0.201978332750699,0.796788122339295
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,middle,120,200,tau_mem,0.0003936699491716743,148.09649897206592,187.70867656847355,0.7889699169981753,3.791511162094759e-05,0.0003557548375507267,0.9996063300508283
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,late,260,360,tau_out,0.3884012877704455,291.4344547732549,326.16898387260665,0.8935075656583026,0.011900763071167358,0.3765005246992782,0.6115987122295545
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,late,260,360,tau_mem,0.0010856641732558765,238.46798846107458,326.16898387260665,0.7311179181715639,0.00018185855099507662,0.0009038056222607999,0.9989143358267442
