scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,lo,hi,observable,event_probability,mean_event_time_given_event,mean_hit_time_in_window,ratio,early_mass,late_mass,no_exit_mass,consistency_gap
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,1406,1458,tau_mem,0.19377769226139996,319.4940423088934,1431.9996236188388,0.22311042338230005,0.18593068027084486,0.007847011990555097,0.8062223077386,3.157196726277789e-16
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,2050,2102,tau_left,0.9003369828760768,823.0747352671209,2076.00022152541,0.3964714101342145,0.4276789150012756,0.4726580678748012,0.09966301712392323,7.355227538141662e-16
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,2050,2102,tau_mem,0.13594861355680907,586.3660476158988,2076.00022152541,0.28244989645764434,0.11587282290337764,0.02007579065343143,0.8640513864431909,7.355227538141662e-16
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,514,566,tau_left,0.13968569361143615,44.42529547464887,540.0002784194087,0.08226902327658529,0.1396171882685131,6.850534292304755e-05,0.8603143063885639,7.771561172376096e-16
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,514,566,tau_mem,0.005070819350329371,161.20782107502328,540.0002784194087,0.29853284806978564,0.003741294397395717,0.0013295249529336542,0.9949291806496706,7.771561172376096e-16
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,1378,1430,tau_left,0.7700453125830611,317.5101914656749,1403.9994004394969,0.22614695659149428,0.5868557418860707,0.18318957069699038,0.22995468741693892,3.2786273695961654e-16
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,1378,1430,tau_mem,0.23317973749956927,318.712126778048,1403.9994004394969,0.22700303623938933,0.2249388118277258,0.00824092567184348,0.7668202625004308,3.2786273695961654e-16
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,1991,2043,tau_left,0.8682867892391087,847.3629017992092,2017.0000399942946,0.4201105032212127,0.3728263037856483,0.49546048545346044,0.13171321076089126,7.788908407135864e-16
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,1991,2043,tau_mem,0.14209417446066094,579.6470604401835,2017.0000399942946,0.2873807877771897,0.12134814208744354,0.0207460323732174,0.857905825539339,7.788908407135864e-16
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,411,463,tau_left,0.04209742497484179,34.46187753442352,437.0023021447216,0.07885971621955166,0.042092055125479005,5.369849362786561e-06,0.9579025750251582,6.314393452555578e-16
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,411,463,tau_mem,0.002322178569914263,235.80603418426549,437.0023021447216,0.5395990662451335,0.000920679874535363,0.0014014986953789002,0.9976778214300858,6.314393452555578e-16
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,1163,1215,tau_left,0.7911745213210527,135.8077714304167,1188.999315220005,0.11422022678397227,0.7184978518117577,0.07267666950929497,0.2088254786789473,1.5439038936193583e-16
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,1163,1215,tau_mem,0.10392194979583072,218.41823709110193,1188.999315220005,0.18369921184579252,0.09972570810241274,0.004196241693417979,0.8960780502041693,1.5439038936193583e-16
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,1940,1992,tau_left,0.9378942735907212,762.3500300072958,1966.0002040479774,0.3877670146918722,0.47545624829164124,0.46243802529907996,0.062105726409278805,4.388850394221322e-16
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,1940,1992,tau_mem,0.0814361735828694,458.6207229194757,1966.0002040479774,0.23327603017292656,0.07053884700882451,0.010897326574044894,0.9185638264171306,4.388850394221322e-16
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,405,457,tau_left,0.057706226359937045,34.79887825191459,431.0089239027343,0.08073818503991728,0.05769824794153271,7.978418404337717e-06,0.942293773640063,9.43689570931383e-16
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,405,457,tau_mem,0.0024043350682689648,205.45329087763287,431.0089239027343,0.47667990030758034,0.0011603007952208423,0.0012440342730481225,0.997595664931731,9.43689570931383e-16
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,1148,1200,tau_left,0.8121231330013315,157.47360805269,1174.0007060528346,0.13413416809785383,0.7186165626199987,0.09350657038133281,0.18787686699866846,2.3765711620882257e-16
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,1148,1200,tau_mem,0.13709294809250075,219.09317612412156,1174.0007060528346,0.1866209917886212,0.13259231002208918,0.004500638070411567,0.8629070519074993,2.3765711620882257e-16
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,1843,1895,tau_left,0.9156555143122468,795.1806311799039,1869.0002526890341,0.4254577440724438,0.3924838439756802,0.5231716703365665,0.08434448568775321,7.927686285214008e-16
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,1843,1895,tau_mem,0.08953381358677669,461.1243692724705,1869.0002526890341,0.2467224756171249,0.07721721965097661,0.012316593935800077,0.9104661864132233,7.927686285214008e-16
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,401,453,tau_left,0.07061793893978752,34.98532723914159,427.00232560321257,0.08193240444233865,0.07060696022717644,1.097871261107608e-05,0.9293820610602125,1.1796119636642288e-15
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,401,453,tau_mem,0.0025642800777503174,180.69926379811767,427.00232560321257,0.4231809827800108,0.001425628063645545,0.0011386520141047725,0.9974357199222497,1.1796119636642288e-15
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,1133,1185,tau_left,0.8026043201090118,185.67028347993232,1159.000697607158,0.1601985951028867,0.6845501092620634,0.11805421084694845,0.19739567989098816,3.2959746043559335e-16
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,1133,1185,tau_mem,0.17713650742908177,221.84143394163095,1159.000697607158,0.19140750682863167,0.17225242648392633,0.004884080945155439,0.8228634925709182,3.2959746043559335e-16
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,1775,1827,tau_left,0.8886822179316708,823.0092949339265,1801.0003421123827,0.4569734250958685,0.32693407683914805,0.5617481410925227,0.11131778206832921,1.0096090630185017e-15
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,1775,1827,tau_mem,0.09440345086099795,462.4108243271882,1801.0003421123827,0.256752213486439,0.0812196650037565,0.013183785857241448,0.905596549139002,1.0096090630185017e-15
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,398,450,tau_left,0.07729609857420117,35.00860052005015,424.00127639665294,0.08256720549892785,0.07728337138415943,1.2727190041736391e-05,0.9227039014257988,1.4016565685892601e-15
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,398,450,tau_mem,0.002689729027257772,165.98705101180744,424.00127639665294,0.3914777154032118,0.0016135756420009846,0.0010761533852567875,0.9973102709727423,1.4016565685892601e-15
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,1119,1171,tau_left,0.7854660528586384,205.39342316729207,1144.9980537694532,0.17938320723875073,0.6519720610079569,0.13349399185068145,0.21453394714136165,3.5735303605122226e-16
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,1119,1171,tau_mem,0.208977997579489,222.63425602488945,1144.9980537694532,0.19444072877849375,0.20391020947603794,0.005067788103451071,0.791022002420511,3.5735303605122226e-16
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,1736,1788,tau_left,0.8664761646252525,837.0477131515856,1762.0002031426986,0.4750554010485525,0.2901296157252513,0.5763465489000011,0.13352383537474755,1.1449174941446927e-15
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,1736,1788,tau_mem,0.09647851051370164,461.6249837003989,1762.0002031426986,0.2619891773434792,0.08296585068377585,0.013512659829925791,0.9035214894862984,1.1449174941446927e-15
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,393,445,tau_left,0.0830590306183,34.913893071379896,419.0061224355677,0.08332549622052061,0.08304290357588352,1.6127042416477777e-05,0.9169409693817,1.5959455978986625e-15
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,393,445,tau_mem,0.0028766301719674392,147.64254107929958,419.0061224355677,0.3523636843802997,0.0018797725703648513,0.000996857601602588,0.9971233698280325,1.5959455978986625e-15
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,1097,1149,tau_left,0.7484720585379511,235.43334429817926,1122.9988552141401,0.2096470029377594,0.5943747903013905,0.15409726823656056,0.25152794146204893,3.37403716077489e-16
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,1097,1149,tau_mem,0.26076000023176915,222.59480175702888,1122.9988552141401,0.19821462927011013,0.2555773020488844,0.0051826981828847485,0.7392399997682308,3.37403716077489e-16
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,1686,1738,tau_left,0.8278555518982559,850.7131542993988,1712.000394354784,0.4969117747312285,0.24552813035633758,0.5823274215419183,0.17214444810174412,1.1518563880486e-15
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,1686,1738,tau_mem,0.09873337726821503,457.7226261502356,1712.000394354784,0.2673612854643888,0.08498881963814982,0.013744557630065213,0.9012666227317849,1.1518563880486e-15
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,382,434,tau_left,0.03632455485387791,32.58646304055532,408.00765518065475,0.0798672834364515,0.036321024432586245,3.5304212916628663e-06,0.9636754451461221,6.591949208711867e-16
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,382,434,tau_mem,0.0020762982531379016,224.41524629765217,408.00765518065475,0.550027048385372,0.0007886958835626968,0.0012876023695752047,0.9979237017468621,6.591949208711867e-16
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,1096,1148,tau_left,0.7817180660807131,124.7527110087726,1122.000245405568,0.11118777515389794,0.7143474272749162,0.06737063880579697,0.21828193391928685,1.4311468676808659e-16
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,1096,1148,tau_mem,0.10459232090512766,198.57007369350217,1122.000245405568,0.17697863659711172,0.10075978210365949,0.003832538801468166,0.8954076790948724,1.4311468676808659e-16
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,1855,1907,tau_left,0.9322290560942273,768.0800251804682,1881.000010911395,0.4083360025119366,0.4371779446881281,0.49505111140609925,0.06777094390577265,4.345482307321902e-16
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,1855,1907,tau_mem,0.07586363480826262,427.30339941729954,1881.000010911395,0.22716820677223684,0.06588472662825126,0.009978908180011362,0.9241363651917374,4.345482307321902e-16
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,376,428,tau_left,0.049493915166477886,32.838003022155235,402.0146629777527,0.08168359526720166,0.04948874869591986,5.1664705580239945e-06,0.9505060848335221,9.298117831235686e-16
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,376,428,tau_mem,0.002119020132722456,197.25432466403888,402.0146629777527,0.49066450264018063,0.0009776926703797023,0.0011413274623427536,0.9978809798672775,9.298117831235686e-16
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,1081,1133,tau_left,0.8043434545656122,144.04589489775668,1106.999080140189,0.1301228677439505,0.7173731911087733,0.08697026345683889,0.19565654543438782,2.1597307275911248e-16
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,1081,1133,tau_mem,0.1384742571255177,198.636595227654,1106.999080140189,0.17943700116037936,0.1343842577362809,0.0040899993892367925,0.8615257428744822,2.1597307275911248e-16
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,1763,1815,tau_left,0.9084987614071701,798.4211879487922,1788.9997828028836,0.4462947372178436,0.3559913785840677,0.5525073828231024,0.09150123859282988,7.4593109467002705e-16
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,1763,1815,tau_mem,0.08245694020699076,430.3007792762672,1788.9997828028836,0.24052589799765156,0.07126852953920398,0.01118841066778678,0.9175430597930092,7.4593109467002705e-16
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,372,424,tau_left,0.060447467164374616,32.934543076625275,398.00589789021484,0.08274888199196956,0.060440428979809585,7.038184565030803e-06,0.9395525328356253,1.1379786002407855e-15
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,372,424,tau_mem,0.002231881194644777,174.77511309142616,398.00589789021484,0.4391269426354978,0.0011877955606389278,0.0010440856340058493,0.9977681188053552,1.1379786002407855e-15
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,1067,1119,tau_left,0.7953243003231022,170.3595643120031,1092.9993796906078,0.1558642827045577,0.6844321481919039,0.1108921521311983,0.2046756996768978,2.697495005143935e-16
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,1067,1119,tau_mem,0.17993944866275266,201.04624120193046,1092.9993796906078,0.18393994080659043,0.1755453676352777,0.004394081027474961,0.8200605513372473,2.697495005143935e-16
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,1697,1749,tau_left,0.8796671410134462,822.8909798729499,1723.0005155345366,0.4775918361334091,0.29278838477656666,0.5868787562368796,0.12033285898655377,9.939965517347105e-16
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,1697,1749,tau_mem,0.08619245314016656,431.53063221494955,1723.0005155345366,0.2504529907706228,0.07430349321049423,0.01188895992967233,0.9138075468598335,9.939965517347105e-16
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,369,421,tau_left,0.06611415419607786,32.88859867317788,395.00492247666864,0.0832612375232374,0.06610552060795129,8.633588126569225e-06,0.9338858458039221,1.429412144204889e-15
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,369,421,tau_mem,0.002321839092689482,161.20194827845694,395.00492247666864,0.4081011124310191,0.0013338600791760634,0.0009879790135134186,0.9976781609073105,1.429412144204889e-15
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,valley,1054,1106,tau_left,0.7783031425638799,189.25569016594372,1079.997523335348,0.17523715200889242,0.651624825480693,0.1266783170831869,0.2216968574361201,2.636779683484747e-16
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,valley,1054,1106,tau_mem,0.21334381422902052,201.83078279663812,1079.997523335348,0.18688078299784028,0.20878679394033434,0.004557020288686181,0.7866561857709795,2.636779683484747e-16
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak2,1660,1712,tau_left,0.8564703660851519,835.054872627449,1685.9997736596652,0.49528765405161473,0.2576898655374571,0.5987805005476948,0.14352963391484808,1.0408340855860843e-15
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak2,1660,1712,tau_mem,0.08770100726411954,431.218130579691,1685.9997736596652,0.2557640501004814,0.0755086109647014,0.012192396299418137,0.9122989927358804,1.0408340855860843e-15
delta,delta_core_p1p00_open_p0p80,2,-0.08,1.0,0.8,0.002,0.002,peak1,364,416,tau_left,0.07097310772759374,32.68178897824872,390.0129099724479,0.0837966850393683,0.07096296831770685,1.0139409886894546e-05,0.9290268922724063,1.6930901125533637e-15
delta,delta_core_p1p00_open_p0p80,2,-0.08,1.0,0.8,0.002,0.002,peak1,364,416,tau_mem,0.0024547818120556615,144.01664880698036,390.0129099724479,0.36926123501182123,0.0015426345338758285,0.000912147278179833,0.9975452181879444,1.6930901125533637e-15
delta,delta_core_p1p00_open_p0p80,2,-0.08,1.0,0.8,0.002,0.002,valley,1033,1085,tau_left,0.741448031877489,218.0441251238748,1058.9982117055008,0.20589659426593176,0.5938837652821833,0.14756426659530564,0.258551968122511,2.7842311789427754e-16
delta,delta_core_p1p00_open_p0p80,2,-0.08,1.0,0.8,0.002,0.002,valley,1033,1085,tau_mem,0.2683764140603548,201.80184291841152,1058.9982117055008,0.19055919140166694,0.263767165668648,0.004609248391706788,0.7316235859396452,2.7842311789427754e-16
delta,delta_core_p1p00_open_p0p80,2,-0.08,1.0,0.8,0.002,0.002,peak2,1612,1664,tau_left,0.8162512155912932,846.1808055964432,1638.0002085710698,0.5165938326312056,0.21704065936879352,0.5992105562224996,0.1837487844087068,1.0547118733938987e-15
delta,delta_core_p1p00_open_p0p80,2,-0.08,1.0,0.8,0.002,0.002,peak2,1612,1664,tau_mem,0.08938987577817416,427.73269298258646,1638.0002085710698,0.26113103694640216,0.07703334370492618,0.01235653207324798,0.9106101242218259,1.0547118733938987e-15
