scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,region,occupancy_share
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,early,corridor,0.9392544289202995
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,early,outer_reservoir,3.8190002115533395e-07
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,early,target_funnel,0.060745187943711705
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,middle,left_core,0.0005891331450561159
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,middle,left_shoulders,0.0
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,middle,left_outer,0.00010326697450346029
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,middle,corridor,0.9004558978483177
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.002707717976851974
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,middle,target_funnel,0.09614398405527066
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,late,left_core,0.0013024403468913962
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,late,left_shoulders,0.0
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,late,left_outer,0.000977150642385715
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,late,corridor,0.6130957832022907
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,late,outer_reservoir,0.05164767461464411
width_bx,width_h1_bx_p0p08,1,0.08,1.0,0.55,0.002,0.002,late,target_funnel,0.33297695119378806
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,early,left_core,1.2125347460532552e-09
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,early,corridor,0.9374898283436751
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,early,outer_reservoir,1.776115987258113e-08
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,early,target_funnel,0.06251015268263023
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,middle,left_core,0.0007147066654993444
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,middle,left_shoulders,0.0002532489592195318
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,middle,left_outer,4.546161958101327e-05
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,middle,corridor,0.9354693799935612
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.0001945913832110616
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,middle,target_funnel,0.06332261137892792
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,late,left_core,0.002645444550151313
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,late,left_shoulders,0.0011136855013555284
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,late,left_outer,0.0006364498561830625
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,late,corridor,0.9385936068751837
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,late,outer_reservoir,0.000632961521100185
width_bx,width_h2_bx_m0p16,2,-0.16,1.0,0.55,0.002,0.002,late,target_funnel,0.05637785169602632
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak1,left_core,0.008576714628767388
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak1,left_shoulders,0.00448245582488151
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak1,left_outer,0.008513970992166626
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak1,corridor,0.9182396572577319
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak1,outer_reservoir,0.0034374414785798674
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak1,target_funnel,0.05674975981787265
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,valley,left_core,0.0533450265216913
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,valley,left_shoulders,0.035789820023896454
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,valley,left_outer,0.17827683174617842
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,valley,corridor,0.6082333701973325
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,valley,outer_reservoir,0.09283448008191869
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,valley,target_funnel,0.031520471428982684
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak2,left_core,0.0449428760701616
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak2,left_shoulders,0.03062128292516485
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak2,left_outer,0.16283884966410717
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak2,corridor,0.5496061217390196
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak2,outer_reservoir,0.17977949120530823
width_bx,width_h2_bx_m0p12,2,-0.12,1.0,0.55,0.002,0.002,peak2,target_funnel,0.032211378396238693
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak1,left_core,0.005235531600170807
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak1,left_shoulders,0.002553274578243175
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak1,left_outer,0.003352747663955913
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak1,corridor,0.9045532665602656
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak1,outer_reservoir,0.005103042633541378
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak1,target_funnel,0.07920213696382306
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,valley,left_core,0.045287502744886084
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,valley,left_shoulders,0.03203516724507898
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,valley,left_outer,0.18456307632402072
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,valley,corridor,0.516568644507066
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,valley,outer_reservoir,0.17255880572482363
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,valley,target_funnel,0.04898680345412468
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak2,left_core,0.024396455259595683
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak2,left_shoulders,0.017245838250040512
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak2,left_outer,0.1016500907045418
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak2,corridor,0.46529736366640373
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak2,outer_reservoir,0.3424510306328211
width_bx,width_h2_bx_m0p08,2,-0.08,1.0,0.55,0.002,0.002,peak2,target_funnel,0.04895922148659718
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,early,left_core,1.040347511630916e-09
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,early,corridor,0.9373651355330572
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,early,outer_reservoir,2.9043719193549237e-08
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,early,target_funnel,0.06263483438287605
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,middle,left_core,0.0007446018569238124
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,middle,left_shoulders,0.00026905026081503093
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,middle,left_outer,6.412639034019902e-05
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,middle,corridor,0.9228254528115446
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.0005369219379073565
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,middle,target_funnel,0.0755598467424689
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,late,left_core,0.0032499425959395326
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,late,left_shoulders,0.0014934432571266408
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,late,left_outer,0.0014514134369384823
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,late,corridor,0.8897430463634091
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,late,outer_reservoir,0.005746320647525924
width_bx,width_h2_bx_m0p04,2,-0.04,1.0,0.55,0.002,0.002,late,target_funnel,0.09831583369906025
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,early,left_core,9.34889870164119e-10
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,early,corridor,0.9373285194690801
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,early,outer_reservoir,3.350205726235107e-08
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,early,target_funnel,0.06267144609397267
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,left_core,0.0007140895719086723
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,left_shoulders,0.0002597723231330605
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,left_outer,6.749999987353744e-05
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,corridor,0.9159704266305954
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.0007398107850360757
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,middle,target_funnel,0.0822484006894532
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,left_core,0.002973016954178828
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,left_shoulders,0.0014094517989882887
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,left_outer,0.0016397673565082358
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,corridor,0.8373800080228397
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,outer_reservoir,0.01304510830029354
width_bx,width_h2_bx_p0p00,2,0.0,1.0,0.55,0.002,0.002,late,target_funnel,0.14355264756719152
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,left_core,8.11919707579961e-10
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,corridor,0.9372925952842208
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,outer_reservoir,3.8377505766304426e-08
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,early,target_funnel,0.06270736552635373
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,left_core,0.0006523582445947958
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,left_shoulders,0.00023856330729394453
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,left_outer,6.691406154222394e-05
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,corridor,0.9065840741292703
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.0010050849655342197
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,middle,target_funnel,0.09145300529176452
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,left_core,0.002159048771817663
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,left_shoulders,0.0010397026153117848
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,left_outer,0.0013594594250734991
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,corridor,0.7409417142358612
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,outer_reservoir,0.02491395881836228
width_bx,width_h2_bx_p0p04,2,0.04,1.0,0.55,0.002,0.002,late,target_funnel,0.22958611613357335
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,left_core,6.771970049193796e-10
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,corridor,0.9372566804716076
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,outer_reservoir,4.372433321284978e-08
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,early,target_funnel,0.06274327512686198
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,left_core,0.0005532404819806744
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,left_shoulders,0.00020260538295366137
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,left_outer,6.015941814253587e-05
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,corridor,0.893426379976823
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.0013289377139776152
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,middle,target_funnel,0.10442867702612268
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,left_core,0.0011259850190366205
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,left_shoulders,0.0005288491856622673
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,left_outer,0.0006705350870883079
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,corridor,0.6169598521914943
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,outer_reservoir,0.03344524788203852
width_bx,width_h2_bx_p0p08,2,0.08,1.0,0.55,0.002,0.002,late,target_funnel,0.3472695306346801
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,left_core,1.9307451748447273e-09
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,corridor,0.9362335536418407
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,outer_reservoir,1.2660601745765962e-09
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,early,target_funnel,0.06376644316135381
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,left_core,0.0007015854095986011
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,left_shoulders,0.0004220242262801555
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,left_outer,2.5669517232861418e-05
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,corridor,0.9302683177858191
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.00010002217416037746
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,middle,target_funnel,0.06848238088690878
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,left_core,0.0026665731488687097
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,left_shoulders,0.002081574080905038
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,left_outer,0.0004932550367130531
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,corridor,0.9304835743072419
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,outer_reservoir,0.0004232136454344153
width_bx,width_h3_bx_m0p16,3,-0.16,1.0,0.55,0.002,0.002,late,target_funnel,0.063851809780837
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,left_core,0.009148486144869046
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,left_shoulders,0.009418141294821665
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,left_outer,0.008569424937101949
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,corridor,0.9018928714322845
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,outer_reservoir,0.0031262884854691975
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak1,target_funnel,0.06784478770545377
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,left_core,0.0407582678444168
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,left_shoulders,0.05617931524789283
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,left_outer,0.12093012486641178
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,corridor,0.6363220270514662
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,outer_reservoir,0.10366680659410185
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,valley,target_funnel,0.04214345839571057
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,left_core,0.03226927033168786
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,left_shoulders,0.04544270254477947
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,left_outer,0.10416919397661113
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,corridor,0.5814475201873244
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,outer_reservoir,0.19367501273030807
width_bx,width_h3_bx_m0p12,3,-0.12,1.0,0.55,0.002,0.002,peak2,target_funnel,0.04299630022928916
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,left_core,0.005298338899010917
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,left_shoulders,0.00492655875423602
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,left_outer,0.003050960493011655
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,corridor,0.8894575195110723
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,outer_reservoir,0.004316212434114848
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak1,target_funnel,0.09295040990855424
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,left_core,0.031186143458510077
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,left_shoulders,0.046380708942150406
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,left_outer,0.11932966382891348
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,corridor,0.5460747812929562
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,outer_reservoir,0.18843670338629936
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,valley,target_funnel,0.06859199909117039
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,left_core,0.016813840261783636
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,left_shoulders,0.025269083143834928
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,left_outer,0.06698737712541852
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,corridor,0.48046898765640417
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,outer_reservoir,0.34886909212472345
width_bx,width_h3_bx_m0p08,3,-0.08,1.0,0.55,0.002,0.002,peak2,target_funnel,0.06159161968783529
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,left_core,1.6529851513761537e-09
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,corridor,0.9361086768478224
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,outer_reservoir,1.9336072926840365e-09
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,early,target_funnel,0.06389131956558529
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,left_core,0.000723389412761742
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,left_shoulders,0.00043990369149685533
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,left_outer,3.609090155817976e-05
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,corridor,0.916959087789659
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.0002878212090341826
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,middle,target_funnel,0.08155370699549001
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,left_core,0.0030480166539537824
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,left_shoulders,0.0025498128872884804
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,left_outer,0.0010521779422126498
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,corridor,0.8787790437822893
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,outer_reservoir,0.004094330062292506
width_bx,width_h3_bx_m0p04,3,-0.04,1.0,0.55,0.002,0.002,late,target_funnel,0.11047661867196328
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,left_core,1.4847081660689863e-09
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,corridor,0.9360724646456848
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,outer_reservoir,2.2087463163558103e-09
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,early,target_funnel,0.06392753166086065
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,left_core,0.0006908111901936717
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,left_shoulders,0.00042130245943569226
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,left_outer,3.7902947987653564e-05
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,corridor,0.9097519690743092
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,outer_reservoir,0.00040414503087058014
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,middle,target_funnel,0.08869386929720324
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,left_core,0.002702946891834003
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,left_shoulders,0.0023087026713235
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,left_outer,0.0011473263747010455
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,corridor,0.8267561022011409
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,outer_reservoir,0.009243601073032886
width_bx,width_h3_bx_p0p00,3,0.0,1.0,0.55,0.002,0.002,late,target_funnel,0.15784132078796764
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,left_core,1.2888642435756833e-09
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,left_shoulders,0.0
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,left_outer,0.0
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,corridor,0.9360372806744397
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,outer_reservoir,2.5166815701637017e-09
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,early,target_funnel,0.06396271552001435
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,middle,left_core,0.0006281726938483863
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,middle,left_shoulders,0.00038322746980243923
width_bx,width_h3_bx_p0p04,3,0.04,1.0,0.55,0.002,0.002,middle,left_outer,3.7418165276332916e-05
