scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,phase,t_peak1,t_valley,t_peak2,sep_peaks,left_edge_count,mem_edge_count,total_none,total_left_only,total_mem_only,total_both,late_window_name,late_none,late_left_only,late_mem_only,late_both,late_tau_left_prob,late_tau_left_mean_event_time,late_tau_left_mean_hit_time,late_tau_left_ratio,late_tau_left_early_mass,late_tau_left_late_mass,late_tau_left_no_exit_mass,late_tau_mem_prob,late_tau_mem_mean_event_time,late_tau_mem_mean_hit_time,late_tau_mem_ratio,late_tau_mem_early_mass,late_tau_mem_late_mass,late_tau_mem_no_exit_mass,survival_tail
width_bx,width_h5_bx_p0p00,5,0.0,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9533162215606714,0.030131336797554448,0.012718399358576531,0.0038340422831975693,late,0.987084266133086,0.011325043971494109,0.0015265349918843873,6.415490353551557e-05,0.011389198875029745,37.014631294559734,307.71237612811905,0.12028970612201939,0.011386676614094315,2.5222609354291076e-06,0.9886108011249702,0.0015906898954199194,170.70515264017175,307.71237612811905,0.5547555635821972,0.0005264740141209775,0.001064215881298942,0.9984093101045801,0.004123686650041154
width_bx,width_h5_bx_p0p04,5,0.04,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9772028572819065,0.009542609397355146,0.012922485127339251,0.00033204819339907723,late,0.9888501964360618,0.00781895856948324,0.003277906183198477,5.293881125652552e-05,0.007871897380739826,34.52877392128992,304.2908771614083,0.11347291855540727,0.007870274781711385,1.6225990284411684e-06,0.9921281026192602,0.003330844994455027,155.44431153207972,304.2908771614083,0.5108411825623866,0.001494506063538533,0.001836338930916494,0.996669155005545,1.917391062225435e-07
width_bx,width_h5_bx_p0p08,5,0.08,1.0,0.55,0.002,0.002,0,,,,0.0,10,100,0.9850634628017801,0.003992254814282751,0.010880120706079017,6.416167785808193e-05,late,0.9895726575584461,0.003752335213768983,0.006645717978208491,2.928924957651001e-05,0.003781624463345522,31.162224716989968,303.9492142401285,0.10252444571997124,0.00378103116049454,5.933028509818271e-07,0.9962183755366545,0.006675007227785074,129.71032515014312,303.9492142401285,0.42674999333167635,0.004513709240111892,0.0021612979876731823,0.993324992772215,9.97220788708778e-13
delta,delta_core_p0p40_open_p0p00,2,-0.08,0.4,0.0,0.002,0.002,0,,,,0.0,10,100,0.3092192279316176,0.6300840041041496,0.0035360018546981664,0.05716076610953465,late,0.9879261623038739,0.010752385909233622,0.0012946805688660594,2.6771218026533488e-05,0.01077915712726028,26.513302512636866,328.18797547941983,0.08078694069734274,0.010779002092118793,1.5503514148688946e-07,0.9892208428727397,0.0013214517868926105,248.33427299172473,328.18797547941983,0.7566830339501497,0.00017260063634939085,0.0011488511505432196,0.9986785482131074,0.958116332382441
delta,delta_core_p0p40_open_p0p20,2,-0.08,0.4,0.2,0.002,0.002,0,,,,0.0,10,100,0.23662340065570048,0.6764365690725098,0.0030045047037788493,0.08393552556801095,late,0.9837365145234314,0.015039739439784362,0.0011857594711619573,3.798656562227904e-05,0.015077726005406855,27.21925862243745,328.12313639607277,0.08295440218388463,0.015077474818110228,2.5118729662758355e-07,0.9849222739945931,0.0012237460367842542,241.27386321414508,328.12313639607277,0.7353149974859037,0.00019583633704830443,0.0010279096997359498,0.9987762539632158,0.9213430705618253
delta,delta_core_p0p40_open_p0p40,2,-0.08,0.4,0.4,0.002,0.002,0,,,,0.0,10,100,0.20222341325980364,0.6852856653753922,0.0029547899492155627,0.10953613141558875,late,0.9795796046709871,0.019246179813452127,0.0011238711171993837,5.034439836125024e-05,0.019296524211813628,27.71466964434203,328.0690641586542,0.08447815619378003,0.01929615209728046,3.721145331696263e-07,0.9807034757881864,0.0011742155155606523,234.2095767903277,328.0690641586542,0.7139032672616273,0.00022230383783718632,0.0009519116777234659,0.9988257844844394,0.8792806636289285
delta,delta_core_p0p40_open_p0p55,2,-0.08,0.4,0.55,0.002,0.002,0,,,,0.0,10,100,0.18984041582928513,0.6808369196436856,0.003113884564889154,0.12620877996214,late,0.9767240030392309,0.022121748314632074,0.0010944422243830475,5.980642175402616e-05,0.02218155473638645,27.984457685087275,328.0320871013111,0.08531012295892997,0.02218107907876111,4.7565762533938183e-07,0.9778184452636135,0.0011542486461370916,228.9815431129007,328.0320871013111,0.6980461732762774,0.0002434576869614329,0.0009107909591756587,0.9988457513538629,0.8485536911153335
delta,delta_core_p0p40_open_p0p80,2,-0.08,0.4,0.8,0.002,0.002,0,,,,0.0,10,100,0.18248801295143227,0.6656540945141171,0.003633450752616114,0.14822444178183458,late,0.9727348376416098,0.026125568236972027,0.0010645931945669472,7.500092685120244e-05,0.026200569163823562,28.30399064531311,327.97469626270544,0.08629931201351525,0.02619983182105283,7.373427707325908e-07,0.9737994308361765,0.0011395941214181638,220.60906812525587,327.97469626270544,0.6726405135490988,0.00027873268409734134,0.0008608614373208224,0.9988604058785818,0.8035329042032201
delta,delta_core_p0p60_open_p0p00,2,-0.08,0.6,0.0,0.002,0.002,0,,,,0.0,10,100,0.3416508783406442,0.5668131244002687,0.004127758631775149,0.08740823862731212,late,0.9872530822928536,0.01166125353389059,0.0010554877994652153,3.0176373790648316e-05,0.011691429907681362,26.42275793727055,326.16898387260665,0.08100941304581741,0.011691167873270273,2.620344110894346e-07,0.9883085700923187,0.0010856641732558765,238.46798846107458,326.16898387260665,0.7311179181715639,0.00018185855099507662,0.0009038056222607999,0.9989143358267442,0.703362891428901
delta,delta_core_p0p60_open_p0p20,2,-0.08,0.6,0.2,0.002,0.002,0,,,,0.0,10,100,0.30411518543328364,0.5767365206315253,0.004375787277030865,0.11477250665816022,late,0.9827340747344459,0.01624055312499935,0.0009817699039023763,4.3602236652305574e-05,0.016284155361651828,27.082512782122546,326.05991838051864,0.08305992627562611,0.01628373719299119,4.1816866063956737e-07,0.9837158446383482,0.0010253721405546951,228.800799662437,326.05991838051864,0.7017139696251219,0.00021231638539296964,0.0008130557551617255,0.9989746278594454,0.538645067883238
delta,delta_core_p0p60_open_p0p40,2,-0.08,0.6,0.4,0.002,0.002,0,,,,0.0,10,100,0.2985840273924421,0.5620852950862334,0.005200348910406392,0.13413032861091817,late,0.9783658023649983,0.020633252355215362,0.0009425814321378616,5.8363847648443654e-05,0.020691616202864062,27.51730380050821,325.9645201162705,0.08441809492239485,0.020690943883315584,6.723195484781286e-07,0.9793083837971359,0.0010009452797863185,219.25897161923297,325.9645201162705,0.672646739409013,0.00024545416298960834,0.0007554911167967102,0.9989990547202137,0.40506067389513234
delta,delta_core_p0p60_open_p0p55,2,-0.08,0.6,0.55,0.002,0.002,0,,,,0.0,10,100,0.30474034292692476,0.5456292813250088,0.00610611001629527,0.14352426573177116,late,0.975445991253005,0.023558429460375337,0.0009259692439729558,6.961004264672313e-05,0.02362803950302229,27.737539647241555,325.89877087241746,0.0851109059816007,0.023627193900146084,8.456028762066081e-07,0.9763719604969777,0.0009955792866196901,212.3478069181823,325.89877087241746,0.6515759674384044,0.00027221559500367206,0.000723363691616018,0.9990044207133804,0.3307305658084633
delta,delta_core_p0p60_open_p0p80,2,-0.08,0.6,0.8,0.002,0.002,0,,,,0.0,10,100,0.32372104500997784,0.5160286246768117,0.008034315545912961,0.15221601476729743,late,0.9715165929276193,0.027482962597413375,0.0009129324616042381,8.751201336309645e-05,0.02757047461077686,27.974160203173636,325.7980345458784,0.08586350203789936,0.02756932741759791,1.1471931789519552e-06,0.9724295253892231,0.001000444474967349,201.6118351690316,325.7980345458784,0.6188245900563925,0.0003173016128731541,0.0006831428620941948,0.9989995555250326,0.24565723221787505
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,1,554,1490,2327,0.674914350970689,10,100,0.36219950461888956,0.5525748834275694,0.0034691815707009353,0.08175643038283996,peak2,0.04197689719424746,0.8543023919144744,0.002329016937844675,0.10139169395343356,0.9556940858679701,726.4948042504446,2327.000083612895,0.3122023111930836,0.6175561792570581,0.33813790661091203,0.04430591413202989,0.10372071089128494,593.9983418365043,2327.000083612895,0.25526356703617464,0.08855584634011111,0.015164864551173829,0.896279289108715,0.5389771573077957
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,1,551,1468,2204,0.6285171102661598,10,100,0.3494722689102325,0.5467325135225423,0.004069485480996692,0.09972573208622842,peak2,0.05761187688023697,0.823239914883312,0.003453259622741393,0.11569494861370963,0.9389348634970934,764.113250509155,2203.9998723896642,0.34669387239150473,0.5378793560355625,0.40105550746153096,0.06106513650290657,0.11914820823645986,591.2298593396597,2203.9998723896642,0.26825312775477833,0.1015180760578192,0.01763013217864065,0.8808517917635401,0.34786753152608346
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,1,547,1449,2122,0.707388277565686,10,100,0.3647816525315255,0.5209520301304036,0.005185846371172961,0.10908047096689796,peak2,0.07682360111241142,0.7928095716669625,0.005100919185598705,0.12526590803502735,0.9180754797020543,801.4662007153146,2122.0001827661436,0.3776937472599835,0.46990406910553606,0.4481714105965182,0.08192452029794572,0.1303668272206353,589.1166295934934,2122.0001827661436,0.2776232699591701,0.11106533699197191,0.019301490228663398,0.8696331727793647,0.22109654542035162
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,1,545,1432,2076,0.7693467336683417,10,100,0.38414010163186646,0.4976481192178304,0.006283079509604193,0.11192869964069899,peak2,0.09298051294033298,0.7710708735028686,0.006682504183659319,0.12926610937313898,0.9003369828760768,823.0747352671209,2076.00022152541,0.3964714101342145,0.4276789150012756,0.4726580678748012,0.09966301712392323,0.13594861355680907,586.3660476158988,2076.00022152541,0.28244989645764434,0.11587282290337764,0.02007579065343143,0.8640513864431909,0.1609127410132229
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,1,540,1404,2017,0.8954228554107305,10,100,0.42085040609157215,0.4585045451730546,0.008460729004390558,0.1121843197309827,peak2,0.12179526968958743,0.7361105558497616,0.009917941071363333,0.13217623338928775,0.8682867892391087,847.3629017992092,2017.0000399942946,0.4201105032212127,0.3728263037856483,0.49546048545346044,0.13171321076089126,0.14209417446066094,579.6470604401835,2017.0000399942946,0.2873807877771897,0.12134814208744354,0.0207460323732174,0.857905825539339,0.10122769629855081
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,1,437,1189,1966,0.5952890792291221,10,100,0.37439698592901893,0.5490673363865706,0.0030874272453378106,0.07344825043907281,peak2,0.05969752131507406,0.8588663051020632,0.002408205094280969,0.07902796848858175,0.9378942735907212,762.3500300072958,1966.0002040479774,0.3877670146918722,0.47545624829164124,0.46243802529907996,0.062105726409278805,0.0814361735828694,458.6207229194757,1966.0002040479774,0.23327603017292656,0.07053884700882451,0.010897326574044894,0.9185638264171306,0.46828052560745137
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,1,431,1174,1869,0.6569209684787575,10,100,0.3738114027724278,0.5357826953641028,0.0037685995379228704,0.08663730232554652,peak2,0.08089945842043454,0.8295667279927973,0.003445027267405437,0.08608878631936281,0.9156555143122468,795.1806311799039,1869.0002526890341,0.4254577440724438,0.3924838439756802,0.5231716703365665,0.08434448568775321,0.08953381358677669,461.1243692724705,1869.0002526890341,0.2467224756171249,0.07721721965097661,0.012316593935800077,0.9104661864132233,0.27809562609733024
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,1,427,1159,1801,0.7833523375142531,10,100,0.39914657993741004,0.5039435771139703,0.004912575022350443,0.09199726792626908,peak2,0.10638740905472006,0.7992091400842908,0.004930373013693027,0.08947307784729619,0.8886822179316708,823.0092949339265,1801.0003421123827,0.4569734250958685,0.32693407683914805,0.5617481410925227,0.11131778206832921,0.09440345086099795,462.4108243271882,1801.0003421123827,0.256752213486439,0.0812196650037565,0.013183785857241448,0.905596549139002,0.16326132961837914
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,2,424,1145,1762,1.464696223316913,10,100,0.42455268005149255,0.47681665817247004,0.005996384030826783,0.09263427774521078,peak2,0.12720548363935283,0.7763160058469544,0.006318351735475321,0.09016015877821731,0.8664761646252525,837.0477131515856,1762.0002031426986,0.4750554010485525,0.2901296157252513,0.5763465489000011,0.13352383537474755,0.09647851051370164,461.6249837003989,1762.0002031426986,0.2619891773434792,0.08296585068377585,0.013512659829925791,0.9035214894862984,0.11256768512526608
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,2,419,1123,1712,1.8071278825995807,10,100,0.46877648715692155,0.4326396035387804,0.008081613521390403,0.09050229578290758,peak2,0.16307503166651444,0.738191591065279,0.009069416435300614,0.08966396083290583,0.8278555518982559,850.7131542993988,1712.000394354784,0.4969117747312285,0.24552813035633758,0.5823274215419183,0.17214444810174412,0.09873337726821503,457.7226261502356,1712.000394354784,0.2673612854643888,0.08498881963814982,0.013744557630065213,0.9012666227317849,0.06546909192325129
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,1,408,1122,1881,0.5760657019945248,10,100,0.37774725489216604,0.5484940229306191,0.0029776390342976795,0.0707810831429172,peak2,0.06534773783388553,0.8587886273578575,0.0024232060719575435,0.07344042873629948,0.9322290560942273,768.0800251804682,1881.000010911395,0.4083360025119366,0.4371779446881281,0.49505111140609925,0.06777094390577265,0.07586363480826262,427.30339941729954,1881.000010911395,0.22716820677223684,0.06588472662825126,0.009978908180011362,0.9241363651917374,0.4504491713813895
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,1,402,1107,1789,0.8644437519476472,10,100,0.38040803163843934,0.5331702033697087,0.003669860195733949,0.0827519047961182,peak2,0.0880687191001616,0.8294743406928545,0.0034325194927475496,0.07902442071423625,0.9084987614071701,798.4211879487922,1788.9997828028836,0.4462947372178436,0.3559913785840677,0.5525073828231024,0.09150123859282988,0.08245694020699076,430.3007792762672,1788.9997828028836,0.24052589799765156,0.07126852953920398,0.01118841066778678,0.9175430597930092,0.26161238787143537
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,2,398,1093,1723,1.1526750761200522,10,100,0.4083719589711644,0.49963485346700715,0.0048077221869379325,0.08718546537489062,peak2,0.11545577704509882,0.7983517698147423,0.004877081941533058,0.08131537119862578,0.8796671410134462,822.8909798729499,1723.0005155345366,0.4775918361334091,0.29278838477656666,0.5868787562368796,0.12033285898655377,0.08619245314016656,431.53063221494955,1723.0005155345366,0.2504529907706228,0.07430349321049423,0.01188895992967233,0.9138075468598335,0.1503798091498627
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,2,395,1080,1686,1.6331435800126501,10,100,0.4353321973866437,0.4714318877367877,0.005876108541719526,0.08735980633484922,peak2,0.13732449803041236,0.7749744947054753,0.0062051358845040434,0.08149587137960831,0.8564703660851519,835.054872627449,1685.9997736596652,0.49528765405161473,0.2576898655374571,0.5987805005476948,0.14352963391484808,0.08770100726411954,431.218130579691,1685.9997736596652,0.2557640501004814,0.0755086109647014,0.012192396299418137,0.9122989927358804,0.10223192971799522
delta,delta_core_p1p00_open_p0p80,2,-0.08,1.0,0.8,0.002,0.002,2,390,1059,1638,1.92,10,100,0.48142175116187813,0.4258659708708438,0.007914943424873413,0.08479733454240469,peak2,0.17492255454097855,0.7356875696808537,0.008826229867789973,0.08056364591037775,0.8162512155912932,846.1808055964432,1638.0002085710698,0.5165938326312056,0.21704065936879352,0.5992105562224996,0.1837487844087068,0.08938987577817416,427.73269298258646,1638.0002085710698,0.26113103694640216,0.07703334370492618,0.01235653207324798,0.9106101242218259,0.058293719509929606
