case,display_name,style,X_g,N,P,Q,dominant_family,dominant_family_frac,dominant_lr,no_leak_total,pre_gate_leak_total,post_gate_leak_total,rollback_total,leak_total
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,16,0.947050656920548,0.0027967041398530676,0.05015263893959899,N,0.947050656920548,L0R1,0.9526541253423774,0.0030478771903427898,0.04429799746727989,0.4041495089672724,0.047345874657622675
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,17,0.947050656920548,0.003090608070471849,0.0498587350089802,N,0.947050656920548,L0R1,0.9526541253423773,0.0033637954511901284,0.04398207920643258,0.39620990547824897,0.04734587465762271
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,18,0.947050656920548,0.003380961226850262,0.04956838185260179,N,0.947050656920548,L0R1,0.9526541253423775,0.00367437272571684,0.043671501931905825,0.3908387429001817,0.04734587465762266
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,19,0.9470506569205479,0.003669518116552091,0.04927982496289996,N,0.9470506569205479,L0R1,0.9526541253423771,0.003980720426386418,0.04336515423123626,0.38718627718693294,0.047345874657622675
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,20,0.9470506569205479,0.003957818071120541,0.048991525008331524,N,0.9470506569205479,L0R1,0.9526541253423774,0.004283678118920879,0.04306219653870177,0.38468237307086667,0.04734587465762265
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,21,0.9470506569205479,0.004247211772798869,0.04870213130665319,N,0.9470506569205479,L0R1,0.9526541253423771,0.004583863144885964,0.04276201151273674,0.3829453401589715,0.0473458746576227
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,22,0.947050656920548,0.004538897491332573,0.048410445588119494,N,0.947050656920548,L0R1,0.9526541253423773,0.00488172073894606,0.042464153918676695,0.3817200338583402,0.047345874657622765
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,23,0.947050656920548,0.00483395543928264,0.04811538764016943,N,0.947050656920548,L0R1,0.9526541253423773,0.005177567139080737,0.04216830751854197,0.3808360762044427,0.047345874657622716
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,24,0.947050656920548,0.005133376030611574,0.04781596704884048,N,0.947050656920548,L0R1,0.9526541253423771,0.0054716239253888715,0.04187425073223385,0.3801797733715131,0.04734587465762272
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,25,0.947050656920548,0.0054380812349438,0.04751126184450827,N,0.947050656920548,L0R1,0.9526541253423774,0.005764044201388428,0.04158183045623425,0.3796752930325265,0.04734587465762268
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,26,0.947050656920548,0.0057489396222298594,0.047200403457222206,N,0.947050656920548,L0R1,0.9526541253423771,0.006054932016943755,0.041290942640678896,0.37927207242760086,0.04734587465762264
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,27,0.947050656920548,0.006066776139720042,0.04688256693973205,N,0.947050656920548,L0R1,0.9526541253423774,0.006344356517764126,0.04100151813985846,0.3789364055034813,0.047345874657622584
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,28,0.947050656920548,0.006392377689100939,0.046556965390351104,N,0.947050656920548,L0R1,0.9526541253423774,0.00663236212421146,0.040713512533411295,0.37864582701522914,0.04734587465762276
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,29,0.947050656920548,0.006726495435790396,0.04622284764366167,N,0.947050656920548,L0R1,0.9526541253423773,0.006918975788560161,0.04042689886906252,0.3783853658755204,0.04734587465762269
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,30,0.947050656920548,0.007069844604308807,0.045879498475143235,N,0.947050656920548,L0R1,0.9526541253423773,0.007204212136775187,0.040141662520847575,0.37814504654333864,0.047345874657622765
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,31,0.9470506569205479,0.007423102344219051,0.04552624073523301,N,0.9470506569205479,L0R1,0.9526541253423773,0.0074880770966163305,0.03985779756100638,0.37791822315407986,0.047345874657622716
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,32,0.9470506569205479,0.007786904108695017,0.04516243897075707,N,0.9470506569205479,L0R1,0.9526541253423774,0.007770570453202872,0.039575304204419855,0.377700469049019,0.04734587465762272
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,33,0.947050656920548,0.008161838876012108,0.04478750420343996,N,0.947050656920548,L0R1,0.9526541253423773,0.008051687651673856,0.03929418700594874,0.3774888366235905,0.04734587465762259
dir_asym_easy_in_balanced,directional hard-out / easy-return,dir,34,0.9470506569205479,0.008548443460683695,0.04440089961876835,N,0.9470506569205479,L0R1,0.9526541253423773,0.008331421077174642,0.03901445358044807,0.377281364042454,0.0473458746576227
