t,f_total,f_a,f_b
4328,5.558958053714353e-12,4.1950772837875214e-24,5.558958053710158e-12
4329,5.530271904884422e-12,4.1734291951717314e-24,5.530271904880249e-12
4330,5.501733786616697e-12,4.151892818559267e-24,5.501733786612545e-12
4331,5.473342935020907e-12,4.1304675774741874e-24,5.473342935016777e-12
4332,5.445098590148735e-12,4.1091528984153885e-24,5.445098590144626e-12
4333,5.416999995973471e-12,4.087948210841263e-24,5.416999995969382e-12
4334,5.389046400369778e-12,4.066852947154421e-24,5.389046400365711e-12
4335,5.361237055093559e-12,4.045866542686502e-24,5.361237055089513e-12
4336,5.333571215761928e-12,4.0249884356830566e-24,5.333571215757903e-12
4337,5.306048141833285e-12,4.004218067288509e-24,5.306048141829281e-12
4338,5.278667096587494e-12,3.9835548815312e-24,5.278667096583511e-12
4339,5.251427347106163e-12,3.962998325308502e-24,5.2514273471022e-12
4340,5.2243281642530215e-12,3.942547848372017e-24,5.224328164249079e-12
4341,5.197368822654406e-12,3.922202903312842e-24,5.197368822650484e-12
4342,5.170548600679854e-12,3.901962945546926e-24,5.170548600675952e-12
4343,5.143866780422766e-12,3.881827433300481e-24,5.143866780418884e-12
4344,5.1173226476812065e-12,3.861795827595487e-24,5.1173226476773445e-12
4345,5.0909154919387805e-12,3.84186759223526e-24,5.090915491934939e-12
4346,5.064644606345614e-12,3.822042193790107e-24,5.0646446063417926e-12
4347,5.038509287699436e-12,3.802319101583037e-24,5.0385092876956336e-12
4348,5.0125088364267535e-12,3.782697787675563e-24,5.012508836422971e-12
4349,4.986642556564122e-12,3.763177726853568e-24,4.986642556560358e-12
4350,4.960909755739528e-12,3.743758396613248e-24,4.960909755735784e-12
4351,4.935309745153844e-12,3.724439277147121e-24,4.9353097451501195e-12
4352,4.909841839562394e-12,3.705219851330115e-24,4.909841839558689e-12
4353,4.884505357256617e-12,3.68609960470573e-24,4.884505357252931e-12
4354,4.859299620045812e-12,3.667078025472262e-24,4.859299620042145e-12
4355,4.834223953238987e-12,3.648154604469102e-24,4.834223953235339e-12
4356,4.8092776856267996e-12,3.629328835163111e-24,4.80927768562317e-12
4357,4.7844601494635924e-12,3.610600213635059e-24,4.784460149459982e-12
4358,4.759770680449516e-12,3.59196823856614e-24,4.759770680445924e-12
4359,4.735208617712748e-12,3.573432411224542e-24,4.735208617709174e-12
4360,4.710773303791803e-12,3.554992235452113e-24,4.710773303788248e-12
4361,4.686464084617937e-12,3.536647217651063e-24,4.686464084614401e-12
4362,4.662280309497636e-12,3.518396866770767e-24,4.662280309494117e-12
4363,4.638221331095198e-12,3.5002406942946074e-24,4.638221331091698e-12
4364,4.6142865054154094e-12,3.482178214226907e-24,4.614286505411927e-12
4365,4.5904751917863034e-12,3.464208943079915e-24,4.5904751917828396e-12
4366,4.566786752842013e-12,3.4463323998608634e-24,4.566786752838567e-12
4367,4.543220554505705e-12,3.428548106059099e-24,4.543220554502277e-12
4368,4.519775965972619e-12,3.410855585633269e-24,4.519775965969209e-12
4369,4.4964523596931694e-12,3.3932543649985775e-24,4.496452359689776e-12
4370,4.473249111356155e-12,3.3757439730141145e-24,4.473249111352779e-12
4371,4.450165599872044e-12,3.358323940970236e-24,4.450165599868686e-12
4372,4.427201207356354e-12,3.3409938025760276e-24,4.427201207353013e-12
4373,4.404355319113105e-12,3.323753093946814e-24,4.404355319109781e-12
4374,4.3816273236183736e-12,3.306601353591746e-24,4.381627323615067e-12
4375,4.359016612503919e-12,3.289538122401448e-24,4.35901661250063e-12
4376,4.336522580540901e-12,3.2725629436357273e-24,4.336522580537629e-12
4377,4.314144625623677e-12,3.255675362911348e-24,4.314144625620422e-12
4378,4.291882148753687e-12,3.238874928189866e-24,4.291882148750448e-12
4379,4.269734554023419e-12,3.2221611897655356e-24,4.269734554020197e-12
4380,4.24770124860046e-12,3.2055337002532647e-24,4.2477012485972544e-12
4381,4.225781642711624e-12,3.1889920145766427e-24,4.225781642708435e-12
4382,4.20397514962717e-12,3.1725356899560257e-24,4.2039751496239976e-12
4383,4.182281185645091e-12,3.156164285896685e-24,4.182281185641935e-12
4384,4.160699170075491e-12,3.1398773641770153e-24,4.160699170072351e-12
4385,4.139228525225049e-12,3.1236744888368055e-24,4.1392285252219254e-12
4386,4.117868676381545e-12,3.1075552261655677e-24,4.117868676378438e-12
4387,4.096619051798481e-12,3.091519144690929e-24,4.09661905179539e-12
