t,f_total,f_a,f_b
4210,6.475811315230921e-05,6.475811315230921e-05,0.0
4211,6.473391861979142e-05,6.473391861979142e-05,0.0
4212,6.470973388701063e-05,6.470973388701063e-05,0.0
4213,6.46855588837178e-05,6.46855588837178e-05,0.0
4214,6.466139353993276e-05,6.466139353993276e-05,0.0
4215,6.463723778594484e-05,6.463723778594484e-05,0.0
4216,6.461309155231322e-05,6.461309155231322e-05,0.0
4217,6.458895476986763e-05,6.458895476986763e-05,0.0
4218,6.456482736970863e-05,6.456482736970863e-05,0.0
4219,6.454070928320831e-05,6.454070928320831e-05,0.0
4220,6.451660044201061e-05,6.451660044201061e-05,0.0
4221,6.449250077803184e-05,6.449250077803184e-05,0.0
4222,6.446841022346115e-05,6.446841022346115e-05,0.0
4223,6.444432871076098e-05,6.444432871076098e-05,0.0
4224,6.442025617266755e-05,6.442025617266755e-05,0.0
4225,6.439619254219124e-05,6.439619254219124e-05,0.0
4226,6.437213775261697e-05,6.437213775261697e-05,0.0
4227,6.434809173750484e-05,6.434809173750484e-05,0.0
4228,6.43240544306903e-05,6.43240544306903e-05,0.0
4229,6.430002576628474e-05,6.430002576628474e-05,0.0
4230,6.42760056786757e-05,6.42760056786757e-05,0.0
4231,6.425199410252757e-05,6.425199410252757e-05,0.0
4232,6.422799097278161e-05,6.422799097278161e-05,0.0
4233,6.420399622465666e-05,6.420399622465666e-05,0.0
4234,6.418000979364928e-05,6.418000979364928e-05,0.0
4235,6.415603161553422e-05,6.415603161553422e-05,0.0
4236,6.413206162636477e-05,6.413206162636477e-05,0.0
4237,6.41080997624731e-05,6.41080997624731e-05,0.0
4238,6.408414596047059e-05,6.408414596047059e-05,0.0
4239,6.40602001572482e-05,6.40602001572482e-05,0.0
4240,6.403626228997677e-05,6.403626228997677e-05,0.0
4241,6.401233229610736e-05,6.401233229610736e-05,0.0
4242,6.398841011337154e-05,6.398841011337154e-05,0.0
4243,6.396449567978171e-05,6.396449567978171e-05,0.0
4244,6.394058893363144e-05,6.394058893363144e-05,0.0
4245,6.391668981349565e-05,6.391668981349565e-05,0.0
4246,6.389279825823102e-05,6.389279825823102e-05,0.0
4247,6.38689142069762e-05,6.38689142069762e-05,0.0
4248,6.38450375991521e-05,6.38450375991521e-05,0.0
4249,6.382116837446217e-05,6.382116837446217e-05,0.0
4250,6.37973064728926e-05,6.37973064728926e-05,0.0
4251,6.377345183471262e-05,6.377345183471262e-05,0.0
4252,6.374960440047473e-05,6.374960440047473e-05,0.0
4253,6.372576411101494e-05,6.372576411101494e-05,0.0
4254,6.370193090745298e-05,6.370193090745298e-05,0.0
4255,6.367810473119252e-05,6.367810473119252e-05,0.0
4256,6.365428552392144e-05,6.365428552392144e-05,0.0
4257,6.363047322761191e-05,6.363047322761191e-05,0.0
4258,6.360666778452078e-05,6.360666778452078e-05,0.0
4259,6.358286913718956e-05,6.358286913718956e-05,0.0
4260,6.35590772284448e-05,6.35590772284448e-05,0.0
4261,6.353529200139811e-05,6.353529200139811e-05,0.0
4262,6.351151339944646e-05,6.351151339944646e-05,0.0
4263,6.348774136627222e-05,6.348774136627222e-05,0.0
4264,6.346397584584345e-05,6.346397584584345e-05,0.0
4265,6.344021678241396e-05,6.344021678241396e-05,0.0
4266,6.341646412052346e-05,6.341646412052346e-05,0.0
4267,6.339271780499779e-05,6.339271780499779e-05,0.0
4268,6.33689777809489e-05,6.33689777809489e-05,0.0
4269,6.334524399377508e-05,6.334524399377508e-05,0.0
4270,6.332151638916111e-05,6.332151638916111e-05,0.0
4271,6.329779491307823e-05,6.329779491307823e-05,0.0
4272,6.32740795117844e-05,6.32740795117844e-05,0.0
4273,6.325037013182424e-05,6.325037013182424e-05,0.0
4274,6.322666672002928e-05,6.322666672002928e-05,0.0
4275,6.320296922351795e-05,6.320296922351795e-05,0.0
4276,6.317927758969568e-05,6.317927758969568e-05,0.0
4277,6.315559176625499e-05,6.315559176625499e-05,0.0
4278,6.313191170117545e-05,6.313191170117545e-05,0.0
4279,6.31082373427239e-05,6.31082373427239e-05,0.0
4280,6.308456863945446e-05,6.308456863945446e-05,0.0
4281,6.306090554020839e-05,6.306090554020839e-05,0.0
4282,6.303724799411445e-05,6.303724799411445e-05,0.0
4283,6.301359595058859e-05,6.301359595058859e-05,0.0
4284,6.298994935933431e-05,6.298994935933431e-05,0.0
4285,6.296630817034239e-05,6.296630817034239e-05,0.0
4286,6.294267233389106e-05,6.294267233389106e-05,0.0
4287,6.291904180054595e-05,6.291904180054595e-05,0.0
4288,6.289541652116019e-05,6.289541652116019e-05,0.0
4289,6.287179644687426e-05,6.287179644687426e-05,0.0
4290,6.2848181529116e-05,6.2848181529116e-05,0.0
4291,6.282457171960073e-05,6.282457171960073e-05,0.0
4292,6.280096697033107e-05,6.280096697033107e-05,0.0
4293,6.277736723359699e-05,6.277736723359699e-05,0.0
4294,6.27537724619757e-05,6.27537724619757e-05,0.0
4295,6.273018260833171e-05,6.273018260833171e-05,0.0
4296,6.270659762581669e-05,6.270659762581669e-05,0.0
4297,6.268301746786947e-05,6.268301746786947e-05,0.0
