t,f_total,f_a,f_b
4092,6.43609696439081e-05,6.43609696439081e-05,0.0
4093,6.433582147931265e-05,6.433582147931265e-05,0.0
4094,6.431069768806371e-05,6.431069768806371e-05,0.0
4095,6.428559814306817e-05,6.428559814306817e-05,0.0
4096,6.426052271738984e-05,6.426052271738984e-05,0.0
4097,6.423547128425141e-05,6.423547128425141e-05,0.0
4098,6.421044371703673e-05,6.421044371703673e-05,0.0
4099,6.41854398892928e-05,6.41854398892928e-05,0.0
4100,6.416045967473196e-05,6.416045967473196e-05,0.0
4101,6.413550294723404e-05,6.413550294723404e-05,0.0
4102,6.411056958084831e-05,6.411056958084831e-05,0.0
4103,6.408565944979559e-05,6.408565944979559e-05,0.0
4104,6.406077242847045e-05,6.406077242847045e-05,0.0
4105,6.40359083914431e-05,6.40359083914431e-05,0.0
4106,6.401106721346157e-05,6.401106721346157e-05,0.0
4107,6.39862487694536e-05,6.39862487694536e-05,0.0
4108,6.396145293452881e-05,6.396145293452881e-05,0.0
4109,6.393667958398062e-05,6.393667958398062e-05,0.0
4110,6.391192859328827e-05,6.391192859328827e-05,0.0
4111,6.388719983811887e-05,6.388719983811887e-05,0.0
4112,6.386249319432928e-05,6.386249319432928e-05,0.0
4113,6.383780853796816e-05,6.383780853796816e-05,0.0
4114,6.38131457452779e-05,6.38131457452779e-05,0.0
4115,6.378850469269658e-05,6.378850469269658e-05,0.0
4116,6.37638852568599e-05,6.37638852568599e-05,0.0
4117,6.373928731460312e-05,6.373928731460312e-05,0.0
4118,6.371471074296293e-05,6.371471074296293e-05,0.0
4119,6.369015541917943e-05,6.369015541917943e-05,0.0
4120,6.366562122069799e-05,6.366562122069799e-05,0.0
4121,6.364110802517107e-05,6.364110802517107e-05,0.0
4122,6.361661571046027e-05,6.361661571046027e-05,0.0
4123,6.359214415463796e-05,6.359214415463796e-05,0.0
4124,6.356769323598933e-05,6.356769323598933e-05,0.0
4125,6.354326283301411e-05,6.354326283301411e-05,0.0
4126,6.351885282442848e-05,6.351885282442848e-05,0.0
4127,6.349446308916681e-05,6.349446308916681e-05,0.0
4128,6.347009350638354e-05,6.347009350638354e-05,0.0
4129,6.344574395545495e-05,6.344574395545495e-05,0.0
4130,6.342141431598094e-05,6.342141431598094e-05,0.0
4131,6.339710446778676e-05,6.339710446778676e-05,0.0
4132,6.337281429092496e-05,6.337281429092496e-05,0.0
4133,6.334854366567688e-05,6.334854366567688e-05,0.0
4134,6.332429247255459e-05,6.332429247255459e-05,0.0
4135,6.330006059230254e-05,6.330006059230254e-05,0.0
4136,6.327584790589934e-05,6.327584790589934e-05,0.0
4137,6.325165429455936e-05,6.325165429455936e-05,0.0
4138,6.322747963973461e-05,6.322747963973461e-05,0.0
4139,6.32033238231162e-05,6.32033238231162e-05,0.0
4140,6.317918672663621e-05,6.317918672663621e-05,0.0
4141,6.315506823246933e-05,6.315506823246933e-05,0.0
4142,6.313096822303441e-05,6.313096822303441e-05,0.0
4143,6.310688658099617e-05,6.310688658099617e-05,0.0
4144,6.308282318926688e-05,6.308282318926688e-05,0.0
4145,6.305877793100793e-05,6.305877793100793e-05,0.0
4146,6.303475068963146e-05,6.303475068963146e-05,0.0
4147,6.301074134880195e-05,6.301074134880195e-05,0.0
4148,6.298674979243782e-05,6.298674979243782e-05,0.0
4149,6.296277590471304e-05,6.296277590471304e-05,0.0
4150,6.293881957005861e-05,6.293881957005861e-05,0.0
4151,6.291488067316428e-05,6.291488067316428e-05,0.0
4152,6.289095909897993e-05,6.289095909897993e-05,0.0
4153,6.286705473271718e-05,6.286705473271718e-05,0.0
4154,6.284316745985097e-05,6.284316745985097e-05,0.0
4155,6.281929716612097e-05,6.281929716612097e-05,0.0
4156,6.279544373753314e-05,6.279544373753314e-05,0.0
4157,6.277160706036128e-05,6.277160706036128e-05,0.0
4158,6.274778702114835e-05,6.274778702114835e-05,0.0
4159,6.27239835067082e-05,6.27239835067082e-05,0.0
4160,6.270019640412675e-05,6.270019640412675e-05,0.0
4161,6.267642560076361e-05,6.267642560076361e-05,0.0
4162,6.265267098425352e-05,6.265267098425352e-05,0.0
4163,6.262893244250768e-05,6.262893244250768e-05,0.0
4164,6.260520986371533e-05,6.260520986371533e-05,0.0
4165,6.258150313634494e-05,6.258150313634494e-05,0.0
4166,6.255781214914579e-05,6.255781214914579e-05,0.0
4167,6.253413679114931e-05,6.253413679114931e-05,0.0
4168,6.251047695167043e-05,6.251047695167043e-05,0.0
4169,6.24868325203089e-05,6.24868325203089e-05,0.0
4170,6.246320338695076e-05,6.246320338695076e-05,0.0
4171,6.243958944176958e-05,6.243958944176958e-05,0.0
4172,6.241599057522787e-05,6.241599057522787e-05,0.0
4173,6.239240667807836e-05,6.239240667807836e-05,0.0
4174,6.236883764136531e-05,6.236883764136531e-05,0.0
4175,6.234528335642581e-05,6.234528335642581e-05,0.0
4176,6.232174371489108e-05,6.232174371489108e-05,0.0
4177,6.229821860868774e-05,6.229821860868774e-05,0.0
4178,6.227470793003914e-05,6.227470793003914e-05,0.0
4179,6.225121157146648e-05,6.225121157146648e-05,0.0
4180,6.222772942579018e-05,6.222772942579018e-05,0.0
4181,6.22042613861311e-05,6.22042613861311e-05,0.0
4182,6.21808073459117e-05,6.21808073459117e-05,0.0
4183,6.215736719885731e-05,6.215736719885731e-05,0.0
4184,6.213394083899732e-05,6.213394083899732e-05,0.0
4185,6.211052816066642e-05,6.211052816066642e-05,0.0
4186,6.208712905850564e-05,6.208712905850564e-05,0.0
4187,6.20637434274637e-05,6.20637434274637e-05,0.0
4188,6.20403711627981e-05,6.20403711627981e-05,0.0
4189,6.201701216007617e-05,6.201701216007617e-05,0.0
4190,6.199366631517639e-05,6.199366631517639e-05,0.0
4191,6.197033352428938e-05,6.197033352428938e-05,0.0
4192,6.194701368391916e-05,6.194701368391916e-05,0.0
4193,6.192370669088406e-05,6.192370669088406e-05,0.0
4194,6.190041244231794e-05,6.190041244231794e-05,0.0
